workload,policy,seed,sessions,source_nodes,target_frac,target_w,selected_sessions,selected_w,realized_sessions,realized_w,deadline_s,deadline_hit,mbps,rtt_ms,mean_interruption_s,p95_interruption_s,makespan_s,disruption_s_per_kw
interactive_coding,random,0,10000,88,0.5,7627.548513582899,6598,7627.848732529411,6598,7627.848732529414,120.0,True,10000.0,40.0,0.09823363945954856,0.16200668897653214,0.8255520341908812,84.97094998620598
interactive_coding,random,0,10000,88,0.5,7627.548513582899,6598,7627.848732529411,6598,7627.848732529414,120.0,True,10000.0,80.0,0.13823363945954859,0.20200668897653215,0.8655520341908811,119.57048246965672
interactive_coding,node-drain,0,10000,88,0.9,13729.58732444922,8989,13730.022524033122,8989,13730.022524033126,120.0,True,250.0,10.0,0.08834776421753776,0.16613850524304088,0.5725864963529778,57.84098687102277
interactive_coding,node-drain,0,10000,88,0.9,13729.58732444922,8989,13730.022524033122,8989,13730.022524033126,120.0,True,250.0,40.0,0.11834776421753776,0.19613850524304088,0.6025864963529778,77.48188691528473
interactive_coding,node-drain,0,10000,88,0.9,13729.58732444922,8989,13730.022524033122,8989,13730.022524033126,120.0,True,250.0,80.0,0.1583477642175378,0.2361385052430409,0.6425864963529777,103.66975364096737
interactive_coding,node-drain,0,10000,88,0.9,13729.58732444922,8989,13730.022524033122,8989,13730.022524033126,120.0,True,1000.0,10.0,0.07258550369329621,0.13840484137503734,0.5342044236616807,47.52148742341462
interactive_coding,node-drain,0,10000,88,0.9,13729.58732444922,8989,13730.022524033122,8989,13730.022524033126,120.0,True,1000.0,40.0,0.10258550369329622,0.16840484137503733,0.5642044236616808,67.1623874676766
interactive_coding,node-drain,0,10000,88,0.9,13729.58732444922,8989,13730.022524033122,8989,13730.022524033126,120.0,True,1000.0,80.0,0.14258550369329623,0.20840484137503731,0.6042044236616807,93.3502541933592
interactive_coding,node-drain,0,10000,88,0.9,13729.58732444922,8989,13730.022524033122,8989,13730.022524033126,120.0,True,10000.0,10.0,0.06785682553602375,0.13081260380421242,0.5226898018542916,44.42563758913218
interactive_coding,node-drain,0,10000,88,0.9,13729.58732444922,8989,13730.022524033122,8989,13730.022524033126,120.0,True,10000.0,40.0,0.09785682553602375,0.16081260380421242,0.5526898018542916,64.06653763339415
interactive_coding,node-drain,0,10000,88,0.9,13729.58732444922,8989,13730.022524033122,8989,13730.022524033126,120.0,True,10000.0,80.0,0.13785682553602374,0.20081260380421243,0.5926898018542915,90.25440435907676
interactive_coding,power-unaware,0,10000,88,0.9,13729.58732444922,8115,13730.491562908988,8115,13730.491562908948,120.0,True,250.0,10.0,0.07802912212271118,0.13747937750260592,0.3255130376638794,46.11679946960689
interactive_coding,power-unaware,0,10000,88,0.9,13729.58732444922,8115,13730.491562908988,8115,13730.491562908948,120.0,True,250.0,40.0,0.10802912212271118,0.16747937750260591,0.35551303766387937,63.847410124337344
interactive_coding,power-unaware,0,10000,88,0.9,13729.58732444922,8115,13730.491562908988,8115,13730.491562908948,120.0,True,250.0,80.0,0.14802912212271116,0.2074793775026059,0.3955130376638794,87.48822433064461
interactive_coding,power-unaware,0,10000,88,0.9,13729.58732444922,8115,13730.491562908988,8115,13730.491562908948,120.0,True,1000.0,10.0,0.06582319129368076,0.11873334927589613,0.304608766315762,38.902845896003235
interactive_coding,power-unaware,0,10000,88,0.9,13729.58732444922,8115,13730.491562908988,8115,13730.491562908948,120.0,True,1000.0,40.0,0.09582319129368078,0.14873334927589613,0.334608766315762,56.63345655073369
interactive_coding,power-unaware,0,10000,88,0.9,13729.58732444922,8115,13730.491562908988,8115,13730.491562908948,120.0,True,1000.0,80.0,0.13582319129368078,0.18873334927589613,0.374608766315762,80.27427075704097
interactive_coding,power-unaware,0,10000,88,0.9,13729.58732444922,8115,13730.491562908988,8115,13730.491562908948,120.0,True,10000.0,10.0,0.06216141204497165,0.11379457313975987,0.2983374849113268,36.73865982392214
interactive_coding,power-unaware,0,10000,88,0.9,13729.58732444922,8115,13730.491562908988,8115,13730.491562908948,120.0,True,10000.0,40.0,0.09216141204497166,0.14379457313975988,0.32833748491132675,54.469270478652604
interactive_coding,power-unaware,0,10000,88,0.9,13729.58732444922,8115,13730.491562908988,8115,13730.491562908948,120.0,True,10000.0,80.0,0.13216141204497164,0.1837945731397599,0.3683374849113268,78.11008468495987
interactive_coding,random,0,10000,88,0.9,13729.58732444922,9413,13729.919090105288,9413,13729.919090105297,120.0,True,250.0,10.0,0.09135880735905469,0.1592835676974651,0.8267718905860506,62.63405108414129
interactive_coding,random,0,10000,88,0.9,13729.58732444922,9413,13729.919090105288,9413,13729.919090105297,120.0,True,250.0,40.0,0.1213588073590547,0.1892835676974651,0.8567718905860506,83.20154300792905
interactive_coding,random,0,10000,88,0.9,13729.58732444922,9413,13729.919090105288,9413,13729.919090105297,120.0,True,250.0,80.0,0.1613588073590547,0.22928356769746508,0.8967718905860506,110.62486557297939
interactive_coding,random,0,10000,88,0.9,13729.58732444922,9413,13729.919090105288,9413,13729.919090105297,120.0,True,1000.0,10.0,0.07384782502679355,0.13776858291757074,0.8027566164359203,50.628818160928915
interactive_coding,random,0,10000,88,0.9,13729.58732444922,9413,13729.919090105288,9413,13729.919090105297,120.0,True,1000.0,40.0,0.10384782502679354,0.16776858291757074,0.8327566164359204,71.19631008471667
interactive_coding,random,0,10000,88,0.9,13729.58732444922,9413,13729.919090105288,9413,13729.919090105297,120.0,True,1000.0,80.0,0.14384782502679355,0.20776858291757075,0.8727566164359203,98.61963264976701
interactive_coding,random,0,10000,88,0.9,13729.58732444922,9413,13729.919090105288,9413,13729.919090105297,120.0,True,10000.0,10.0,0.0685945303271152,0.13192223388414503,0.7955520341908812,47.0272482839652
interactive_coding,random,0,10000,88,0.9,13729.58732444922,9413,13729.919090105288,9413,13729.919090105297,120.0,True,10000.0,40.0,0.0985945303271152,0.16192223388414503,0.8255520341908812,67.59474020775295
interactive_coding,random,0,10000,88,0.9,13729.58732444922,9413,13729.919090105288,9413,13729.919090105297,120.0,True,10000.0,80.0,0.13859453032711522,0.20192223388414504,0.8655520341908811,95.0180627728033
coding,node-drain,0,10000,386,0.5,33535.61574871569,4834,33540.45038852458,4834,33540.45038852454,120.0,True,250.0,10.0,0.37405980975660186,1.0000918357142947,4.200875718494275,53.91117589112843
coding,node-drain,0,10000,386,0.5,33535.61574871569,4834,33540.45038852458,4834,33540.45038852454,120.0,True,250.0,40.0,0.4040598097566019,1.0300918357142947,4.230875718494275,58.23491031687773
coding,node-drain,0,10000,386,0.5,33535.61574871569,4834,33540.45038852458,4834,33540.45038852454,120.0,True,250.0,80.0,0.44405980975660186,1.0700918357142948,4.270875718494275,63.999889551210124
coding,node-drain,0,10000,386,0.5,33535.61574871569,4834,33540.45038852458,4834,33540.45038852454,120.0,True,1000.0,10.0,0.3582175644274825,0.9765202235485425,4.191532315496846,51.627920507439114
coding,node-drain,0,10000,386,0.5,33535.61574871569,4834,33540.45038852458,4834,33540.45038852454,120.0,True,1000.0,40.0,0.3882175644274825,1.0065202235485424,4.221532315496846,55.951654933188415
coding,node-drain,0,10000,386,0.5,33535.61574871569,4834,33540.45038852458,4834,33540.45038852454,120.0,True,1000.0,80.0,0.42821756442748254,1.0465202235485425,4.261532315496846,61.716634167520816
coding,node-drain,0,10000,386,0.5,33535.61574871569,4834,33540.45038852458,4834,33540.45038852454,120.0,True,10000.0,10.0,0.35346489082874666,0.9691295394631833,4.188729294597618,50.94294389233232
coding,node-drain,0,10000,386,0.5,33535.61574871569,4834,33540.45038852458,4834,33540.45038852454,120.0,True,10000.0,40.0,0.3834648908287467,0.9991295394631833,4.218729294597618,55.26667831808162
coding,node-drain,0,10000,386,0.5,33535.61574871569,4834,33540.45038852458,4834,33540.45038852454,120.0,True,10000.0,80.0,0.4234648908287467,1.0391295394631832,4.258729294597618,61.03165755241402
coding,power-unaware,0,10000,386,0.5,33535.61574871569,3293,33537.01382377851,3293,33537.01382377852,120.0,True,250.0,10.0,0.21027109353714757,0.48188929749685233,4.200875718494275,20.646522515576002
coding,power-unaware,0,10000,386,0.5,33535.61574871569,3293,33537.01382377851,3293,33537.01382377852,120.0,True,250.0,40.0,0.24027109353714757,0.5118892974968523,4.230875718494275,23.59222306360618
coding,power-unaware,0,10000,386,0.5,33535.61574871569,3293,33537.01382377851,3293,33537.01382377852,120.0,True,250.0,80.0,0.2802710935371476,0.5518892974968522,4.270875718494275,27.51982379431308
coding,power-unaware,0,10000,386,0.5,33535.61574871569,3293,33537.01382377851,3293,33537.01382377852,120.0,True,1000.0,10.0,0.20574728118478197,0.47970278585000276,4.191532315496846,20.202329298057702
coding,power-unaware,0,10000,386,0.5,33535.61574871569,3293,33537.01382377851,3293,33537.01382377852,120.0,True,1000.0,40.0,0.23574728118478194,0.5097027858500027,4.221532315496846,23.148029846087876
coding,power-unaware,0,10000,386,0.5,33535.61574871569,3293,33537.01382377851,3293,33537.01382377852,120.0,True,1000.0,80.0,0.275747281184782,0.5497027858500028,4.261532315496846,27.07563057679478
coding,power-unaware,0,10000,386,0.5,33535.61574871569,3293,33537.01382377851,3293,33537.01382377852,120.0,True,10000.0,10.0,0.20439013747907228,0.4790468323559479,4.188729294597618,20.06907133280221
coding,power-unaware,0,10000,386,0.5,33535.61574871569,3293,33537.01382377851,3293,33537.01382377852,120.0,True,10000.0,40.0,0.23439013747907225,0.5090468323559479,4.218729294597618,23.014771880832384
coding,power-unaware,0,10000,386,0.5,33535.61574871569,3293,33537.01382377851,3293,33537.01382377852,120.0,True,10000.0,80.0,0.27439013747907226,0.5490468323559479,4.258729294597618,26.942372611539287
coding,random,0,10000,386,0.5,33535.61574871569,6329,33538.67773635693,6329,33538.677736356934,120.0,True,250.0,10.0,0.44421999640887705,1.1998025040226146,43.280550707080735,83.82764458910276
coding,random,0,10000,386,0.5,33535.61574871569,6329,33538.67773635693,6329,33538.677736356934,120.0,True,250.0,40.0,0.4742199964088771,1.2298025040226146,43.310550707080736,89.48886956322198
coding,random,0,10000,386,0.5,33535.61574871569,6329,33538.67773635693,6329,33538.677736356934,120.0,True,250.0,80.0,0.5142199964088771,1.2698025040226146,43.350550707080735,97.03716952871426
coding,random,0,10000,386,0.5,33535.61574871569,6329,33538.67773635693,6329,33538.677736356934,120.0,True,1000.0,10.0,0.4293636267686927,1.1855608154844945,43.229867280976535,81.02413622804416
coding,random,0,10000,386,0.5,33535.61574871569,6329,33538.67773635693,6329,33538.677736356934,120.0,True,1000.0,40.0,0.45936362676869275,1.2155608154844946,43.259867280976536,86.68536120216338
coding,random,0,10000,386,0.5,33535.61574871569,6329,33538.67773635693,6329,33538.677736356934,120.0,True,1000.0,80.0,0.49936362676869267,1.2555608154844946,43.299867280976535,94.23366116765565
coding,random,0,10000,386,0.5,33535.61574871569,6329,33538.67773635693,6329,33538.677736356934,120.0,True,10000.0,10.0,0.42490671587663736,1.182002659985045,43.21466225314528,80.18308371972657
coding,random,0,10000,386,0.5,33535.61574871569,6329,33538.67773635693,6329,33538.677736356934,120.0,True,10000.0,40.0,0.45490671587663745,1.212002659985045,43.24466225314528,85.84430869384579
coding,random,0,10000,386,0.5,33535.61574871569,6329,33538.67773635693,6329,33538.677736356934,120.0,True,10000.0,80.0,0.4949067158766375,1.2520026599850451,43.28466225314528,93.3926086593381
coding,node-drain,0,10000,386,0.9,60364.10834768824,8964,60369.261373843634,8964,60369.261373843685,120.0,True,250.0,10.0,0.41818138446499226,1.1681360741020712,6.12332143560522,62.094149324284174
coding,node-drain,0,10000,386,0.9,60364.10834768824,8964,60369.261373843634,8964,60369.261373843685,120.0,True,250.0,40.0,0.4481813844649922,1.1981360741020712,6.15332143560522,66.54873422196383
coding,node-drain,0,10000,386,0.9,60364.10834768824,8964,60369.261373843634,8964,60369.261373843685,120.0,True,250.0,80.0,0.4881813844649922,1.2381360741020713,6.19332143560522,72.48818075220336
coding,node-drain,0,10000,386,0.9,60364.10834768824,8964,60369.261373843634,8964,60369.261373843685,120.0,True,1000.0,10.0,0.40145177964551365,1.1340628636047323,6.083055215881569,59.610034491850904
coding,node-drain,0,10000,386,0.9,60364.10834768824,8964,60369.261373843634,8964,60369.261373843685,120.0,True,1000.0,40.0,0.4314517796455137,1.1640628636047323,6.11305521588157,64.06461938953056
coding,node-drain,0,10000,386,0.9,60364.10834768824,8964,60369.261373843634,8964,60369.261373843685,120.0,True,1000.0,80.0,0.4714517796455137,1.2040628636047324,6.15305521588157,70.00406591977011
coding,node-drain,0,10000,386,0.9,60364.10834768824,8964,60369.261373843634,8964,60369.261373843685,120.0,True,10000.0,10.0,0.3964328981996701,1.126431035891775,6.070975349964474,58.864800042120926
coding,node-drain,0,10000,386,0.9,60364.10834768824,8964,60369.261373843634,8964,60369.261373843685,120.0,True,10000.0,40.0,0.42643289819967006,1.156431035891775,6.100975349964474,63.31938493980058
coding,node-drain,0,10000,386,0.9,60364.10834768824,8964,60369.261373843634,8964,60369.261373843685,120.0,True,10000.0,80.0,0.46643289819967004,1.1964310358917751,6.140975349964474,69.25883147004012
coding,power-unaware,0,10000,386,0.9,60364.10834768824,8120,60365.65633301796,8120,60365.65633301812,120.0,True,250.0,10.0,0.31917448408047777,0.8114099798738,4.200875718494275,42.933299630437425
coding,power-unaware,0,10000,386,0.9,60364.10834768824,8120,60365.65633301796,8120,60365.65633301812,120.0,True,250.0,40.0,0.34917448408047785,0.8414099798738001,4.230875718494275,46.96870676087823
coding,power-unaware,0,10000,386,0.9,60364.10834768824,8120,60365.65633301796,8120,60365.65633301812,120.0,True,250.0,80.0,0.3891744840804778,0.8814099798738,4.270875718494275,52.34924960146596
coding,power-unaware,0,10000,386,0.9,60364.10834768824,8120,60365.65633301796,8120,60365.65633301812,120.0,True,1000.0,10.0,0.30662098225580736,0.7884818123390621,4.191532315496846,41.244683271261536
coding,power-unaware,0,10000,386,0.9,60364.10834768824,8120,60365.65633301796,8120,60365.65633301812,120.0,True,1000.0,40.0,0.33662098225580733,0.8184818123390621,4.221532315496846,45.28009040170233
coding,power-unaware,0,10000,386,0.9,60364.10834768824,8120,60365.65633301796,8120,60365.65633301812,120.0,True,1000.0,80.0,0.3766209822558073,0.8584818123390621,4.261532315496846,50.66063324229006
coding,power-unaware,0,10000,386,0.9,60364.10834768824,8120,60365.65633301796,8120,60365.65633301812,120.0,True,10000.0,10.0,0.3028549317084062,0.7823863077636901,4.188729294597618,40.73809836350877
coding,power-unaware,0,10000,386,0.9,60364.10834768824,8120,60365.65633301796,8120,60365.65633301812,120.0,True,10000.0,40.0,0.33285493170840624,0.8123863077636901,4.218729294597618,44.77350549394957
coding,power-unaware,0,10000,386,0.9,60364.10834768824,8120,60365.65633301796,8120,60365.65633301812,120.0,True,10000.0,80.0,0.3728549317084062,0.8523863077636901,4.258729294597618,50.15404833453729
coding,random,0,10000,386,0.9,60364.10834768824,9322,60365.38083127301,9322,60365.38083127296,120.0,True,250.0,10.0,0.45201138553738196,1.219266311775677,43.280550707080735,69.80242778152981
coding,random,0,10000,386,0.9,60364.10834768824,9322,60365.38083127301,9322,60365.38083127296,120.0,True,250.0,40.0,0.48201138553738193,1.249266311775677,43.310550707080736,74.43521558389085
coding,random,0,10000,386,0.9,60364.10834768824,9322,60365.38083127301,9322,60365.38083127296,120.0,True,250.0,80.0,0.5220113855373819,1.289266311775677,43.350550707080735,80.6122659870389
coding,random,0,10000,386,0.9,60364.10834768824,9322,60365.38083127301,9322,60365.38083127296,120.0,True,1000.0,10.0,0.43093826968173216,1.1984780514734499,43.229867280976535,66.54818531173663
coding,random,0,10000,386,0.9,60364.10834768824,9322,60365.38083127301,9322,60365.38083127296,120.0,True,1000.0,40.0,0.4609382696817321,1.22847805147345,43.259867280976536,71.18097311409767
coding,random,0,10000,386,0.9,60364.10834768824,9322,60365.38083127301,9322,60365.38083127296,120.0,True,1000.0,80.0,0.5009382696817322,1.26847805147345,43.299867280976535,77.35802351724571
coding,random,0,10000,386,0.9,60364.10834768824,9322,60365.38083127301,9322,60365.38083127296,120.0,True,10000.0,10.0,0.4246163349250372,1.1927325004838956,43.21466225314528,65.57191257079867
coding,random,0,10000,386,0.9,60364.10834768824,9322,60365.38083127301,9322,60365.38083127296,120.0,True,10000.0,40.0,0.45461633492503717,1.2227325004838956,43.24466225314528,70.20470037315971
coding,random,0,10000,386,0.9,60364.10834768824,9322,60365.38083127301,9322,60365.38083127296,120.0,True,10000.0,80.0,0.49461633492503715,1.2627325004838956,43.28466225314528,76.38175077630775
agentic_tool_loop,node-drain,0,10000,4762,0.5,413750.30228740803,3791,413881.17688329,3791,413881.176883283,120.0,True,250.0,10.0,0.7011041273833756,2.0835277909465533,3.0584815738105644,6.421857033763864
agentic_tool_loop,node-drain,0,10000,4762,0.5,413750.30228740803,3791,413881.17688329,3791,413881.176883283,120.0,True,250.0,40.0,0.7311041273833757,2.1135277909465535,3.0884815738105647,6.696646046534244
agentic_tool_loop,node-drain,0,10000,4762,0.5,413750.30228740803,3791,413881.17688329,3791,413881.176883283,120.0,True,250.0,80.0,0.7711041273833755,2.1535277909465536,3.1284815738105647,7.063031396894749
agentic_tool_loop,node-drain,0,10000,4762,0.5,413750.30228740803,3791,413881.17688329,3791,413881.176883283,120.0,True,1000.0,10.0,0.6976789215318425,2.0763286820967912,3.050819094166485,6.390483402614594
agentic_tool_loop,node-drain,0,10000,4762,0.5,413750.30228740803,3791,413881.17688329,3791,413881.176883283,120.0,True,1000.0,40.0,0.7276789215318427,2.1063286820967915,3.0808190941664853,6.665272415384974
agentic_tool_loop,node-drain,0,10000,4762,0.5,413750.30228740803,3791,413881.17688329,3791,413881.176883283,120.0,True,1000.0,80.0,0.7676789215318426,2.1463286820967915,3.1208190941664853,7.0316577657454795
agentic_tool_loop,node-drain,0,10000,4762,0.5,413750.30228740803,3791,413881.17688329,3791,413881.176883283,120.0,True,10000.0,10.0,0.6966513597763827,2.074168949441863,3.048520350273261,6.381071313269814
agentic_tool_loop,node-drain,0,10000,4762,0.5,413750.30228740803,3791,413881.17688329,3791,413881.176883283,120.0,True,10000.0,40.0,0.7266513597763827,2.1041689494418634,3.078520350273261,6.655860326040194
agentic_tool_loop,node-drain,0,10000,4762,0.5,413750.30228740803,3791,413881.17688329,3791,413881.176883283,120.0,True,10000.0,80.0,0.7666513597763828,2.1441689494418634,3.1185203502732612,7.022245676400699
agentic_tool_loop,power-unaware,0,10000,4762,0.5,413750.30228740803,3880,413821.1901051163,3880,413821.1901051096,120.0,True,250.0,10.0,0.4357374322483807,1.2866285278096714,1.8636398394638294,4.085487349486122
agentic_tool_loop,power-unaware,0,10000,4762,0.5,413750.30228740803,3880,413821.1901051163,3880,413821.1901051096,120.0,True,250.0,40.0,0.4657374322483807,1.3166285278096714,1.8936398394638294,4.366768257238659
agentic_tool_loop,power-unaware,0,10000,4762,0.5,413750.30228740803,3880,413821.1901051163,3880,413821.1901051096,120.0,True,250.0,80.0,0.5057374322483807,1.3566285278096715,1.9336398394638294,4.741809467575375
agentic_tool_loop,power-unaware,0,10000,4762,0.5,413750.30228740803,3880,413821.1901051163,3880,413821.1901051096,120.0,True,1000.0,10.0,0.43381980158095235,1.2823239835881337,1.8580914789996363,4.067507586323845
agentic_tool_loop,power-unaware,0,10000,4762,0.5,413750.30228740803,3880,413821.1901051163,3880,413821.1901051096,120.0,True,1000.0,40.0,0.4638198015809524,1.3123239835881337,1.8880914789996364,4.3487884940763815
agentic_tool_loop,power-unaware,0,10000,4762,0.5,413750.30228740803,3880,413821.1901051163,3880,413821.1901051096,120.0,True,1000.0,80.0,0.5038198015809523,1.3523239835881338,1.9280914789996364,4.723829704413095
agentic_tool_loop,power-unaware,0,10000,4762,0.5,413750.30228740803,3880,413821.1901051163,3880,413821.1901051096,120.0,True,10000.0,10.0,0.43324451238072387,1.2810326203216724,1.8564269708603787,4.0621136573751615
agentic_tool_loop,power-unaware,0,10000,4762,0.5,413750.30228740803,3880,413821.1901051163,3880,413821.1901051096,120.0,True,10000.0,40.0,0.4632445123807239,1.3110326203216724,1.8864269708603787,4.3433945651276975
agentic_tool_loop,power-unaware,0,10000,4762,0.5,413750.30228740803,3880,413821.1901051163,3880,413821.1901051096,120.0,True,10000.0,80.0,0.5032445123807239,1.3510326203216725,1.9264269708603787,4.718435775464413
agentic_tool_loop,random,0,10000,4762,0.5,413750.30228740803,5390,413752.0092936858,5369,412015.8014043117,120.0,False,250.0,10.0,4.664098616087948,18.444298328016224,293.95450184075645,61.01584321530577
agentic_tool_loop,random,0,10000,4762,0.5,413750.30228740803,5390,413752.0092936858,5369,412015.8014043117,120.0,False,250.0,40.0,4.694098616087948,18.47429832801622,293.9845018407565,61.408303891446984
agentic_tool_loop,random,0,10000,4762,0.5,413750.30228740803,5390,413752.0092936858,5369,412015.8014043117,120.0,False,250.0,80.0,4.734098616087948,18.51429832801622,294.02450184075644,61.93158479296861
agentic_tool_loop,random,0,10000,4762,0.5,413750.30228740803,5390,413752.0092936858,5369,412015.8014043117,120.0,False,1000.0,10.0,4.654919336966031,18.42218536409235,293.85850184075645,60.89575967894989
agentic_tool_loop,random,0,10000,4762,0.5,413750.30228740803,5390,413752.0092936858,5369,412015.8014043117,120.0,False,1000.0,40.0,4.68491933696603,18.452185364092347,293.8885018407565,61.28822035509109
agentic_tool_loop,random,0,10000,4762,0.5,413750.30228740803,5390,413752.0092936858,5369,412015.8014043117,120.0,False,1000.0,80.0,4.724919336966031,18.492185364092347,293.92850184075644,61.811501256612715
agentic_tool_loop,random,0,10000,4762,0.5,413750.30228740803,5390,413752.0092936858,5369,412015.8014043117,120.0,False,10000.0,10.0,4.652165553229455,18.41555147491519,293.82970184075646,60.85973461804311
agentic_tool_loop,random,0,10000,4762,0.5,413750.30228740803,5390,413752.0092936858,5369,412015.8014043117,120.0,False,10000.0,40.0,4.6821655532294555,18.445551474915188,293.8597018407565,61.25219529418433
agentic_tool_loop,random,0,10000,4762,0.5,413750.30228740803,5390,413752.0092936858,5369,412015.8014043117,120.0,False,10000.0,80.0,4.7221655532294555,18.485551474915187,293.89970184075645,61.77547619570594
agentic_tool_loop,node-drain,0,10000,4762,0.9,744750.5441173345,8701,744781.7036162678,8701,744781.703616271,120.0,True,250.0,10.0,2.2125662640253765,9.729738510944925,22.71000991568016,25.84856605607976
agentic_tool_loop,node-drain,0,10000,4762,0.9,744750.5441173345,8701,744781.7036162678,8701,744781.703616271,120.0,True,250.0,40.0,2.2425662640253763,9.759738510944924,22.740009915680158,26.199044590571912
