phase,gpu,samples,power_mean_w
baseline,0,120,340.0377500000001
baseline,1,120,84.99308333333333
drain,0,966,339.01656314699795
drain,1,966,327.4877225672878
post,0,120,289.6238333333333
post,1,120,381.8168333333333
