dispatch_rank,id,action,first_token_s,sink_warm_s,completion_s,source_boundary_wait_s,switch_downtime_s
0,codex:73d322d0-b601-1dd9-84c4-159b0295cf3b,R,9.428873777389526,9.578369140625,20.872732400894165,11.294219017028809,4.3392181396484375e-05
1,codex:3a9add4f-7f4c-6dc9-0af3-0d592a15d76c,R,16.90659213066101,17.04400086402893,36.53062629699707,19.486474752426147,1.811981201171875e-05
2,codex:842c9d93-3430-2ff2-e472-e555d14138da,R,13.974287986755371,14.1099693775177,45.956616163253784,31.846395015716553,3.123283386230469e-05
3,codex:bf2442df-c14f-7346-b281-c4876e39818b,R,16.37142848968506,16.52777624130249,44.29265880584717,27.764705657958984,1.4781951904296875e-05
4,claude:304bbbf3-c270-26de-d2e2-07b7d40c1234,R,19.47836947441101,19.47836947441101,33.349865674972534,13.871338605880737,4.029273986816406e-05
5,claude:9beeddeb-27fb-44b4-3825-80aab7624ce2,R,28.450358390808105,28.450358390808105,30.824939250946045,2.374420404434204,2.1457672119140625e-05
6,claude:df288165-d61f-e5fa-9828-0786d613301e,R,16.165257692337036,16.165257692337036,16.16595149040222,2.9802322387695312e-05,9.775161743164062e-06
