bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,6.0,328.5475,20
0,0.0,5.0,1,sink,0,85.8945,20
1,5.0,10.0,0,source,6.0,306.889,20
1,5.0,10.0,1,sink,0,85.73899999999999,20
2,10.0,15.0,0,source,6.0,328.374,20
2,10.0,15.0,1,sink,0,85.83049999999999,20
3,15.0,20.0,0,source,6.0,348.133,20
3,15.0,20.0,1,sink,0,85.81499999999998,20
4,20.0,25.0,0,source,6.0,365.9615,20
4,20.0,25.0,1,sink,0,85.88149999999999,20
5,25.0,30.0,0,source,6.0,351.2105,20
5,25.0,30.0,1,sink,0,85.824,20
6,30.0,35.0,0,source,6.0,359.9915,20
6,30.0,35.0,1,sink,0,323.00750000000005,20
7,35.0,40.0,0,source,6.0,342.5565000000001,20
7,35.0,40.0,1,sink,0,145.03549999999998,20
8,40.0,45.0,0,source,6.0,359.3625,20
8,40.0,45.0,1,sink,0,86.86500000000001,20
9,45.0,50.0,0,source,6.0,370.35900000000004,20
9,45.0,50.0,1,sink,0,86.41400000000002,20
10,50.0,55.0,0,source,6.0,371.09799999999996,20
10,50.0,55.0,1,sink,0,86.16999999999999,20
11,55.0,60.0,0,source,6.0,323.0395,20
11,55.0,60.0,1,sink,0,86.133,20
12,60.0,65.0,0,source,6.0,325.092,20
12,60.0,65.0,1,sink,0,86.20899999999999,20
13,65.0,70.0,0,source,6.0,352.02900000000005,20
13,65.0,70.0,1,sink,0,85.9125,20
14,70.0,75.0,0,source,6.0,366.77450000000005,20
14,70.0,75.0,1,sink,0,85.957,20
15,75.0,80.0,0,source,6.0,337.73400000000004,20
15,75.0,80.0,1,sink,0,85.95249999999999,20
16,80.0,85.0,0,source,6.0,362.85100000000006,20
16,80.0,85.0,1,sink,0,85.91749999999999,20
17,85.0,90.0,0,source,6.0,357.8795,20
17,85.0,90.0,1,sink,0,85.93299999999996,20
18,90.0,95.0,0,source,6.0,333.70799999999997,20
18,90.0,95.0,1,sink,0,86.1925,20
19,95.0,100.0,0,source,6.0,364.0669999999999,20
19,95.0,100.0,1,sink,0,86.0725,20
20,100.0,105.0,0,source,6.0,375.29699999999997,20
20,100.0,105.0,1,sink,0,85.8365,20
21,105.0,110.0,0,source,5.25,371.588,20
21,105.0,110.0,1,sink,0.75,85.62,20
22,110.0,115.0,0,source,5.25,335.36749999999995,20
22,110.0,115.0,1,sink,0.75,85.61999999999999,20
23,115.0,120.0,0,source,5.25,353.53149999999994,20
23,115.0,120.0,1,sink,0.75,85.65299999999999,20
24,120.0,125.0,0,source,5.25,367.938,20
24,120.0,125.0,1,sink,0.75,85.82299999999998,20
25,125.0,130.0,0,source,5.25,364.906,20
25,125.0,130.0,1,sink,0.75,291.81500000000005,20
26,130.0,135.0,0,source,5.25,366.8852631578947,19
26,130.0,135.0,1,sink,0.75,209.77789473684211,19
27,135.0,140.0,0,source,5.25,336.63949999999994,20
27,135.0,140.0,1,sink,0.75,140.74249999999998,20
28,140.0,145.0,0,source,5.25,376.90950000000004,20
28,140.0,145.0,1,sink,0.75,136.474,20
29,145.0,150.0,0,source,4.5,380.3985,20
29,145.0,150.0,1,sink,1.5,90.1215,20
30,150.0,155.0,0,source,4.5,362.713,20
30,150.0,155.0,1,sink,1.5,155.28749999999997,20
31,155.0,160.0,0,source,4.5,364.785,20
31,155.0,160.0,1,sink,1.5,356.506,20
32,160.0,165.0,0,source,4.5,372.816,20
32,160.0,165.0,1,sink,1.5,308.96449999999993,20
33,165.0,170.0,0,source,4.5,355.73599999999993,20
33,165.0,170.0,1,sink,1.5,300.315,20
34,170.0,175.0,0,source,4.5,328.2655,20
34,170.0,175.0,1,sink,1.5,318.43,20
35,175.0,180.0,0,source,4.5,345.49,20
35,175.0,180.0,1,sink,1.5,353.4820000000001,20
36,180.0,185.0,0,source,4.5,322.37050000000005,20
36,180.0,185.0,1,sink,1.5,316.0115,20
37,185.0,190.0,0,source,4.5,369.08450000000005,20
37,185.0,190.0,1,sink,1.5,303.5165,20
38,190.0,195.0,0,source,3.75,331.523,20
38,190.0,195.0,1,sink,2.25,288.5915,20
39,195.0,200.0,0,source,3.75,316.273,20
39,195.0,200.0,1,sink,2.25,90.90900000000002,20
40,200.0,205.0,0,source,3.75,278.97700000000003,20
40,200.0,205.0,1,sink,2.25,156.4495,20
41,205.0,210.0,0,source,3.75,326.97400000000005,20
41,205.0,210.0,1,sink,2.25,364.9150000000001,20
42,210.0,215.0,0,source,3.75,336.75249999999994,20
42,210.0,215.0,1,sink,2.25,311.03049999999996,20
43,215.0,220.0,0,source,3.0,325.3455,20
43,215.0,220.0,1,sink,3.0,207.67400000000004,20
44,220.0,225.0,0,source,3.0,346.90549999999996,20
44,220.0,225.0,1,sink,3.0,90.01500000000001,20
45,225.0,230.0,0,source,3.0,368.4875,20
45,225.0,230.0,1,sink,3.0,89.02849999999998,20
46,230.0,235.0,0,source,3.0,311.5445,20
46,230.0,235.0,1,sink,3.0,88.3665,20
47,235.0,240.0,0,source,3.0,363.824,20
47,235.0,240.0,1,sink,3.0,123.05400000000002,20
48,240.0,245.0,0,source,3.0,363.269,20
48,240.0,245.0,1,sink,3.0,359.273,20
49,245.0,250.0,0,source,3.0,322.79799999999994,20
49,245.0,250.0,1,sink,3.0,334.52200000000005,20
50,250.0,255.0,0,source,3.0,331.8365,20
50,250.0,255.0,1,sink,3.0,360.8045,20
51,255.0,260.0,0,source,3.0,365.065,20
51,255.0,260.0,1,sink,3.0,302.50299999999993,20
52,260.0,265.0,0,source,3.0,337.597,20
52,260.0,265.0,1,sink,3.0,303.51,20
53,265.0,270.0,0,source,2.25,367.8105,20
53,265.0,270.0,1,sink,3.75,91.3625,20
54,270.0,275.0,0,source,2.25,330.875,20
54,270.0,275.0,1,sink,3.75,89.60950000000003,20
55,275.0,280.0,0,source,2.25,322.62199999999996,20
55,275.0,280.0,1,sink,3.75,88.58099999999999,20
56,280.0,285.0,0,source,2.25,347.1195,20
56,280.0,285.0,1,sink,3.75,88.016,20
57,285.0,290.0,0,source,2.25,374.2647368421053,19
57,285.0,290.0,1,sink,3.75,343.0747368421052,19
58,290.0,295.0,0,source,2.25,311.71999999999997,20
58,290.0,295.0,1,sink,3.75,330.996,20
59,295.0,300.0,0,source,2.25,339.9115,20
59,295.0,300.0,1,sink,3.75,353.04350000000005,20
60,300.0,305.0,0,source,2.25,314.64700000000005,20
60,300.0,305.0,1,sink,3.75,314.652,20
61,305.0,310.0,0,source,2.25,301.293,20
61,305.0,310.0,1,sink,3.75,316.29,20
62,310.0,315.0,0,source,2.25,345.717,20
62,310.0,315.0,1,sink,3.75,368.56699999999995,20
63,315.0,320.0,0,source,2.25,327.25649999999996,20
63,315.0,320.0,1,sink,3.75,343.0115,20
64,320.0,325.0,0,source,1.5,317.109,20
64,320.0,325.0,1,sink,4.5,229.089,20
65,325.0,330.0,0,source,1.5,334.08400000000006,20
65,325.0,330.0,1,sink,4.5,91.73649999999998,20
66,330.0,335.0,0,source,1.5,327.35749999999996,20
66,330.0,335.0,1,sink,4.5,90.03450000000001,20
67,335.0,340.0,0,source,1.5,295.3075,20
67,335.0,340.0,1,sink,4.5,88.795,20
68,340.0,345.0,0,source,1.5,346.284,20
68,340.0,345.0,1,sink,4.5,255.78350000000006,20
69,345.0,350.0,0,source,1.5,332.6230000000001,20
69,345.0,350.0,1,sink,4.5,355.9485000000001,20
70,350.0,355.0,0,source,1.5,321.07900000000006,20
70,350.0,355.0,1,sink,4.5,320.5535,20
71,355.0,360.0,0,source,1.5,305.6685,20
71,355.0,360.0,1,sink,4.5,361.84950000000003,20
72,360.0,365.0,0,source,1.5,332.7505,20
72,360.0,365.0,1,sink,4.5,330.24949999999995,20
73,365.0,370.0,0,source,1.5,311.56499999999994,20
73,365.0,370.0,1,sink,4.5,358.07949999999994,20
74,370.0,375.0,0,source,0.75,301.6335,20
74,370.0,375.0,1,sink,5.25,243.30499999999998,20
75,375.0,380.0,0,source,0.75,271.9525,20
75,375.0,380.0,1,sink,5.25,91.79400000000003,20
76,380.0,385.0,0,source,0.75,370.65500000000003,20
76,380.0,385.0,1,sink,5.25,89.825,20
77,385.0,390.0,0,source,0.75,297.866,20
77,385.0,390.0,1,sink,5.25,88.762,20
78,390.0,395.0,0,source,0.75,286.6745,20
78,390.0,395.0,1,sink,5.25,314.76599999999996,20
79,395.0,400.0,0,source,0.75,332.93399999999997,20
79,395.0,400.0,1,sink,5.25,313.0525,20
80,400.0,405.0,0,source,0.75,318.492,20
80,400.0,405.0,1,sink,5.25,333.7315,20
81,405.0,410.0,0,source,0.75,174.44750000000002,20
81,405.0,410.0,1,sink,5.25,281.11050000000006,20
82,410.0,415.0,0,source,0.0,94.042,20
82,410.0,415.0,1,sink,6.0,239.39600000000002,20
83,415.0,420.0,0,source,0.0,92.67850000000001,20
83,415.0,420.0,1,sink,6.0,377.4005,20
84,420.0,425.0,0,source,0.0,91.9255,20
84,420.0,425.0,1,sink,6.0,371.35600000000005,20
85,425.0,430.0,0,source,0.0,91.16900000000001,20
85,425.0,430.0,1,sink,6.0,346.26900000000006,20
86,430.0,435.0,0,source,0.0,90.71450000000002,20
86,430.0,435.0,1,sink,6.0,356.3865,20
87,435.0,439.90170073509216,0,source,0.0,90.33947368421052,19
87,435.0,439.90170073509216,1,sink,6.0,374.7557894736842,19
