monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5553553250000000,1784168283969366695,250000000,api,client_to_target,108282,1
5553553250000000,1784168283969399325,250000000,api,target_to_client,596,0
5553553250000000,1784168283969403045,250000000,kv,client_to_target,21576,0
5553553250000000,1784168283969405795,250000000,kv,target_to_client,240193563,1
5553553500000000,1784168284219625714,250000000,kv,client_to_target,4650,0
5553553500000000,1784168284219653464,250000000,kv,target_to_client,314180325,1
5553553750000000,1784168284469769964,250000000,api,target_to_client,491,0
5553553750000000,1784168284469804364,250000000,kv,client_to_target,41664,0
5553553750000000,1784168284469807694,250000000,kv,target_to_client,53813279,1
5553554000000000,1784168284720092042,250000000,kv,client_to_target,4836,0
5553554000000000,1784168284720131582,250000000,kv,target_to_client,322831113,1
5553554250000000,1784168284970300332,250000000,kv,client_to_target,4464,0
5553554250000000,1784168284970322471,250000000,kv,target_to_client,312148885,1
5553554500000000,1784168285220547520,250000000,kv,client_to_target,15252,0
5553554500000000,1784168285220585780,250000000,kv,target_to_client,239422238,1
5553554750000000,1784168285470897098,250000000,kv,client_to_target,4464,0
5553554750000000,1784168285470929148,250000000,kv,target_to_client,312738868,1
5553555000000000,1784168285721245426,250000000,kv,client_to_target,4464,0
5553555000000000,1784168285721286356,250000000,kv,target_to_client,295764885,1
5553555250000000,1784168285972357157,250000000,kv,client_to_target,12462,0
5553555250000000,1784168285972390517,250000000,kv,target_to_client,284559671,1
5553555500000000,1784168286222601466,250000000,kv,client_to_target,3906,0
5553555500000000,1784168286222657065,250000000,kv,target_to_client,258425641,1
5553555750000000,1784168286473830505,250000000,api,target_to_client,13464,0
5553556000000000,1784168286725447211,250000000,api,target_to_client,12642,0
5553556250000000,1784168286976441703,250000000,api,target_to_client,11889,0
5553556500000000,1784168287226708281,250000000,api,target_to_client,9476,0
5553556750000000,1784168287477358046,250000000,api,target_to_client,9578,0
5553557000000000,1784168287728012301,250000000,api,target_to_client,9400,0
5553557250000000,1784168287978307330,250000000,api,client_to_target,31839,1
5553557250000000,1784168287978348809,250000000,api,target_to_client,6196,0
5553557500000000,1784168288229073154,250000000,api,target_to_client,5076,0
5553557500000000,1784168288229125463,250000000,kv,client_to_target,11532,0
5553557500000000,1784168288229130333,250000000,kv,target_to_client,2232,1
5553557750000000,1784168288480864148,250000000,api,target_to_client,3100,0
5553558000000000,1784168288731298165,250000000,api,target_to_client,1454,0
5553560000000000,1784168290734828801,250000000,api,client_to_target,29545,1
5553560000000000,1784168290734857761,250000000,api,target_to_client,1611,0
5553560000000000,1784168290734867311,250000000,kv,client_to_target,10602,0
5553560000000000,1784168290734873661,250000000,kv,target_to_client,2052,1
5553560250000000,1784168290985433847,250000000,api,target_to_client,2947,0
5553560500000000,1784168291235785664,250000000,api,target_to_client,3416,0
5553560750000000,1784168291486898395,250000000,api,target_to_client,2924,0
5553561000000000,1784168291737256463,250000000,api,client_to_target,47490,1
5553561000000000,1784168291737277333,250000000,api,target_to_client,5554,0
5553561000000000,1784168291737282253,250000000,kv,client_to_target,17112,0
5553561000000000,1784168291737285633,250000000,kv,target_to_client,3312,1
5553561250000000,1784168291988072216,250000000,api,target_to_client,6912,0
5553561500000000,1784168292238775281,250000000,api,target_to_client,5847,0
5553561750000000,1784168292489554425,250000000,api,target_to_client,6337,0
5553562000000000,1784168292740468887,250000000,api,target_to_client,5773,0
5553562250000000,1784168292990868864,250000000,api,target_to_client,3190,0
5553562500000000,1784168293241850586,250000000,api,target_to_client,3186,0
5553562750000000,1784168293492593500,250000000,api,target_to_client,3169,0
5553563000000000,1784168293743375424,250000000,api,target_to_client,3436,0
5553563250000000,1784168293994439565,250000000,api,target_to_client,3198,0
5553563500000000,1784168294245255499,250000000,api,target_to_client,3148,0
5553563750000000,1784168294495936383,250000000,api,target_to_client,3338,0
5553564500000000,1784168295248699480,250000000,api,client_to_target,25017,1
5553564500000000,1784168295248732410,250000000,api,target_to_client,1612,0
5553564500000000,1784168295248741560,250000000,kv,client_to_target,8928,0
5553564500000000,1784168295248748030,250000000,kv,target_to_client,1728,1
5553564750000000,1784168295499260986,250000000,api,target_to_client,3194,0
5553565000000000,1784168295750061050,250000000,api,target_to_client,3167,0
5553565250000000,1784168296000547437,250000000,api,target_to_client,3346,0
5553565500000000,1784168296251309511,250000000,api,client_to_target,29564,1
5553565500000000,1784168296251336470,250000000,api,target_to_client,3065,0
5553565500000000,1784168296251345960,250000000,kv,client_to_target,10602,0
5553565500000000,1784168296251352560,250000000,kv,target_to_client,2052,1
5553565750000000,1784168296503322862,250000000,api,target_to_client,3197,0
5553566000000000,1784168296753915068,250000000,api,target_to_client,3414,0
5553566250000000,1784168297005734302,250000000,api,target_to_client,3172,0
5553566500000000,1784168297256256388,250000000,api,target_to_client,3408,0
5553566750000000,1784168297508278970,250000000,api,target_to_client,3193,0
5553567000000000,1784168297758853715,250000000,api,target_to_client,3170,0
5553567250000000,1784168298009327612,250000000,api,target_to_client,3412,0
5553567500000000,1784168298260283424,250000000,api,client_to_target,31858,1
5553567500000000,1784168298260307584,250000000,api,target_to_client,2764,0
5553567500000000,1784168298260316944,250000000,kv,client_to_target,11532,0
5553567500000000,1784168298260323334,250000000,kv,target_to_client,2232,1
5553567750000000,1784168298511081448,250000000,api,target_to_client,3432,0
5553568000000000,1784168298762087979,250000000,api,target_to_client,3304,0
5553568250000000,1784168299012518796,250000000,api,client_to_target,22511,1
5553568250000000,1784168299012544246,250000000,api,target_to_client,3112,0
5553568250000000,1784168299012553796,250000000,kv,client_to_target,8184,0
5553568250000000,1784168299012560346,250000000,kv,target_to_client,1584,1
5553568500000000,1784168299263753046,250000000,api,target_to_client,3425,0
5553568750000000,1784168299514493280,250000000,api,target_to_client,3189,0
5553569000000000,1784168299765193245,250000000,api,target_to_client,3414,0
5553569250000000,1784168300016171686,250000000,api,target_to_client,3126,0
5553569500000000,1784168300266554704,250000000,api,target_to_client,1917,0
