bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,0.08148429714693857,111.11100000000002,20
0,0.0,5.0,1,sink,0,83.32050000000001,20
1,5.0,10.0,0,source,0.08148429714693857,149.2755,20
1,5.0,10.0,1,sink,0,83.47700000000002,20
2,10.0,15.0,0,source,0.08148429714693857,295.34049999999996,20
2,10.0,15.0,1,sink,0,83.39600000000002,20
3,15.0,20.0,0,source,0.08148429714693857,106.82950000000001,20
3,15.0,20.0,1,sink,0,83.516,20
4,20.0,25.0,0,source,0.08148429714693857,116.429,20
4,20.0,25.0,1,sink,0,83.193,20
5,25.0,30.0,0,source,0.08148429714693857,87.9705,20
5,25.0,30.0,1,sink,0,83.09249999999999,20
6,30.0,35.0,0,source,0.08148429714693857,87.53850000000003,20
6,30.0,35.0,1,sink,0,83.1575,20
7,35.0,40.0,0,source,0.08148429714693857,119.12850000000003,20
7,35.0,40.0,1,sink,0,83.3875,20
8,40.0,45.0,0,source,0.08148429714693857,114.27349999999998,20
8,40.0,45.0,1,sink,0,83.215,20
9,45.0,50.0,0,source,0.08148429714693857,92.89450000000002,20
9,45.0,50.0,1,sink,0,83.22449999999999,20
10,50.0,55.0,0,source,0.08148429714693857,86.98349999999999,20
10,50.0,55.0,1,sink,0,83.247,20
11,55.0,60.0,0,source,0.08148429714693857,136.408,20
11,55.0,60.0,1,sink,0,83.28099999999999,20
12,60.0,65.0,0,source,0.08148429714693857,96.9865,20
12,60.0,65.0,1,sink,0,167.54500000000002,20
13,65.0,70.0,0,source,0.06141369145881078,98.0645,20
13,65.0,70.0,1,sink,0.02007060568812779,236.17749999999995,20
14,70.0,75.0,0,source,0.03977828563515637,90.91499999999999,20
14,70.0,75.0,1,sink,0.0417060115117822,291.5944999999999,20
15,75.0,80.0,0,source,0.026738941943196974,111.9325,20
15,75.0,80.0,1,sink,0.054745355203741596,310.1495,20
16,80.0,85.0,0,source,0.013847263824389028,87.114,20
16,80.0,85.0,1,sink,0.06763703332254954,333.5745,20
17,85.0,90.0,0,source,0.013847263824389028,87.0285,20
17,85.0,90.0,1,sink,0.06763703332254954,325.842,20
18,90.0,95.0,0,source,0.008760797525718705,87.258,20
18,90.0,95.0,1,sink,0.07272349962121986,237.58350000000002,20
19,95.0,100.0,0,source,0.0006007386576318968,87.61600000000001,20
19,95.0,100.0,1,sink,0.08088355848930667,232.171,20
20,100.0,105.0,0,source,0.0,87.66600000000001,20
20,100.0,105.0,1,sink,0.08148429714693858,130.0675,20
21,105.0,110.0,0,source,0.0,87.6705,20
21,105.0,110.0,1,sink,0.08148429714693858,144.728,20
22,110.0,115.0,0,source,0.0,87.6915,20
22,110.0,115.0,1,sink,0.08148429714693858,104.38399999999999,20
23,115.0,120.0,0,source,0.0,87.55149999999999,20
23,115.0,120.0,1,sink,0.08148429714693858,93.00750000000001,20
24,120.0,125.0,0,source,0.0,87.08999999999999,20
24,120.0,125.0,1,sink,0.08148429714693858,216.44249999999997,20
25,125.0,130.0,0,source,0.0,87.13250000000001,20
25,125.0,130.0,1,sink,0.08148429714693858,245.6214999999999,20
26,130.0,135.0,0,source,0.0,86.99399999999999,20
26,130.0,135.0,1,sink,0.08148429714693858,100.66749999999999,20
27,135.0,140.0,0,source,0.0,86.88149999999999,20
27,135.0,140.0,1,sink,0.08148429714693858,113.26199999999999,20
28,140.0,145.0,0,source,0.0,86.87349999999999,20
28,140.0,145.0,1,sink,0.08148429714693858,84.674,20
29,145.0,150.0,0,source,0.0,86.8115,20
29,145.0,150.0,1,sink,0.08148429714693858,106.91400000000002,20
30,150.0,155.0,0,source,0.0,86.8365,20
30,150.0,155.0,1,sink,0.08148429714693858,84.24699999999999,20
31,155.0,158.55709218978882,0,source,0.0,87.01499999999999,14
31,155.0,158.55709218978882,1,sink,0.08148429714693858,110.24071428571429,14
