step,complete_weight,active_weight,progress,complete_leaf_count,active_leaf_count
0,0,0,0.0,0,0
1,0,1.0,0.0,0,1
4,1.0,1.0,1.0,1,1
5,1.0,2.0,0.5,1,2
6,2.0,2.0,1.0,2,2
7,3.0,3.0,1.0,3,3
8,4.0,4.0,1.0,4,4
9,4.0,5.0,0.8,4,5
10,5.0,5.0,1.0,5,5
