scenario_id,workload,seed,sessions,target_fraction,source_instances,max_source_width,solver,feasible,initial_source_power_w,minimum_awake_source_power_w,requested_shed_w,selected_shed_w,validated_shed_w,expected_source_power_at_deadline_w,unmet_shed_w,shortfall_w,migration_work_s,moves,replay_moves,kv_moves,solve_s,planner_memory_bytes,makespan_s,packing_repairs,service_debt_replica_s,required_recovery_s,failure,binding_resources,resource_uses,execution_contract,input_provenance,result_provenance,evidence_status
coding:80:0:0.1,coding,0,80,0.1,2,45,greedy,True,583.6454023123612,536.9633567344,4.668204557796116,7.0807750601485395,7.0807750601485395,576.5646272522126,0,0.0,3.3790558416764376,2,2,0,0.008042458444833755,13796,3.963078430423267,0,0.0,0.0,,,"[{""name"":""route:source-egress"",""used"":45147.0,""capacity"":143750000000.0,""utilization"":3.1406608695652175e-07},{""name"":""route:wan"",""used"":45147.0,""capacity"":143750000000.0,""utilization"":3.1406608695652175e-07},{""name"":""route:destination-ingress"",""used"":45147.0,""capacity"":143750000000.0,""utilization"":3.1406608695652175e-07},{""name"":""service:sink-a100:0"",""used"":0.004055947313999707,""capacity"":0.193906,""utilization"":0.020917079997523066},{""name"":""kv:sink-a100"",""used"":1385.0,""capacity"":120394,""utilization"":0.011503895542967258},{""name"":""migration:sink-a100:replay"",""used"":3.3790558416764376,""capacity"":230.0,""utilization"":0.01469154713772364},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":230.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
coding:80:0:0.1,coding,0,80,0.1,2,45,greedy_bundle,True,583.6454023123612,536.9633567344,4.668204557796116,7.0807750601485395,7.0807750601485395,576.5646272522126,0,0.0,3.3790558416764376,2,2,0,0.03781995829194784,13796,3.963078430423267,0,0.0,0.0,,,"[{""name"":""route:source-egress"",""used"":45147.0,""capacity"":143750000000.0,""utilization"":3.1406608695652175e-07},{""name"":""route:wan"",""used"":45147.0,""capacity"":143750000000.0,""utilization"":3.1406608695652175e-07},{""name"":""route:destination-ingress"",""used"":45147.0,""capacity"":143750000000.0,""utilization"":3.1406608695652175e-07},{""name"":""service:sink-a100:0"",""used"":0.004055947313999707,""capacity"":0.193906,""utilization"":0.020917079997523066},{""name"":""kv:sink-a100"",""used"":1385.0,""capacity"":120394,""utilization"":0.011503895542967258},{""name"":""migration:sink-a100:replay"",""used"":3.3790558416764376,""capacity"":230.0,""utilization"":0.01469154713772364},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":230.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
coding:80:0:0.1,coding,0,80,0.1,2,45,greedy_prefix,True,583.6454023123612,536.9633567344,4.668204557796116,5.688521132725782,5.688521132725782,577.9568811796354,0,0.0,2.576423212631728,2,2,0,0.05337775032967329,13796,2.5949459390111285,0,0.0,0.0,,,"[{""name"":""route:source-egress"",""used"":32985.0,""capacity"":143750000000.0,""utilization"":2.2946086956521738e-07},{""name"":""route:wan"",""used"":32985.0,""capacity"":143750000000.0,""utilization"":2.2946086956521738e-07},{""name"":""route:destination-ingress"",""used"":32985.0,""capacity"":143750000000.0,""utilization"":2.2946086956521738e-07},{""name"":""service:sink-a100:0"",""used"":0.006685169332521204,""capacity"":0.193906,""utilization"":0.03447634076573806},{""name"":""kv:sink-a100"",""used"":1011.9999999999999,""capacity"":120394,""utilization"":0.008405734505041779},{""name"":""migration:sink-a100:replay"",""used"":2.576423212631728,""capacity"":230.0,""utilization"":0.011201840054920557},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":230.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
coding:80:0:0.1,coding,0,80,0.1,2,45,greedy_coupled,True,583.6454023123612,536.9633567344,4.668204557796116,9.080920614668912,9.080920614668912,574.5644816976923,0,0.0,3.847481730496326,2,2,0,0.03246720787137747,13796,3.963086754423267,0,0.0,0.0,,,"[{""name"":""route:source-egress"",""used"":55552.0,""capacity"":143750000000.0,""utilization"":3.864486956521739e-07},{""name"":""route:wan"",""used"":55552.0,""capacity"":143750000000.0,""utilization"":3.864486956521739e-07},{""name"":""route:destination-ingress"",""used"":55552.0,""capacity"":143750000000.0,""utilization"":3.864486956521739e-07},{""name"":""service:sink-a100:0"",""used"":0.009126427070692347,""capacity"":0.193906,""utilization"":0.04706624380211209},{""name"":""kv:sink-a100"",""used"":1703.0,""capacity"":120394,""utilization"":0.014145223183879596},{""name"":""migration:sink-a100:replay"",""used"":3.847481730496326,""capacity"":230.0,""utilization"":0.016728181436940548},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":230.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
coding:80:0:0.5,coding,0,80,0.5,2,45,greedy,True,583.6454023123612,536.9633567344,23.34102278898058,23.93567107435058,23.93567107435058,559.7097312380106,0,0.0,14.82557146070323,7,7,0,0.008790208026766777,13796,14.829524887305878,0,0.0,0.0,,,"[{""name"":""route:source-egress"",""used"":206716.0,""capacity"":143750000000.0,""utilization"":1.438024347826087e-06},{""name"":""route:wan"",""used"":206716.0,""capacity"":143750000000.0,""utilization"":1.438024347826087e-06},{""name"":""route:destination-ingress"",""used"":206716.0,""capacity"":143750000000.0,""utilization"":1.438024347826087e-06},{""name"":""service:sink-a100:0"",""used"":0.018865719318610155,""capacity"":0.193906,""utilization"":0.09729311789532122},{""name"":""kv:sink-a100"",""used"":6339.0,""capacity"":120394,""utilization"":0.05265212552120538},{""name"":""migration:sink-a100:replay"",""used"":14.82557146070323,""capacity"":230.0,""utilization"":0.06445900635088361},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":230.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
coding:80:0:0.5,coding,0,80,0.5,2,45,greedy_bundle,True,583.6454023123612,536.9633567344,23.34102278898058,26.245140733009976,26.245140733009976,557.4002615793512,0,0.0,17.902592544834746,8,8,0,0.11307483445852995,13796,15.765813285505581,0,0.0,0.0,,,"[{""name"":""route:source-egress"",""used"":249305.00000000003,""capacity"":143750000000.0,""utilization"":1.7342956521739132e-06},{""name"":""route:wan"",""used"":249305.00000000003,""capacity"":143750000000.0,""utilization"":1.7342956521739132e-06},{""name"":""route:destination-ingress"",""used"":249305.00000000003,""capacity"":143750000000.0,""utilization"":1.7342956521739132e-06},{""name"":""service:sink-a100:0"",""used"":0.020155674390338413,""capacity"":0.193906,""utilization"":0.103945594207185},{""name"":""kv:sink-a100"",""used"":7645.0,""capacity"":120394,""utilization"":0.06349984218482649},{""name"":""migration:sink-a100:replay"",""used"":17.902592544834746,""capacity"":230.0,""utilization"":0.07783735889058585},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":230.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
coding:80:0:0.5,coding,0,80,0.5,2,45,greedy_prefix,True,583.6454023123612,536.9633567344,23.34102278898058,23.557851060301118,23.557851060301118,560.08755125206,0,0.0,15.004933424186715,9,9,0,0.05792762525379658,13796,14.026959581774905,0,0.0,0.0,,,"[{""name"":""route:source-egress"",""used"":199684.0,""capacity"":143750000000.0,""utilization"":1.3891060869565217e-06},{""name"":""route:wan"",""used"":199684.0,""capacity"":143750000000.0,""utilization"":1.3891060869565217e-06},{""name"":""route:destination-ingress"",""used"":199684.0,""capacity"":143750000000.0,""utilization"":1.3891060869565217e-06},{""name"":""service:sink-a100:0"",""used"":0.019616675784040735,""capacity"":0.193906,""utilization"":0.10116590401555772},{""name"":""kv:sink-a100"",""used"":6124.000000000001,""capacity"":120394,""utilization"":0.0508663222419722},{""name"":""migration:sink-a100:replay"",""used"":15.004933424186715,""capacity"":230.0,""utilization"":0.06523884097472485},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":230.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
coding:80:0:0.5,coding,0,80,0.5,2,45,greedy_coupled,True,583.6454023123612,536.9633567344,23.34102278898058,23.557851060301118,23.557851060301118,560.08755125206,0,0.0,15.004933424186715,9,9,0,0.031851958483457565,13796,14.026959581774905,0,0.0,0.0,,,"[{""name"":""route:source-egress"",""used"":199684.0,""capacity"":143750000000.0,""utilization"":1.3891060869565217e-06},{""name"":""route:wan"",""used"":199684.0,""capacity"":143750000000.0,""utilization"":1.3891060869565217e-06},{""name"":""route:destination-ingress"",""used"":199684.0,""capacity"":143750000000.0,""utilization"":1.3891060869565217e-06},{""name"":""service:sink-a100:0"",""used"":0.019616675784040735,""capacity"":0.193906,""utilization"":0.10116590401555772},{""name"":""kv:sink-a100"",""used"":6124.000000000001,""capacity"":120394,""utilization"":0.0508663222419722},{""name"":""migration:sink-a100:replay"",""used"":15.004933424186715,""capacity"":230.0,""utilization"":0.06523884097472485},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":230.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
coding:80:0:0.9,coding,0,80,0.9,2,45,greedy,True,583.6454023123612,536.9633567344,42.013841020165046,42.56512955235269,42.56512955235269,541.0802727600085,0,0.0,104.10161598701364,51,51,0,0.014750583097338676,13796,89.33990331019722,0,0.0,0.0,,,"[{""name"":""route:source-egress"",""used"":1380670.9999999998,""capacity"":143750000000.0,""utilization"":9.604667826086955e-06},{""name"":""route:wan"",""used"":1380670.9999999998,""capacity"":143750000000.0,""utilization"":9.604667826086955e-06},{""name"":""route:destination-ingress"",""used"":1380670.9999999998,""capacity"":143750000000.0,""utilization"":9.604667826086955e-06},{""name"":""service:sink-a100:0"",""used"":0.0625084553528216,""capacity"":0.193906,""utilization"":0.32236473008994876},{""name"":""kv:sink-a100"",""used"":42344.0,""capacity"":120394,""utilization"":0.3517118793295347},{""name"":""migration:sink-a100:replay"",""used"":104.10161598701364,""capacity"":230.0,""utilization"":0.452615721682668},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":230.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
coding:80:0:0.9,coding,0,80,0.9,2,45,greedy_bundle,True,583.6454023123612,536.9633567344,42.013841020165046,42.166454013149405,42.166454013149405,541.4789482992118,0,0.0,98.79624013683252,47,47,0,0.5183661673218012,13796,84.86578934311628,0,0.0,0.0,,,"[{""name"":""route:source-egress"",""used"":1314414.9999999998,""capacity"":143750000000.0,""utilization"":9.14375652173913e-06},{""name"":""route:wan"",""used"":1314414.9999999998,""capacity"":143750000000.0,""utilization"":9.14375652173913e-06},{""name"":""route:destination-ingress"",""used"":1314414.9999999998,""capacity"":143750000000.0,""utilization"":9.14375652173913e-06},{""name"":""service:sink-a100:0"",""used"":0.06214770636169492,""capacity"":0.193906,""utilization"":0.3205042977612602},{""name"":""kv:sink-a100"",""used"":40311.0,""capacity"":120394,""utilization"":0.33482565576357626},{""name"":""migration:sink-a100:replay"",""used"":98.79624013683252,""capacity"":230.0,""utilization"":0.4295488701601414},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":230.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
coding:80:0:0.9,coding,0,80,0.9,2,45,greedy_prefix,True,583.6454023123612,536.9633567344,42.013841020165046,42.0980797480064,42.0980797480064,541.5473225643548,0,0.0,96.99183238720286,46,44,2,0.08192491717636585,13796,74.96785333988153,0,0.0,0.0,,,"[{""name"":""route:source-egress"",""used"":2882672721.9999995,""capacity"":143750000000.0,""utilization"":0.0200533754573913},{""name"":""route:wan"",""used"":2882672721.9999995,""capacity"":143750000000.0,""utilization"":0.0200533754573913},{""name"":""route:destination-ingress"",""used"":2882672721.9999995,""capacity"":143750000000.0,""utilization"":0.0200533754573913},{""name"":""service:sink-a100:0"",""used"":0.06211620909429365,""capacity"":0.193906,""utilization"":0.3203418620068159},{""name"":""kv:sink-a100"",""used"":40041.0,""capacity"":120394,""utilization"":0.33258301908732996},{""name"":""migration:sink-a100:replay"",""used"":87.86292200503597,""capacity"":230.0,""utilization"":0.3820127043697216},{""name"":""migration:sink-a100:kv_transfer"",""used"":9.128910382166893,""capacity"":230.0,""utilization"":0.03969091470507345}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
coding:80:0:0.9,coding,0,80,0.9,2,45,greedy_coupled,False,583.6454023123612,536.9633567344,42.013841020165046,46.68204557796116,0,539.5441857174866,0,0.0,191.72092354521772,80,77,3,0.04636037442833185,13796,152.2258292531582,0,0.0,0.0,destination_service_queue,,"[{""name"":""route:source-egress"",""used"":4330916296.999999,""capacity"":143750000000.0,""utilization"":0.030128113370434778},{""name"":""route:wan"",""used"":4330916296.999999,""capacity"":143750000000.0,""utilization"":0.030128113370434778},{""name"":""route:destination-ingress"",""used"":4330916296.999999,""capacity"":143750000000.0,""utilization"":0.030128113370434778},{""name"":""service:sink-a100:0"",""used"":0.07436270855495414,""capacity"":0.193906,""utilization"":0.38349874967744235},{""name"":""kv:sink-a100"",""used"":78956.00000000004,""capacity"":120394,""utilization"":0.6558134126285367},{""name"":""migration:sink-a100:replay"",""used"":178.00110864231567,""capacity"":230.0,""utilization"":0.773917863662242},{""name"":""migration:sink-a100:kv_transfer"",""used"":13.719814902902039,""capacity"":230.0,""utilization"":0.059651369143052344}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
coding:80:1:0.1,coding,1,80,0.1,2,43,greedy,True,597.7614066428321,536.9633567344,6.079804990843172,9.689353938712884,9.689353938712884,588.0720527041192,0,0.0,4.448562111782989,2,2,0,0.008443166501820087,13796,4.599640355800744,0,0.0,0.0,,,"[{""name"":""route:source-egress"",""used"":63886.0,""capacity"":143750000000.0,""utilization"":4.4442434782608693e-07},{""name"":""route:wan"",""used"":63886.0,""capacity"":143750000000.0,""utilization"":4.4442434782608693e-07},{""name"":""route:destination-ingress"",""used"":63886.0,""capacity"":143750000000.0,""utilization"":4.4442434782608693e-07},{""name"":""service:sink-a100:0"",""used"":0.0046885570422701564,""capacity"":0.193906,""utilization"":0.024179535663002467},{""name"":""kv:sink-a100"",""used"":1958.9999999999998,""capacity"":120394,""utilization"":0.016271574995431665},{""name"":""migration:sink-a100:replay"",""used"":4.448562111782989,""capacity"":230.0,""utilization"":0.019341574399056472},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":230.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
coding:80:1:0.1,coding,1,80,0.1,2,43,greedy_bundle,True,597.7614066428321,536.9633567344,6.079804990843172,9.689353938712884,9.689353938712884,588.0720527041192,0,0.0,4.448562111782989,2,2,0,0.04168237466365099,13796,4.599640355800744,0,0.0,0.0,,,"[{""name"":""route:source-egress"",""used"":63886.0,""capacity"":143750000000.0,""utilization"":4.4442434782608693e-07},{""name"":""route:wan"",""used"":63886.0,""capacity"":143750000000.0,""utilization"":4.4442434782608693e-07},{""name"":""route:destination-ingress"",""used"":63886.0,""capacity"":143750000000.0,""utilization"":4.4442434782608693e-07},{""name"":""service:sink-a100:0"",""used"":0.0046885570422701564,""capacity"":0.193906,""utilization"":0.024179535663002467},{""name"":""kv:sink-a100"",""used"":1958.9999999999998,""capacity"":120394,""utilization"":0.016271574995431665},{""name"":""migration:sink-a100:replay"",""used"":4.448562111782989,""capacity"":230.0,""utilization"":0.019341574399056472},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":230.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
