bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,5.65625323043163,278.498,20
0,0.0,5.0,1,sink,0,82.91599999999998,20
1,5.0,10.0,0,source,5.65625323043163,212.6415,20
1,5.0,10.0,1,sink,0,82.87500000000001,20
2,10.0,15.0,0,source,5.65625323043163,197.52949999999998,20
2,10.0,15.0,1,sink,0,82.86600000000001,20
3,15.0,20.0,0,source,5.65625323043163,214.66199999999998,20
3,15.0,20.0,1,sink,0,82.8385,20
4,20.0,25.0,0,source,5.65625323043163,184.14600000000002,20
4,20.0,25.0,1,sink,0,82.821,20
5,25.0,30.0,0,source,5.65625323043163,190.2795,20
5,25.0,30.0,1,sink,0,83.08999999999999,20
6,30.0,35.0,0,source,5.65625323043163,167.90500000000003,20
6,30.0,35.0,1,sink,0,82.9195,20
7,35.0,40.0,0,source,5.65625323043163,178.13250000000002,20
7,35.0,40.0,1,sink,0,82.9195,20
8,40.0,45.0,0,source,5.65625323043163,160.99349999999998,20
8,40.0,45.0,1,sink,0,82.90899999999999,20
9,45.0,50.0,0,source,5.65625323043163,188.6955,20
9,45.0,50.0,1,sink,0,82.54050000000001,20
10,50.0,55.0,0,source,5.65625323043163,170.81749999999997,20
10,50.0,55.0,1,sink,0,82.54400000000001,20
11,55.0,60.0,0,source,5.65625323043163,168.41947368421052,19
11,55.0,60.0,1,sink,0,82.67578947368422,19
12,60.0,65.0,0,source,5.65625323043163,125.67849999999996,20
12,60.0,65.0,1,sink,0,82.54499999999999,20
13,65.0,70.0,0,source,5.65625323043163,84.0255,20
13,65.0,70.0,1,sink,0,82.56949999999999,20
14,70.0,75.0,0,source,5.65625323043163,168.901,20
14,70.0,75.0,1,sink,0,82.545,20
15,75.0,80.0,0,source,5.65625323043163,153.66900000000004,20
15,75.0,80.0,1,sink,0,82.5685,20
16,80.0,85.0,0,source,5.65625323043163,145.2405,20
16,80.0,85.0,1,sink,0,82.598,20
17,85.0,90.0,0,source,5.65625323043163,158.498,20
17,85.0,90.0,1,sink,0,83.07849999999999,20
18,90.0,95.0,0,source,5.65625323043163,153.68850000000003,20
18,90.0,95.0,1,sink,0,82.62949999999998,20
19,95.0,100.0,0,source,5.65625323043163,162.4655,20
19,95.0,100.0,1,sink,0,86.296,20
20,100.0,105.0,0,source,4.513189718421787,153.10649999999998,20
20,100.0,105.0,1,sink,1.1430635120098436,160.59499999999997,20
21,105.0,110.0,0,source,1.3262777560751724,91.4425,20
21,105.0,110.0,1,sink,4.329975474356457,118.4675,20
22,110.0,115.0,0,source,0.5762777560751733,107.71950000000001,20
22,110.0,115.0,1,sink,5.0799754743564565,132.32200000000003,20
23,115.0,120.0,0,source,0.5762777560751733,82.1255,20
23,115.0,120.0,1,sink,5.0799754743564565,150.00249999999997,20
24,120.0,125.0,0,source,0.5762777560751733,91.87800000000001,20
24,120.0,125.0,1,sink,5.0799754743564565,142.257,20
25,125.0,130.0,0,source,0.5762777560751733,98.49300000000001,20
25,125.0,130.0,1,sink,5.0799754743564565,152.35049999999995,20
26,130.0,135.0,0,source,0.5762777560751733,81.31450000000001,20
26,130.0,135.0,1,sink,5.0799754743564565,140.44149999999996,20
27,135.0,140.0,0,source,0.5762777560751733,81.18400000000001,20
27,135.0,140.0,1,sink,5.0799754743564565,146.89500000000004,20
28,140.0,145.0,0,source,0.5762777560751733,115.60799999999999,20
28,140.0,145.0,1,sink,5.0799754743564565,137.095,20
29,145.0,150.0,0,source,0.5762777560751733,114.03699999999999,20
29,145.0,150.0,1,sink,5.0799754743564565,136.13400000000001,20
30,150.0,155.0,0,source,0.5762777560751733,105.696,20
30,150.0,155.0,1,sink,5.0799754743564565,148.94199999999998,20
31,155.0,160.0,0,source,0.5762777560751733,97.8665,20
31,155.0,160.0,1,sink,5.0799754743564565,149.83049999999997,20
32,160.0,165.0,0,source,0.5762777560751733,111.78,20
32,160.0,165.0,1,sink,5.0799754743564565,139.45600000000002,20
33,165.0,170.0,0,source,0.5762777560751733,90.1875,20
33,165.0,170.0,1,sink,5.0799754743564565,146.25899999999996,20
34,170.0,175.0,0,source,0.5762777560751733,120.643,20
34,170.0,175.0,1,sink,5.0799754743564565,127.41299999999997,20
35,175.0,175.28310585021973,0,source,0.5762777560751733,81.77,1
35,175.0,175.28310585021973,1,sink,5.0799754743564565,202.27,1
