ts,route,direction,bytes,billed
1783927401.109522,api,client_to_target,142,1
1783927401.110674,api,client_to_target,7069,1
1783927401.114760,api,target_to_client,149,0
1783927401.116830,kv,client_to_target,186,0
1783927401.117048,kv,target_to_client,36,1
1783927401.117386,kv,client_to_target,186,0
1783927401.117478,kv,target_to_client,36,1
1783927401.117622,kv,client_to_target,186,0
1783927401.117703,kv,target_to_client,36,1
1783927401.117831,kv,client_to_target,186,0
1783927401.117908,kv,target_to_client,36,1
1783927401.118046,kv,client_to_target,186,0
1783927401.118121,kv,target_to_client,36,1
1783927401.118239,kv,client_to_target,186,0
1783927401.118316,kv,target_to_client,36,1
1783927401.118429,kv,client_to_target,186,0
1783927401.118505,kv,target_to_client,36,1
1783927401.118614,kv,client_to_target,186,0
1783927401.118692,kv,target_to_client,36,1
1783927401.118801,kv,client_to_target,186,0
1783927401.118875,kv,target_to_client,36,1
1783927401.118995,kv,client_to_target,186,0
1783927401.119037,kv,target_to_client,36,1
1783927401.119140,kv,client_to_target,186,0
1783927401.119188,kv,target_to_client,36,1
1783927401.119300,kv,client_to_target,186,0
1783927401.119348,kv,target_to_client,36,1
1783927401.119452,kv,client_to_target,186,0
1783927401.119497,kv,target_to_client,36,1
1783927401.119605,kv,client_to_target,186,0
1783927401.119650,kv,target_to_client,36,1
1783927401.121854,kv,client_to_target,186,0
1783927401.121924,kv,target_to_client,36,1
1783927401.122092,kv,client_to_target,186,0
1783927401.122156,kv,target_to_client,36,1
1783927401.122299,kv,client_to_target,186,0
1783927401.122356,kv,target_to_client,36,1
1783927401.122504,kv,client_to_target,186,0
1783927401.122558,kv,target_to_client,36,1
1783927401.122702,kv,client_to_target,186,0
1783927401.122755,kv,target_to_client,36,1
1783927401.122892,kv,client_to_target,186,0
1783927401.122944,kv,target_to_client,36,1
1783927401.123094,kv,client_to_target,186,0
1783927401.123146,kv,target_to_client,36,1
1783927401.123279,kv,client_to_target,186,0
1783927401.123329,kv,target_to_client,36,1
1783927401.123458,kv,client_to_target,186,0
1783927401.123507,kv,target_to_client,36,1
1783927401.123635,kv,client_to_target,186,0
1783927401.123686,kv,target_to_client,36,1
1783927401.123813,kv,client_to_target,186,0
1783927401.123860,kv,target_to_client,36,1
1783927401.123981,kv,client_to_target,186,0
1783927401.124041,kv,target_to_client,36,1
1783927401.124171,kv,client_to_target,186,0
1783927401.124220,kv,target_to_client,36,1
