phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,2352887,84.10318803787231,27976.192756694036,125000000.0,0.0002238095420535523,1
drain,kv,target_to_client,1692,84.52938890457153,20.016706874696133,125000000.0,1.6013365499756906e-07,1
post,api,client_to_target,1868996,53.970438957214355,34629.994421236166,125000000.0,0.00027703995536988935,1
post,kv,target_to_client,1224,52.07507586479187,23.5045264874506,125000000.0,1.8803621189960482e-07,1
