phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,95226,5.333751916885376,17853.47378053662,125000000.0,0.00014282779024429296,1
drain,kv,target_to_client,108,5.343229055404663,20.212496765557574,125000000.0,1.616999741244606e-07,1
post,api,client_to_target,52610,17.746684074401855,2964.4974677768473,125000000.0,2.371597974221478e-05,1
post,kv,target_to_client,72,17.747721910476685,4.0568586978758985,125000000.0,3.245486958300719e-08,1
