phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,4696084,343.1248109340668,13686.226849105287,125000000.0,0.0001094898147928423,1
drain,kv,target_to_client,4705581292,345.2250120639801,13630476.146171937,125000000.0,0.10904380916937549,1
post,api,client_to_target,346790,6.8807902336120605,50399.7343656781,125000000.0,0.0004031978749254248,1
post,kv,target_to_client,980734280,29.387528896331787,33372465.01601628,125000000.0,0.2669797201281302,1
