monotonic_ns,wall_ns,gpu,power_w,utilization_pct,memory_mib,valid
5560996541208711,1784175726896191824,0,89.16,0,75261,1
5560996541208711,1784175726896191824,1,81.26,0,74059,1
5560996838326631,1784175727193308504,0,89.16,0,75261,1
5560996838326631,1784175727193308504,1,81.26,0,74059,1
5560997120165018,1784175727475147931,0,376.75,0,75261,1
5560997120165018,1784175727475147931,1,81.26,0,74059,1
5560997399795857,1784175727754777620,0,378.54,94,75261,1
5560997399795857,1784175727754777620,1,81.44,0,74059,1
5560997681553445,1784175728036535188,0,403.05,100,75261,1
5560997681553445,1784175728036535188,1,81.18,0,74059,1
5560997969298591,1784175728324280424,0,122.81,100,75261,1
5560997969298591,1784175728324280424,1,81.18,0,74059,1
5560998246782562,1784175728601764065,0,347.08,91,75261,1
5560998246782562,1784175728601764065,1,80.84,0,74059,1
5560998524682309,1784175728879664132,0,370.98,100,75261,1
5560998524682309,1784175728879664132,1,80.93,0,74059,1
5560998802586226,1784175729157567979,0,363.76,100,75261,1
5560998802586226,1784175729157567979,1,81.18,0,74059,1
5560999075984359,1784175729430965842,0,111.27,74,75261,1
5560999075984359,1784175729430965842,1,80.93,0,74059,1
5560999358491139,1784175729713472762,0,136.76,35,75261,1
5560999358491139,1784175729713472762,1,81.26,0,74059,1
5560999640593283,1784175729995575016,0,142.20,35,75261,1
5560999640593283,1784175729995575016,1,80.93,0,74059,1
5560999947743810,1784175730302725233,0,90.63,0,75261,1
5560999947743810,1784175730302725233,1,81.26,0,74059,1
5561000268887243,1784175730623868636,0,90.44,0,75261,1
5561000268887243,1784175730623868636,1,81.34,0,74059,1
5561000556457151,1784175730911438894,0,90.12,2,75261,1
5561000556457151,1784175730911438894,1,81.26,0,74059,1
5561000840015040,1784175731194996843,0,357.40,100,75261,1
5561000840015040,1784175731194996843,1,80.84,0,74059,1
5561001120373892,1784175731475355725,0,374.30,100,75261,1
5561001120373892,1784175731475355725,1,81.18,0,74059,1
5561001395311139,1784175731750292892,0,290.50,100,75261,1
5561001395311139,1784175731750292892,1,81.18,0,74059,1
5561001675802060,1784175732030783813,0,336.21,96,75261,1
5561001675802060,1784175732030783813,1,81.18,0,74059,1
5561001955956564,1784175732310938227,0,367.07,100,75261,1
5561001955956564,1784175732310938227,1,81.18,0,74059,1
5561002236348295,1784175732591330038,0,357.90,100,75261,1
5561002236348295,1784175732591330038,1,81.18,0,74059,1
5561002541773680,1784175732896755133,0,384.83,100,75261,1
5561002541773680,1784175732896755133,1,81.18,0,74059,1
5561002823763415,1784175733178745148,0,375.22,100,75261,1
5561002823763415,1784175733178745148,1,81.18,0,74059,1
5561003102933459,1784175733457915042,0,311.96,100,75261,1
5561003102933459,1784175733457915042,1,81.44,0,74059,1
5561003380285382,1784175733735267205,0,381.19,100,75261,1
5561003380285382,1784175733735267205,1,81.18,0,74059,1
5561003658101540,1784175734013082983,0,370.39,100,75261,1
5561003658101540,1784175734013082983,1,81.18,0,74059,1
5561003935318844,1784175734290300667,0,360.99,100,75261,1
5561003935318844,1784175734290300667,1,81.18,0,74059,1
5561004215647966,1784175734570629759,0,337.73,100,75261,1
