ts,route,direction,bytes,billed
1783659534.758210,api,client_to_target,6640,1
1783659534.759466,api,client_to_target,7258,1
1783659534.788843,api,target_to_client,149,0
1783659534.789275,api,target_to_client,149,0
1783659534.793380,kv,client_to_target,186,0
1783659534.793744,kv,target_to_client,36,1
1783659534.794116,kv,client_to_target,186,0
1783659534.794347,kv,target_to_client,36,1
1783659534.794595,kv,client_to_target,186,0
1783659534.794770,kv,target_to_client,36,1
1783659534.794925,kv,client_to_target,186,0
1783659534.795108,kv,target_to_client,36,1
1783659534.795257,kv,client_to_target,186,0
1783659534.795370,kv,target_to_client,36,1
1783659534.795571,kv,client_to_target,186,0
1783659534.795676,kv,target_to_client,36,1
1783659534.795858,kv,client_to_target,186,0
1783659534.795948,kv,target_to_client,36,1
1783659534.796133,kv,client_to_target,186,0
1783659534.796223,kv,target_to_client,36,1
1783659534.796396,kv,client_to_target,186,0
1783659534.796485,kv,target_to_client,36,1
1783659534.796655,kv,client_to_target,186,0
1783659534.796739,kv,target_to_client,36,1
1783659534.796910,kv,client_to_target,186,0
1783659534.797018,kv,target_to_client,36,1
1783659534.797201,kv,client_to_target,186,0
1783659534.797288,kv,target_to_client,36,1
1783659534.797462,kv,client_to_target,186,0
1783659534.797547,kv,target_to_client,36,1
1783659534.799747,kv,client_to_target,186,0
1783659534.799862,kv,target_to_client,36,1
1783659534.805911,kv,client_to_target,186,0
1783659534.806052,kv,target_to_client,36,1
1783659534.806338,kv,client_to_target,186,0
1783659534.806460,kv,target_to_client,36,1
1783659534.806719,kv,client_to_target,186,0
1783659534.806840,kv,target_to_client,36,1
1783659534.807127,kv,client_to_target,186,0
1783659534.807242,kv,target_to_client,36,1
1783659534.807490,kv,client_to_target,186,0
1783659534.807601,kv,target_to_client,36,1
1783659534.807839,kv,client_to_target,186,0
1783659534.807952,kv,target_to_client,36,1
1783659534.808233,kv,client_to_target,186,0
1783659534.808347,kv,target_to_client,36,1
1783659534.808583,kv,client_to_target,186,0
1783659534.808693,kv,target_to_client,36,1
1783659534.808930,kv,client_to_target,186,0
1783659534.809072,kv,target_to_client,36,1
1783659534.809313,kv,client_to_target,186,0
1783659534.809407,kv,target_to_client,36,1
1783659534.809624,kv,client_to_target,186,0
1783659534.809719,kv,target_to_client,36,1
1783659534.809935,kv,client_to_target,186,0
1783659534.810035,kv,target_to_client,36,1
1783659534.810262,kv,client_to_target,186,0
1783659534.810349,kv,target_to_client,36,1
1783659534.810523,kv,client_to_target,186,0
1783659534.810678,kv,target_to_client,36,1
1783659534.811307,kv,target_to_client,22528,1
1783659534.812426,kv,target_to_client,65536,1
1783659534.813538,kv,target_to_client,65536,1
1783659534.814894,kv,target_to_client,65536,1
1783659534.816023,kv,target_to_client,65536,1
1783659534.817144,kv,target_to_client,65536,1
1783659534.818273,kv,target_to_client,65536,1
1783659534.819731,kv,target_to_client,65536,1
1783659534.820860,kv,target_to_client,65536,1
1783659534.821979,kv,target_to_client,65536,1
1783659534.823140,kv,target_to_client,65536,1
1783659534.824442,kv,target_to_client,65536,1
1783659534.825586,kv,target_to_client,65536,1
1783659534.826725,kv,target_to_client,65536,1
1783659534.827870,kv,target_to_client,65536,1
1783659534.829182,kv,target_to_client,65536,1
1783659534.830320,kv,target_to_client,65536,1
1783659534.831436,kv,target_to_client,65536,1
1783659534.832581,kv,target_to_client,65536,1
1783659534.833853,kv,target_to_client,65536,1
1783659534.835002,kv,target_to_client,65536,1
1783659534.836139,kv,target_to_client,65536,1
1783659534.837288,kv,target_to_client,65536,1
1783659534.838565,kv,target_to_client,65536,1
1783659534.839707,kv,target_to_client,65536,1
1783659534.840824,kv,target_to_client,65536,1
1783659534.841944,kv,target_to_client,65536,1
1783659534.843236,kv,target_to_client,65536,1
1783659534.844363,kv,target_to_client,65536,1
1783659534.845464,kv,target_to_client,65536,1
1783659534.846570,kv,target_to_client,65536,1
1783659534.847751,kv,target_to_client,65536,1
1783659534.848855,kv,target_to_client,65536,1
1783659534.849958,kv,target_to_client,65536,1
1783659534.851066,kv,target_to_client,65536,1
1783659534.852249,kv,target_to_client,65536,1
1783659534.853347,kv,target_to_client,65536,1
1783659534.854443,kv,target_to_client,65536,1
1783659534.855544,kv,target_to_client,65536,1
1783659534.856713,kv,target_to_client,65536,1
1783659534.857810,kv,target_to_client,65536,1
1783659534.858906,kv,target_to_client,65536,1
1783659534.860046,kv,target_to_client,65536,1
1783659534.861328,kv,target_to_client,65536,1
1783659534.862471,kv,target_to_client,65536,1
1783659534.863609,kv,target_to_client,65536,1
1783659534.864761,kv,target_to_client,65536,1
1783659534.866038,kv,target_to_client,65536,1
1783659534.867182,kv,target_to_client,65536,1
1783659534.868324,kv,target_to_client,65536,1
1783659534.869482,kv,target_to_client,65536,1
1783659534.870769,kv,target_to_client,65536,1
1783659534.871915,kv,target_to_client,65536,1
1783659534.873036,kv,target_to_client,65536,1
1783659534.874186,kv,target_to_client,65536,1
1783659534.875455,kv,target_to_client,65536,1
1783659534.876600,kv,target_to_client,65536,1
1783659534.877739,kv,target_to_client,65536,1
1783659534.878892,kv,target_to_client,65536,1
1783659534.880180,kv,target_to_client,65536,1
1783659534.881332,kv,target_to_client,65536,1
1783659534.882473,kv,target_to_client,65536,1
1783659534.883623,kv,target_to_client,65536,1
1783659534.884897,kv,target_to_client,65536,1
1783659534.886033,kv,target_to_client,65536,1
1783659534.887174,kv,target_to_client,65536,1
1783659534.888327,kv,target_to_client,65536,1
1783659534.889604,kv,target_to_client,65536,1
1783659534.890761,kv,target_to_client,65536,1
1783659534.891904,kv,target_to_client,65536,1
1783659534.893034,kv,target_to_client,65536,1
1783659534.894309,kv,target_to_client,65536,1
1783659534.895454,kv,target_to_client,65536,1
1783659534.896592,kv,target_to_client,65536,1
1783659534.897743,kv,target_to_client,65536,1
1783659534.899021,kv,target_to_client,65536,1
1783659534.900176,kv,target_to_client,65536,1
1783659534.901323,kv,target_to_client,65536,1
1783659534.902484,kv,target_to_client,65536,1
1783659534.903758,kv,target_to_client,65536,1
1783659534.904903,kv,target_to_client,65536,1
1783659534.906031,kv,target_to_client,65536,1
1783659534.907181,kv,target_to_client,65536,1
1783659534.908453,kv,target_to_client,65536,1
1783659534.909598,kv,target_to_client,65536,1
1783659534.910743,kv,target_to_client,65536,1
1783659534.911895,kv,target_to_client,65536,1
1783659534.913171,kv,target_to_client,65536,1
1783659534.914315,kv,target_to_client,65536,1
1783659534.915452,kv,target_to_client,65536,1
1783659534.916603,kv,target_to_client,65536,1
1783659534.917869,kv,target_to_client,65536,1
1783659534.919025,kv,target_to_client,65536,1
1783659534.920166,kv,target_to_client,65536,1
1783659534.921317,kv,target_to_client,65536,1
1783659534.922582,kv,target_to_client,65536,1
