timestamp,index,power_w,util_gpu,memory_mib
2026/07/09 21:57:40.123, 0, 86.79, 0, 74055
2026/07/09 21:57:40.128, 1, 83.64, 0, 74055
2026/07/09 21:57:40.378, 0, 86.79, 0, 74055
2026/07/09 21:57:40.379, 1, 86.97, 0, 74055
2026/07/09 21:57:40.629, 0, 86.79, 0, 74055
2026/07/09 21:57:40.630, 1, 83.31, 0, 74055
2026/07/09 21:57:40.880, 0, 367.73, 8, 74055
2026/07/09 21:57:40.880, 1, 83.64, 0, 74055
2026/07/09 21:57:41.130, 0, 112.91, 14, 74055
2026/07/09 21:57:41.130, 1, 83.64, 0, 74055
2026/07/09 21:57:41.380, 0, 108.33, 16, 74055
2026/07/09 21:57:41.380, 1, 83.22, 0, 74055
2026/07/09 21:57:41.630, 0, 126.27, 16, 74055
2026/07/09 21:57:41.630, 1, 83.31, 0, 74055
2026/07/09 21:57:41.881, 0, 132.18, 31, 74055
2026/07/09 21:57:41.881, 1, 83.31, 0, 74055
2026/07/09 21:57:42.131, 0, 127.66, 30, 74055
2026/07/09 21:57:42.131, 1, 83.55, 0, 74055
2026/07/09 21:57:42.381, 0, 133.43, 31, 74055
2026/07/09 21:57:42.381, 1, 83.64, 0, 74055
2026/07/09 21:57:42.631, 0, 128.66, 30, 74055
2026/07/09 21:57:42.631, 1, 83.55, 0, 74055
2026/07/09 21:57:42.881, 0, 124.61, 31, 74055
2026/07/09 21:57:42.881, 1, 83.22, 0, 74055
2026/07/09 21:57:43.131, 0, 130.65, 30, 74055
2026/07/09 21:57:43.131, 1, 83.55, 0, 74055
2026/07/09 21:57:43.382, 0, 377.08, 81, 74055
2026/07/09 21:57:43.382, 1, 83.46, 0, 74055
2026/07/09 21:57:43.632, 0, 130.79, 39, 74055
2026/07/09 21:57:43.632, 1, 83.55, 0, 74055
2026/07/09 21:57:43.882, 0, 127.19, 30, 74055
2026/07/09 21:57:43.882, 1, 83.64, 0, 74055
2026/07/09 21:57:44.132, 0, 131.72, 31, 74055
2026/07/09 21:57:44.132, 1, 83.55, 0, 74055
2026/07/09 21:57:44.382, 0, 135.97, 31, 74055
2026/07/09 21:57:44.383, 1, 83.31, 0, 74055
2026/07/09 21:57:44.633, 0, 125.93, 31, 74055
2026/07/09 21:57:44.633, 1, 83.22, 0, 74055
2026/07/09 21:57:44.883, 0, 124.74, 30, 74055
2026/07/09 21:57:44.883, 1, 83.22, 0, 74055
2026/07/09 21:57:45.133, 0, 129.91, 30, 74055
2026/07/09 21:57:45.133, 1, 83.31, 0, 74055
2026/07/09 21:57:45.383, 0, 125.93, 30, 74055
2026/07/09 21:57:45.383, 1, 83.31, 0, 74055
2026/07/09 21:57:45.634, 0, 133.84, 31, 74055
2026/07/09 21:57:45.634, 1, 83.64, 0, 74055
2026/07/09 21:57:45.884, 0, 124.74, 31, 74055
2026/07/09 21:57:45.884, 1, 83.31, 0, 74055
2026/07/09 21:57:46.134, 0, 275.96, 48, 74055
2026/07/09 21:57:46.134, 1, 83.22, 0, 74055
2026/07/09 21:57:46.384, 0, 128.39, 95, 74055
2026/07/09 21:57:46.384, 1, 83.31, 0, 74055
2026/07/09 21:57:46.635, 0, 129.91, 30, 74055
2026/07/09 21:57:46.635, 1, 83.64, 0, 74055
2026/07/09 21:57:46.885, 0, 131.45, 31, 74055
2026/07/09 21:57:46.885, 1, 83.31, 0, 74055
2026/07/09 21:57:47.135, 0, 133.11, 32, 74055
2026/07/09 21:57:47.135, 1, 83.31, 0, 74055
2026/07/09 21:57:47.385, 0, 127.79, 32, 74055
2026/07/09 21:57:47.385, 1, 83.31, 0, 74055
2026/07/09 21:57:47.635, 0, 134.17, 30, 74055
2026/07/09 21:57:47.636, 1, 83.31, 0, 74055
2026/07/09 21:57:47.886, 0, 111.06, 29, 74055
2026/07/09 21:57:47.886, 1, 83.64, 0, 74055
2026/07/09 21:57:48.136, 0, 128.66, 31, 74055
2026/07/09 21:57:48.136, 1, 83.64, 0, 74055
2026/07/09 21:57:48.386, 0, 126.54, 31, 74055
2026/07/09 21:57:48.386, 1, 83.31, 0, 74055
2026/07/09 21:57:48.636, 0, 130.52, 30, 74055
2026/07/09 21:57:48.636, 1, 83.31, 0, 74055
2026/07/09 21:57:48.886, 0, 142.35, 27, 74055
2026/07/09 21:57:48.886, 1, 83.55, 0, 74055
2026/07/09 21:57:49.136, 0, 149.77, 36, 74055
2026/07/09 21:57:49.136, 1, 83.31, 0, 74055
2026/07/09 21:57:49.387, 0, 129.91, 45, 74055
2026/07/09 21:57:49.387, 1, 83.46, 0, 74055
2026/07/09 21:57:49.637, 0, 147.80, 85, 74055
2026/07/09 21:57:49.637, 1, 83.55, 0, 74055
2026/07/09 21:57:49.887, 0, 145.52, 36, 74055
2026/07/09 21:57:49.887, 1, 83.83, 0, 74055
2026/07/09 21:57:50.137, 0, 142.35, 36, 74055
2026/07/09 21:57:50.137, 1, 83.22, 0, 74055
2026/07/09 21:57:50.387, 0, 143.39, 37, 74055
2026/07/09 21:57:50.387, 1, 83.22, 0, 74055
2026/07/09 21:57:50.637, 0, 140.67, 36, 74055
2026/07/09 21:57:50.637, 1, 83.55, 0, 74055
2026/07/09 21:57:50.888, 0, 127.33, 34, 74055
2026/07/09 21:57:50.888, 1, 83.55, 0, 74055
2026/07/09 21:57:51.138, 0, 375.34, 75, 74055
2026/07/09 21:57:51.138, 1, 83.46, 0, 74055
2026/07/09 21:57:51.388, 0, 133.24, 76, 74055
2026/07/09 21:57:51.388, 1, 83.64, 0, 74055
2026/07/09 21:57:51.638, 0, 129.32, 31, 74055
2026/07/09 21:57:51.638, 1, 83.64, 0, 74055
2026/07/09 21:57:51.888, 0, 133.57, 30, 74055
2026/07/09 21:57:51.888, 1, 83.64, 0, 74055
2026/07/09 21:57:52.138, 0, 126.27, 31, 74055
2026/07/09 21:57:52.138, 1, 83.55, 0, 74055
2026/07/09 21:57:52.388, 0, 130.52, 31, 74055
2026/07/09 21:57:52.389, 1, 83.64, 0, 74055
2026/07/09 21:57:52.639, 0, 126.86, 30, 74055
2026/07/09 21:57:52.639, 1, 83.64, 0, 74055
2026/07/09 21:57:52.889, 0, 289.00, 64, 74055
2026/07/09 21:57:52.889, 1, 83.55, 0, 74055
2026/07/09 21:57:53.139, 0, 142.95, 34, 74055
2026/07/09 21:57:53.139, 1, 83.64, 0, 74055
2026/07/09 21:57:53.389, 0, 140.55, 35, 74055
2026/07/09 21:57:53.389, 1, 83.31, 0, 74055
2026/07/09 21:57:53.639, 0, 152.98, 39, 74055
2026/07/09 21:57:53.639, 1, 83.64, 0, 74055
2026/07/09 21:57:53.889, 0, 164.21, 39, 74055
2026/07/09 21:57:53.889, 1, 83.64, 0, 74055
2026/07/09 21:57:54.140, 0, 158.16, 40, 74055
2026/07/09 21:57:54.140, 1, 83.55, 0, 74055
2026/07/09 21:57:54.390, 0, 158.26, 40, 74055
2026/07/09 21:57:54.390, 1, 83.64, 0, 74055
2026/07/09 21:57:54.640, 0, 159.36, 40, 74055
2026/07/09 21:57:54.640, 1, 83.55, 0, 74055
2026/07/09 21:57:54.890, 0, 161.76, 40, 74055
2026/07/09 21:57:54.890, 1, 83.55, 0, 74055
2026/07/09 21:57:55.140, 0, 163.11, 71, 74055
2026/07/09 21:57:55.140, 1, 83.64, 0, 74055
2026/07/09 21:57:55.390, 0, 174.84, 94, 74055
2026/07/09 21:57:55.390, 1, 83.83, 0, 74055
2026/07/09 21:57:55.640, 0, 160.88, 42, 74055
2026/07/09 21:57:55.640, 1, 83.64, 0, 74055
2026/07/09 21:57:55.891, 0, 151.12, 40, 74055
2026/07/09 21:57:55.891, 1, 83.64, 0, 74055
2026/07/09 21:57:56.141, 0, 159.36, 38, 74055
2026/07/09 21:57:56.141, 1, 83.64, 0, 74055
2026/07/09 21:57:56.391, 0, 154.78, 39, 74055
2026/07/09 21:57:56.391, 1, 83.64, 0, 74055
2026/07/09 21:57:56.641, 0, 364.14, 40, 74055
2026/07/09 21:57:56.641, 1, 83.46, 0, 74055
2026/07/09 21:57:56.891, 0, 159.03, 100, 74055
2026/07/09 21:57:56.892, 1, 83.31, 0, 74055
2026/07/09 21:57:57.142, 0, 155.70, 35, 74055
2026/07/09 21:57:57.142, 1, 83.64, 0, 74055
2026/07/09 21:57:57.392, 0, 145.25, 37, 74055
2026/07/09 21:57:57.392, 1, 83.55, 0, 74055
