ts,route,direction,bytes,billed
1783796369.280510,api,client_to_target,7074,1
1783796369.280814,api,client_to_target,6640,1
1783796369.280862,api,client_to_target,7257,1
1783796369.281217,api,client_to_target,9652,1
1783796369.282045,api,client_to_target,8550,1
1783796369.282339,api,client_to_target,10580,1
1783796369.283589,api,client_to_target,9827,1
1783796369.323951,api,target_to_client,149,0
1783796369.325003,kv,client_to_target,186,0
1783796369.325206,kv,target_to_client,36,1
1783796369.326047,kv,client_to_target,186,0
1783796369.326135,kv,target_to_client,36,1
1783796369.326382,kv,client_to_target,186,0
1783796369.326464,kv,target_to_client,36,1
1783796369.326694,kv,client_to_target,186,0
1783796369.326771,kv,target_to_client,36,1
1783796369.327001,kv,client_to_target,186,0
1783796369.327081,kv,target_to_client,36,1
1783796369.327378,kv,client_to_target,186,0
1783796369.327468,kv,target_to_client,36,1
1783796369.328160,kv,client_to_target,186,0
1783796369.328237,kv,target_to_client,36,1
1783796369.328456,kv,client_to_target,186,0
1783796369.328533,kv,target_to_client,36,1
1783796369.328752,kv,client_to_target,186,0
1783796369.328904,kv,target_to_client,36,1
1783796369.330479,api,target_to_client,149,0
1783796369.330566,api,target_to_client,149,0
1783796369.330635,api,target_to_client,149,0
1783796369.330703,api,target_to_client,149,0
1783796369.331168,api,target_to_client,149,0
1783796369.331270,kv,client_to_target,186,0
1783796369.331364,kv,target_to_client,36,1
1783796369.331686,api,target_to_client,149,0
1783796369.331816,kv,client_to_target,186,0
1783796369.331895,kv,target_to_client,36,1
1783796369.332296,kv,client_to_target,186,0
1783796369.332374,kv,target_to_client,36,1
1783796369.332550,kv,client_to_target,186,0
1783796369.332626,kv,target_to_client,36,1
1783796369.332800,kv,client_to_target,186,0
1783796369.332874,kv,target_to_client,36,1
1783796369.337834,kv,client_to_target,186,0
1783796369.337915,kv,target_to_client,36,1
1783796369.338222,kv,client_to_target,186,0
1783796369.338299,kv,target_to_client,36,1
1783796369.338547,kv,client_to_target,186,0
1783796369.338624,kv,target_to_client,36,1
1783796369.338849,kv,client_to_target,186,0
1783796369.339178,kv,target_to_client,36,1
1783796369.339543,kv,client_to_target,186,0
1783796369.339690,kv,target_to_client,36,1
1783796369.339965,kv,client_to_target,186,0
1783796369.340121,kv,target_to_client,36,1
1783796369.340396,kv,client_to_target,186,0
1783796369.340540,kv,target_to_client,36,1
1783796369.340812,kv,client_to_target,186,0
1783796369.340958,kv,target_to_client,36,1
1783796369.341263,kv,client_to_target,186,0
1783796369.341404,kv,target_to_client,36,1
1783796369.341689,kv,client_to_target,186,0
1783796369.341830,kv,target_to_client,36,1
1783796369.342072,kv,client_to_target,186,0
1783796369.342216,kv,target_to_client,36,1
1783796369.342475,kv,client_to_target,186,0
1783796369.342615,kv,target_to_client,36,1
1783796369.342858,kv,client_to_target,186,0
1783796369.343018,kv,target_to_client,36,1
1783796369.343223,kv,client_to_target,186,0
1783796369.343365,kv,target_to_client,36,1
1783796369.343636,kv,client_to_target,186,0
1783796369.347058,kv,target_to_client,65536,1
1783796369.348262,kv,target_to_client,65536,1
1783796369.349854,kv,target_to_client,65536,1
1783796369.351008,kv,target_to_client,65536,1
1783796369.352135,kv,target_to_client,65536,1
1783796369.353267,kv,target_to_client,65536,1
1783796369.354607,kv,target_to_client,65536,1
1783796369.355739,kv,target_to_client,65536,1
1783796369.356895,kv,target_to_client,65536,1
1783796369.358044,kv,target_to_client,65536,1
1783796369.359314,kv,target_to_client,65536,1
1783796369.360452,kv,target_to_client,65536,1
1783796369.361581,kv,target_to_client,65536,1
1783796369.362716,kv,target_to_client,65536,1
1783796369.363992,kv,target_to_client,65536,1
1783796369.365128,kv,target_to_client,65536,1
1783796369.366261,kv,target_to_client,65536,1
1783796369.367400,kv,target_to_client,65536,1
1783796369.368668,kv,target_to_client,65536,1
1783796369.369816,kv,target_to_client,65536,1
1783796369.370957,kv,target_to_client,65536,1
1783796369.372118,kv,target_to_client,65536,1
1783796369.373405,kv,target_to_client,65536,1
1783796369.374552,kv,target_to_client,65536,1
1783796369.375692,kv,target_to_client,65536,1
1783796369.376851,kv,target_to_client,65536,1
1783796369.378161,kv,target_to_client,65536,1
1783796369.379311,kv,target_to_client,65536,1
1783796369.380452,kv,target_to_client,65536,1
1783796369.381601,kv,target_to_client,65536,1
1783796369.382884,kv,target_to_client,65536,1
1783796369.384036,kv,target_to_client,65536,1
1783796369.385177,kv,target_to_client,65536,1
1783796369.386335,kv,target_to_client,65536,1
1783796369.387619,kv,target_to_client,65536,1
1783796369.388767,kv,target_to_client,65536,1
1783796369.389905,kv,target_to_client,65536,1
1783796369.391031,kv,target_to_client,65536,1
1783796369.392313,kv,target_to_client,65536,1
1783796369.393461,kv,target_to_client,65536,1
1783796369.394602,kv,target_to_client,65536,1
1783796369.395750,kv,target_to_client,65536,1
1783796369.397042,kv,target_to_client,65536,1
1783796369.398208,kv,target_to_client,65536,1
1783796369.399349,kv,target_to_client,65536,1
1783796369.400498,kv,target_to_client,65536,1
1783796369.401783,kv,target_to_client,65536,1
1783796369.402930,kv,target_to_client,65536,1
1783796369.404028,kv,target_to_client,65536,1
1783796369.405175,kv,target_to_client,65536,1
1783796369.406458,kv,target_to_client,65536,1
1783796369.407606,kv,target_to_client,65536,1
1783796369.408745,kv,target_to_client,65536,1
1783796369.409892,kv,target_to_client,65536,1
1783796369.411176,kv,target_to_client,65536,1
1783796369.412321,kv,target_to_client,65536,1
1783796369.413467,kv,target_to_client,65536,1
1783796369.414616,kv,target_to_client,65536,1
1783796369.415884,kv,target_to_client,65536,1
1783796369.417037,kv,target_to_client,65536,1
1783796369.418179,kv,target_to_client,65536,1
1783796369.419327,kv,target_to_client,65536,1
1783796369.420596,kv,target_to_client,65536,1
