connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
ae0c4447b8034f55,kv,5577241404057986,5577241405284752,0,0
ff9a1989e8de5c46,api,5577241404400312,5577241405346221,0,0
ed2fd8142fc6d480,api,5577255135075674,5577256360607857,27569,8389
2e7409849dd13229,api,5577256428864048,5577257757916285,29397,9333
d6bc38ceaba31b89,api,5577257874386689,5577260054648616,7191,27185
3dadabd6c7ccec46,api,5577260120247728,5577263009141914,43361,26022
48ba7a28b3c26212,api,5577263082334878,5577265000286718,27588,25035
9ca67c710866e1ac,api,5577265002435903,5577266002319075,29416,12772
61b1247b7b865b48,api,5577266003560291,5577267242622188,7210,12770
a8423423c42586a2,api,5577267244487936,5577268187043351,43380,11828
