episode,seed,context,append,width,phase,requests,http_complete,state_valid,phase_valid,missing_requests,exact_requests,elapsed_s,model_full_rebuild_local_s,model_minus_observed_s,optimistic_error_s,model_predicts_30s_but_observed_exceeds,reported_cached_tokens,prompt_counts,output_counts,prefix_cache_queries_total,prefix_cache_hits_total,external_prefix_cache_hits_total,request_prefill_kv_computed_tokens_sum,request_queue_time_seconds_sum,request_inference_time_seconds_sum,request_prefill_time_seconds_sum,request_decode_time_seconds_sum,cache_state
unloaded-04-s7101,7101,8192,2048,1,catch_up,1,1,1,True,0,1,1.282787856,1.3716978006038194,0.08890994460381951,0,False,[8160],[10240],[31],10240.0,8160.0,0.0,2080.0,1.2294000043766573e-05,1.2687093999993522,0.21509365999736474,1.0536157400019874,native_reuse_verified
unloaded-04-s7101,7101,8192,2048,1,cold_updated,1,1,0,False,0,1,1.615870053,1.3716978006038194,-0.24417225239618068,0.24417225239618068,False,[null],[10240],[24],10240.0,0.0,0.0,10240.0,1.164199784398079e-05,1.6013091759996314,0.7813573189996532,0.8199518569999782,cold_verified
unloaded-05-s7101,7101,30000,2048,1,initial,1,1,1,True,0,1,4.888754013,4.423811356056187,-0.46494265694381287,0.46494265694381287,False,[null],[30000],[30],30000.0,0.0,0.0,30000.0,2.3945001885294914e-05,4.857115036997129,3.8320952739995846,1.0250197629975446,cold_verified
unloaded-05-s7101,7101,30000,2048,1,catch_up,1,1,1,True,0,1,1.463539558,4.868394709413724,3.4048551514137237,0,False,[29968],[32048],[28],32048.0,29968.0,0.0,2080.0,1.6911999409785494e-05,1.4293508230002772,0.4661240329987777,0.9632267900014995,native_reuse_verified
unloaded-05-s7101,7101,30000,2048,1,cold_updated,1,1,1,True,0,1,5.44093955,4.868394709413724,-0.5725448405862767,0.5725448405862767,False,[null],[32048],[33],32048.0,0.0,0.0,32048.0,1.3003998901695013e-05,5.4072049589995,4.281476827000006,1.1257281319994945,cold_verified
unloaded-06-s7101,7101,30000,2048,8,initial,8,8,8,True,0,8,31.994645396,35.390490848449495,3.395845452449496,0,False,"[null, null, null, null, null, null, null, null]","[30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000]","[22, 27, 27, 27, 26, 30, 23, 23]",240000.0,0.0,0.0,240000.0,89.20724946000337,158.80913715300267,48.485725744001684,110.32341140900098,cold_verified
unloaded-06-s7101,7101,30000,2048,8,catch_up,8,8,8,True,0,8,4.814580402,38.94715767530979,34.13257727330979,0,False,"[29968, 29968, 29968, 29968, 29968, 29968, 29968, 29968]","[32048, 32048, 32048, 32048, 32048, 32048, 32048, 32048]","[20, 20, 25, 24, 25, 25, 24, 28]",256384.0,239744.0,0.0,16640.0,0.9054394139966462,31.85815862700838,16.54275353000412,15.315405097004259,native_reuse_verified
unloaded-06-s7101,7101,30000,2048,8,cold_updated,8,8,8,True,0,8,35.909685797,38.94715767530979,3.0374718783097876,0,False,"[null, null, null, null, null, null, null, null]","[32048, 32048, 32048, 32048, 32048, 32048, 32048, 32048]","[25, 23, 27, 24, 26, 23, 21, 27]",256384.0,0.0,0.0,256384.0,100.60455625499526,170.98544615500214,53.42520131800484,117.5602448369973,cold_verified
unloaded-07-s7101,7101,8192,32,8,initial,8,8,8,True,0,8,5.722996727,6.0489204457,0.32592371870000036,0,False,"[null, null, null, null, null, null, null, null]","[8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192]","[20, 22, 20, 27, 30, 31, 29, 28]",65536.0,0.0,0.0,65536.0,11.950229402998957,31.453620758999023,12.262196506999317,19.191424251999706,cold_verified
unloaded-07-s7101,7101,8192,32,8,catch_up,8,8,8,True,0,8,1.289921318,6.069742687774877,4.779821369774877,0,False,"[8160, 8160, 8160, 8160, 8160, 8160, 8160, 8160]","[8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224]","[19, 20, 21, 26, 29, 29, 31, 31]",65792.0,65280.0,0.0,512.0,0.00019387300199014135,7.760120931001438,0.7038506270037033,7.056270303997735,native_reuse_verified
unloaded-07-s7101,7101,8192,32,8,cold_updated,8,8,8,True,0,8,5.804914892,6.069742687774877,0.2648277957748766,0,False,"[null, null, null, null, null, null, null, null]","[8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224]","[20, 26, 32, 28, 29, 32, 30, 30]",65792.0,0.0,0.0,65792.0,11.96827695299362,32.0819688149968,12.85566978400675,19.22629903099005,cold_verified
unloaded-08-s7101,7101,8192,2048,8,initial,8,8,8,True,0,8,5.679323448,6.0489204457,0.36959699770000043,0,False,"[null, null, null, null, null, null, null, null]","[8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192]","[19, 20, 26, 22, 21, 28, 26, 28]",,,,,,,,,unknown
unloaded-08-s7101,7101,8192,2048,8,catch_up,8,7,6,False,0,7,2.734314392,7.488743298459009,4.754428906459009,0,False,"[8160, 8160, 8160, null, 8160, 8160, 8160, 8160]","[10240, 10240, 10240, 10240, 10240, 10240, 10240, 10240]","[20, 20, 23, null, 28, 29, 30, 29]",,,,,,,,,unknown
unloaded-08-s7101,7101,8192,2048,8,cold_updated,0,0,0,False,8,0,,7.488743298459009,,,False,[],[],[],,,,,,,,,unknown
unloaded-09-s7101,7101,30000,32,8,initial,8,8,8,True,0,8,31.999076963,35.390490848449495,3.391413885449495,0,False,"[null, null, null, null, null, null, null, null]","[30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000]","[24, 29, 25, 23, 27, 27, 24, 32]",240000.0,0.0,0.0,240000.0,88.21677384700888,158.81874622099713,48.253519348003465,110.56522687299366,cold_verified
unloaded-09-s7101,7101,30000,32,8,catch_up,8,8,8,True,0,8,1.438585048,35.44381426705808,34.00522921905808,0,False,"[29968, 29968, 29968, 29968, 29968, 29968, 29968, 29968]","[30032, 30032, 30032, 30032, 30032, 30032, 30032, 30032]","[23, 25, 24, 24, 25, 27, 27, 28]",240256.0,239744.0,0.0,512.0,0.0001193429998238571,7.941524136989756,0.9652375209916499,6.976286615998106,native_reuse_verified
unloaded-09-s7101,7101,30000,32,8,cold_updated,8,8,8,True,0,8,32.350035228,35.44381426705808,3.0937790390580773,0,False,"[null, null, null, null, null, null, null, null]","[30032, 30032, 30032, 30032, 30032, 30032, 30032, 30032]","[26, 24, 24, 21, 24, 24, 28, 29]",240256.0,0.0,0.0,240256.0,90.78638942799444,158.25406397000916,48.17270395599553,110.08136001401363,cold_verified
unloaded-10-s7101,7101,2048,32,1,initial,1,1,1,True,0,1,1.067636717,0.6963892862983582,-0.3712474307016419,0.3712474307016419,False,[null],[2048],[28],2048.0,0.0,0.0,2048.0,1.0849998943740502e-05,1.0600622500023746,0.12049530100193806,0.9395669490004366,cold_verified
unloaded-10-s7101,7101,2048,32,1,catch_up,1,1,1,True,0,1,0.723970567,0.6987931949417088,-0.02517737205829118,0.02517737205829118,False,[2016],[2080],[20],2080.0,2016.0,0.0,64.0,1.0529998689889908e-05,0.7167359790000774,0.06792463300007512,0.6488113460000022,native_reuse_verified
unloaded-10-s7101,7101,2048,32,1,cold_updated,1,1,1,True,0,1,1.130166637,0.6987931949417088,-0.4313734420582913,0.4313734420582913,False,[null],[2080],[30],2080.0,0.0,0.0,2080.0,1.0960997315123677e-05,1.1230949600030726,0.12437768000017968,0.998717280002893,cold_verified
unloaded-11-s7101,7101,8192,32,1,initial,1,1,1,True,0,1,1.264098704,1.1696722534889723,-0.09442645051102772,0.09442645051102772,False,[null],[8192],[20],8192.0,0.0,0.0,8192.0,1.0360003216192126e-05,1.252095558000292,0.5789565790000779,0.673138979000214,cold_verified
unloaded-11-s7101,7101,8192,32,1,catch_up,1,1,1,True,0,1,0.787110263,1.1726781931684571,0.38556793016845714,0,False,[8160],[8224],[21],8224.0,8160.0,0.0,64.0,1.0007999662775546e-05,0.7746925199971884,0.07211912899947492,0.7025733909977134,native_reuse_verified
unloaded-11-s7101,7101,8192,32,1,cold_updated,1,1,1,True,0,1,1.484718911,1.1726781931684571,-0.31204071783154297,0.31204071783154297,False,[null],[8224],[26],8224.0,0.0,0.0,8224.0,1.2463002349250019e-05,1.4718822329996328,0.6132999879991985,0.8585822450004343,cold_verified
unloaded-12-s7102,7102,30000,2048,1,initial,1,1,1,True,0,1,4.809925546,4.423811356056187,-0.38611418994381275,0.38611418994381275,False,[null],[30000],[27],30000.0,0.0,0.0,30000.0,1.1812000593636185e-05,4.77849471099762,3.8810503159984364,0.8974443949991837,cold_verified
unloaded-12-s7102,7102,30000,2048,1,catch_up,1,1,1,True,0,1,1.369530503,4.868394709413724,3.4988642064137236,0,False,[29968],[32048],[26],32048.0,29968.0,0.0,2080.0,1.2503001926233992e-05,1.3360058199978084,0.46927743799824384,0.8667283819995646,native_reuse_verified
unloaded-12-s7102,7102,30000,2048,1,cold_updated,1,1,1,True,0,1,5.222050669,4.868394709413724,-0.35365595958627605,0.35365595958627605,False,[null],[32048],[26],32048.0,0.0,0.0,32048.0,1.5960999007802457e-05,5.18911030900199,4.321425870999519,0.8676844380024704,cold_verified
unloaded-13-s7102,7102,30000,2048,8,initial,8,8,8,True,0,8,32.540811212,35.390490848449495,2.849679636449494,0,False,"[null, null, null, null, null, null, null, null]","[30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000]","[26, 27, 23, 27, 22, 27, 24, 26]",240000.0,0.0,0.0,240000.0,90.03146140399258,160.84589401400444,49.17370596099863,111.67218805300581,cold_verified
unloaded-13-s7102,7102,30000,2048,8,catch_up,8,8,8,True,0,8,5.027136163,38.94715767530979,33.92002151230979,0,False,"[29968, 29968, 29968, 29968, 29968, 29968, 29968, 29968]","[32048, 32048, 32048, 32048, 32048, 32048, 32048, 32048]","[23, 24, 25, 23, 24, 25, 27, 32]",256384.0,239744.0,0.0,16640.0,0.9177233220070775,32.75973371599321,16.766273467994324,15.993460247998883,native_reuse_verified
unloaded-13-s7102,7102,30000,2048,8,cold_updated,8,8,8,True,0,8,35.941333335,38.94715767530979,3.005824340309786,0,False,"[null, null, null, null, null, null, null, null]","[32048, 32048, 32048, 32048, 32048, 32048, 32048, 32048]","[26, 27, 32, 27, 24, 26, 30, 27]",256384.0,0.0,0.0,256384.0,99.66277033999722,174.83680771600484,53.4925982800014,121.34420943600344,cold_verified
unloaded-14-s7102,7102,2048,32,1,initial,1,1,1,True,0,1,1.082932359,0.6963892862983582,-0.3865430727016418,0.3865430727016418,False,[null],[2048],[28],2048.0,0.0,0.0,2048.0,1.0791001841425896e-05,1.0759693649997644,0.1216420749988174,0.954327290000947,cold_verified
unloaded-14-s7102,7102,2048,32,1,catch_up,1,1,1,True,0,1,0.754204966,0.6987931949417088,-0.055411771058291204,0.055411771058291204,False,[2016],[2080],[20],2080.0,2016.0,0.0,64.0,1.0769999789772555e-05,0.7473474669968709,0.0712649999986752,0.6760824669981957,native_reuse_verified
unloaded-14-s7102,7102,2048,32,1,cold_updated,1,1,1,True,0,1,0.841588957,0.6987931949417088,-0.14279576205829125,0.14279576205829125,False,[null],[2080],[21],2080.0,0.0,0.0,2080.0,1.525900006527081e-05,0.8342136449973623,0.12573859599797288,0.7084750489993894,cold_verified
unloaded-15-s7102,7102,30000,32,1,initial,1,1,1,True,0,1,4.821028936,4.423811356056187,-0.39721757994381335,0.39721757994381335,False,[null],[30000],[26],30000.0,0.0,0.0,30000.0,1.2052998499711975e-05,4.789443030000257,3.915340315001231,0.8741027149990259,cold_verified
unloaded-15-s7102,7102,30000,32,1,catch_up,1,1,1,True,0,1,0.891160766,4.43047678338226,3.53931601738226,0,False,[29968],[30032],[23],30032.0,29968.0,0.0,64.0,1.0700001439545304e-05,0.8568624469990027,0.07723358299699612,0.7796288640020066,native_reuse_verified
unloaded-15-s7102,7102,30000,32,1,cold_updated,1,1,1,True,0,1,4.844588632,4.43047678338226,-0.41411184861773975,0.41411184861773975,False,[null],[30032],[26],30032.0,0.0,0.0,30032.0,1.7782997019821778e-05,4.8132031230015855,3.9225782260000415,0.890624897001544,cold_verified
unloaded-16-s7102,7102,8192,32,1,initial,1,1,1,True,0,1,1.650921154,1.1696722534889723,-0.48124890051102764,0.48124890051102764,False,[null],[8192],[31],8192.0,0.0,0.0,8192.0,1.0809999366756529e-05,1.6363631720014382,0.583646007002244,1.0527171649991942,cold_verified
unloaded-16-s7102,7102,8192,32,1,catch_up,1,1,1,True,0,1,1.165810465,1.1726781931684571,0.0068677281684570435,0,False,[8160],[8224],[32],8224.0,8160.0,0.0,64.0,1.35750015033409e-05,1.1534357339987764,0.07490685399898211,1.0785288799997943,native_reuse_verified
unloaded-16-s7102,7102,8192,32,1,cold_updated,1,1,1,True,0,1,1.793868931,1.1726781931684571,-0.6211907378315429,0.6211907378315429,False,[null],[8224],[34],8224.0,0.0,0.0,8224.0,1.3225002476247028e-05,1.7811229309991177,0.6186808029997337,1.162442127999384,cold_verified
unloaded-17-s7102,7102,8192,2048,1,initial,1,1,1,True,0,1,1.295984455,1.1696722534889723,-0.12631220151102762,0.12631220151102762,False,[null],[8192],[21],8192.0,0.0,0.0,8192.0,1.0449002729728818e-05,1.2835467039985815,0.5834129659997416,0.7001337379988399,cold_verified
unloaded-17-s7102,7102,8192,2048,1,catch_up,1,1,1,True,0,1,1.033406321,1.3716978006038194,0.33829147960381944,0,False,[8160],[10240],[24],10240.0,8160.0,0.0,2080.0,1.0579999070614576e-05,1.0196558659990842,0.2182053819997236,0.8014504839993606,native_reuse_verified
unloaded-17-s7102,7102,8192,2048,1,cold_updated,1,1,1,True,0,1,1.620631182,1.3716978006038194,-0.2489333813961805,0.2489333813961805,False,[null],[10240],[24],10240.0,0.0,0.0,10240.0,1.3236000086180866e-05,1.6066181040005176,0.7972479249983735,0.8093701790021441,cold_verified
unloaded-18-s7102,7102,2048,32,8,initial,8,8,8,True,0,8,2.067160948,1.7012187742,-0.36594217380000016,0.36594217380000016,False,"[null, null, null, null, null, null, null, null]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[21, 21, 21, 23, 22, 23, 28, 33]",16384.0,0.0,0.0,16384.0,0.2470417890108365,13.215981320990977,4.935994491981546,8.279986829009431,cold_verified
unloaded-18-s7102,7102,2048,32,8,catch_up,8,8,8,True,0,8,1.263028197,1.720039723109923,0.457011526109923,0,False,"[2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016]","[2080, 2080, 2080, 2080, 2080, 2080, 2080, 2080]","[20, 21, 21, 21, 23, 23, 27, 32]",16640.0,16128.0,0.0,512.0,0.00015735501801827922,7.09967238698664,0.6146089259818837,6.485063461004756,native_reuse_verified
unloaded-18-s7102,7102,2048,32,8,cold_updated,8,8,8,True,0,8,2.116854866,1.720039723109923,-0.39681514289007724,0.39681514289007724,False,"[null, null, null, null, null, null, null, null]","[2080, 2080, 2080, 2080, 2080, 2080, 2080, 2080]","[21, 20, 21, 25, 26, 28, 33, 33]",16640.0,0.0,0.0,16640.0,0.2536462850002863,13.861126414994942,5.000519020999491,8.860607393995451,cold_verified
unloaded-19-s7102,7102,30000,32,8,initial,8,8,8,True,0,8,32.499078253,35.390490848449495,2.891412595449495,0,False,"[null, null, null, null, null, null, null, null]","[30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000]","[26, 28, 27, 23, 27, 21, 26, 24]",240000.0,0.0,0.0,240000.0,90.16360687200722,160.94215239598998,49.209063988993876,111.7330884069961,cold_verified
unloaded-19-s7102,7102,30000,32,8,catch_up,8,8,8,True,0,8,1.407258444,35.44381426705808,34.03655582305808,0,False,"[29968, 29968, 29968, 29968, 29968, 29968, 29968, 29968]","[30032, 30032, 30032, 30032, 30032, 30032, 30032, 30032]","[21, 21, 23, 23, 24, 24, 24, 27]",240256.0,239744.0,0.0,512.0,0.00014198600547388196,7.35253200999432,0.9755625159887131,6.376969494005607,native_reuse_verified
unloaded-19-s7102,7102,30000,32,8,cold_updated,8,8,8,True,0,8,32.435315884,35.44381426705808,3.0084983830580825,0,False,"[null, null, null, null, null, null, null, null]","[30032, 30032, 30032, 30032, 30032, 30032, 30032, 30032]","[29, 26, 28, 25, 25, 31, 26, 23]",240256.0,0.0,0.0,240256.0,91.06668610200359,160.7713452379976,48.608038967995526,112.16330627000207,cold_verified
unloaded-20-s7102,7102,2048,2048,1,initial,1,1,1,True,0,1,0.922896469,0.6963892862983582,-0.22650718270164183,0.22650718270164183,False,[null],[2048],[24],2048.0,0.0,0.0,2048.0,1.2202999641885981e-05,0.9160046409997449,0.12175439700149582,0.7942502439982491,cold_verified
unloaded-20-s7102,7102,2048,2048,1,catch_up,1,1,1,True,0,1,0.943084423,0.8369439130511498,-0.10614050994885016,0.10614050994885016,False,[2016],[4096],[24],4096.0,2016.0,0.0,2080.0,1.2573997082654387e-05,0.9343760470001143,0.14712412000153563,0.7872519269985787,native_reuse_verified
unloaded-20-s7102,7102,2048,2048,1,cold_updated,1,1,0,False,0,1,1.014418532,0.8369439130511498,-0.1774746189488503,0.1774746189488503,False,[null],[4096],[23],4096.0,0.0,0.0,4096.0,1.391699697705917e-05,1.005133206002938,0.25355920100264484,0.7515740050002933,cold_verified
unloaded-21-s7102,7102,8192,32,8,initial,8,8,8,True,0,8,5.717964762,6.0489204457,0.33095568370000006,0,False,"[null, null, null, null, null, null, null, null]","[8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192]","[19, 22, 20, 24, 26, 27, 26, 27]",65536.0,0.0,0.0,65536.0,12.033209106000868,30.894849696000165,12.33669244700286,18.558157248997304,cold_verified
unloaded-21-s7102,7102,8192,32,8,catch_up,8,8,8,True,0,8,1.119166069,6.069742687774877,4.9505766187748765,0,False,"[8160, 8160, 8160, 8160, 8160, 8160, 8160, 8160]","[8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224]","[19, 20, 20, 22, 26, 26, 26, 27]",65792.0,65280.0,0.0,512.0,0.00019892198906745762,6.92846296200878,0.6754312189950724,6.2530317430137075,native_reuse_verified
unloaded-21-s7102,7102,8192,32,8,cold_updated,8,8,8,True,0,8,5.811513762,6.069742687774877,0.2582289257748771,0,False,"[null, null, null, null, null, null, null, null]","[8224, 8224, 8224, 8224, 8224, 8224, 8224, 8224]","[22, 21, 19, 27, 25, 28, 26, 30]",65792.0,0.0,0.0,65792.0,12.034219445995404,31.238195846999588,12.924824417001219,18.31337142999837,cold_verified
unloaded-22-s7102,7102,8192,2048,8,initial,8,8,8,True,0,8,5.770392004,6.0489204457,0.2785284417000007,0,False,"[null, null, null, null, null, null, null, null]","[8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192]","[22, 20, 24, 22, 22, 27, 31, 34]",65536.0,0.0,0.0,65536.0,12.03616732199589,31.440326677002304,12.341370191006718,19.098956485995586,cold_verified
unloaded-22-s7102,7102,8192,2048,8,catch_up,8,8,7,False,0,8,3.061440343,7.488743298459009,4.427302955459009,0,False,"[8160, 8160, 8160, 8160, 8160, 8160, 8160, 8160]","[10240, 10240, 10240, 10240, 10240, 10240, 10240, 10240]","[20, 24, 25, 26, 32, 31, 32, 38]",81920.0,65280.0,0.0,16640.0,0.49910054900465184,20.22117632699519,9.132115548996808,11.089060777998384,native_reuse_verified
unloaded-22-s7102,7102,8192,2048,8,cold_updated,8,8,7,False,0,8,7.386466398,7.488743298459009,0.10227690045900939,0,False,"[null, null, null, null, null, null, null, null]","[10240, 10240, 10240, 10240, 10240, 10240, 10240, 10240]","[22, 23, 23, 24, 29, 33, 27, 31]",81920.0,0.0,0.0,81920.0,15.215478500991594,41.123544432004564,15.034463687006792,26.089080744997773,cold_verified
unloaded-23-s7102,7102,2048,2048,8,initial,8,8,8,True,0,8,1.829538081,1.7012187742,-0.12831930679999992,0.12831930679999992,False,"[null, null, null, null, null, null, null, null]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[20, 20, 20, 22, 21, 23, 25, 28]",16384.0,0.0,0.0,16384.0,0.24538862600093125,12.636643850000837,4.940479890999995,7.696163959000842,cold_verified
unloaded-23-s7102,7102,2048,2048,8,catch_up,8,8,8,True,0,8,2.262618108,3.0371124755,0.7744943675,0,False,"[2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016]","[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[21, 21, 21, 24, 25, 26, 30, 32]",32768.0,16128.0,0.0,16640.0,0.3158911169921339,14.933539421002934,6.023466820992326,8.910072600010608,native_reuse_verified
unloaded-23-s7102,7102,2048,2048,8,cold_updated,8,8,8,True,0,8,3.13887213,3.0371124755,-0.10175965450000035,0.10175965450000035,False,"[null, null, null, null, null, null, null, null]","[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[20, 22, 22, 20, 23, 26, 30, 33]",32768.0,0.0,0.0,32768.0,3.0211012700019637,18.821675376999337,7.613202646996797,11.20847273000254,cold_verified
