model,regime,policy,objective,objective_gap_to_cvx,relative_gap_to_cvx,retained_prefill_moved_s,retained_prefill_target_s,retained_prefill_shortfall_s,excess_retained_prefill_s,resident_state_tb,average_equivalent_state_target_tb,actual_evacuated_state_tb,actual_evacuated_nvl72_hbm_fraction,max_net_util,max_prefill_util,capacity_feasible,alpha,eta_x0,bisection_iterations,active_classes_moved,active_destinations_used,destination_entropy,action_entropy,replay_frac,state_frac,stay_frac,replay_retained_prefill_frac,state_transfer_retained_prefill_frac,replay_demand_over_capacity,state_bytes_over_capacity,deadline_overrun_mean,deadline_overrun_p95,deadline_overrun_max,deadline_load_max,feasible
GLM-5,transition-coupled,deadline-penalty,36.16462269,0,0,330.9493976,330.9493976,0,9.395989764e-09,0.61736128,0.246944512,0.246944512,0.01842869493,0.3554552651,0.4629028113,True,nan,nan,nan,4,3,0.5546601789,0.8791155769,0.03637132154,0.1886792427,0.7749494357,0.7017707404,0.2982292596,0.139288467,0.2221723005,0,0,0,0.5035629331,True
GLM-5,transition-coupled,CVXPY,36.16462288,0,0,330.9493977,330.9493976,0,7.443770755e-08,0.61736128,0.246944512,0.2469445121,0.01842869493,0.3554552645,0.4629028119,True,nan,nan,nan,6,3,0.554660182,0.8791155358,0.03637132717,0.1886792221,0.7749494508,0.7017707737,0.2982292263,0.139288467,0.2221723005,nan,nan,nan,nan,True
GLM-5,transition-coupled,mirror-descent-best,36.16462262,0,0,330.9493976,330.9493976,0,0,0.61736128,0.246944512,0.246944512,0.01842869493,0.3554552652,0.4629028112,True,0.1001434326,500,16,2,2,0.5546601776,0.8791155821,0.03637132075,0.1886792453,0.774949434,0.7017707363,0.2982292637,0.139288467,0.2221723005,nan,nan,nan,nan,True
GLM-5,transition-coupled,crossover-greedy,36.16462262,0,0,330.9493976,330.9493976,0,0,0.61736128,0.246944512,0.246944512,0.01842869493,0.3554552652,0.4629028112,True,nan,nan,nan,2,2,0.5546601776,0.8791155821,0.03637132075,0.1886792453,0.774949434,0.7017707363,0.2982292637,0.139288467,0.2221723005,nan,nan,nan,nan,True
GLM-5,transition-coupled,mixed-greedy,36.16462262,0,0,330.9493976,330.9493976,0,0,0.61736128,0.246944512,0.246944512,0.01842869493,0.3554552652,0.4629028112,True,nan,nan,nan,2,2,0.5546601776,0.8791155821,0.03637132075,0.1886792453,0.774949434,0.7017707363,0.2982292637,0.139288467,0.2221723005,nan,nan,nan,nan,True
GLM-5,transition-coupled,replay-only,58.35625681,22.19163393,0.6136282412,330.9493976,330.9493976,0,0,0.61736128,0.246944512,0.246944512,0.01842869493,0.3500011852,0.4647148594,True,nan,nan,nan,3,3,0.7002544197,0,0.3249026415,0,0.6750973585,1,0,0.139288467,0.2221723005,nan,nan,nan,nan,True
GLM-5,transition-coupled,state-only,47.60352292,11.43890004,0.3163008247,330.9493976,330.9493976,0,0,0.61736128,0.246944512,0.246944512,0.01842869493,0.3692553813,0.45,True,nan,nan,nan,2,2,0.5546601776,0,0,0.2068649057,0.7931350943,0,1,0.139288467,0.2221723005,nan,nan,nan,nan,True
