deadline_headroom,linear_overrun_weight,quadratic_overrun_weight,drain_window_s,status,safe,p95_delay_over_deadline,deadline_miss_rate,network_capacity_pressure,prefill_capacity_pressure,replay_retained_prefill_fraction,state_transfer_retained_prefill_fraction
0.6,25.0,100.0,1800.0,OK,True,0.059820439020692596,0.0,0.030737584355555545,0.04543166605817208,0.5438636457772439,0.4561363542227561
0.6,25.0,100.0,3600.0,OK,True,0.059820439020692596,0.0,0.030737584355555545,0.04543166605817208,0.5438636457772439,0.4561363542227561
0.6,25.0,500.0,0.0,OK,False,0.8397815721034622,0.012953367875647668,0.030737584355555545,0.04745673603504928,0.5438636457772439,0.4561363542227561
0.6,25.0,500.0,900.0,OK,True,0.12269565712216585,0.0,0.030737584355555545,0.04745673603504928,0.5438636457772439,0.4561363542227561
0.6,25.0,500.0,1800.0,OK,True,0.05982155929419643,0.0,0.030737584355555545,0.04745673603504928,0.5438636457772439,0.4561363542227561
0.6,25.0,500.0,3600.0,OK,True,0.05982155929419643,0.0,0.030737584355555545,0.04745673603504928,0.5438636457772439,0.4561363542227561
0.6,100.0,25.0,0.0,OK,False,0.8411841212669414,0.012953367875647668,0.030737808410256397,0.04343775100401606,0.5438636457772439,0.4561363542227561
0.6,100.0,25.0,900.0,OK,True,0.12269565712216632,0.0,0.030737808410256397,0.04343775100401606,0.5438636457772439,0.4561363542227561
0.6,100.0,25.0,1800.0,OK,True,0.059820439020692596,0.0,0.030737808410256397,0.04343775100401606,0.5438636457772439,0.4561363542227561
0.6,100.0,25.0,3600.0,OK,True,0.059820439020692596,0.0,0.030737808410256397,0.04343775100401606,0.5438636457772439,0.4561363542227561
0.6,100.0,100.0,0.0,OK,False,0.8411841212669414,0.012953367875647668,0.030737808410256397,0.04343775100401606,0.5438636457772439,0.4561363542227561
0.6,100.0,100.0,900.0,OK,True,0.12269565712216632,0.0,0.030737808410256397,0.04343775100401606,0.5438636457772439,0.4561363542227561
0.6,100.0,100.0,1800.0,OK,True,0.059820439020692596,0.0,0.030737808410256397,0.04343775100401606,0.5438636457772439,0.4561363542227561
0.6,100.0,100.0,3600.0,OK,True,0.059820439020692596,0.0,0.030737808410256397,0.04343775100401606,0.5438636457772439,0.4561363542227561
0.6,100.0,500.0,0.0,OK,False,0.8411841212669414,0.012953367875647668,0.030737584355555545,0.04546282098089327,0.5438636457772439,0.4561363542227561
0.6,100.0,500.0,900.0,OK,True,0.12269565712216585,0.0,0.030737584355555545,0.04546282098089327,0.5438636457772439,0.4561363542227561
0.6,100.0,500.0,1800.0,OK,True,0.059820439020692596,0.0,0.030737584355555545,0.04546282098089327,0.5438636457772439,0.4561363542227561
0.6,100.0,500.0,3600.0,OK,True,0.059820439020692596,0.0,0.030737584355555545,0.04546282098089327,0.5438636457772439,0.4561363542227561
0.75,5.0,25.0,0.0,OK,False,0.8411841212669414,0.012953367875647668,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,5.0,25.0,900.0,OK,True,0.12269565712216585,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,5.0,25.0,1800.0,OK,True,0.059820439020692596,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,5.0,25.0,3600.0,OK,True,0.059820439020692596,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,5.0,100.0,0.0,OK,False,0.8411841212669414,0.012953367875647668,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,5.0,100.0,900.0,OK,True,0.12269565712216585,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,5.0,100.0,1800.0,OK,True,0.059820439020692596,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,5.0,100.0,3600.0,OK,True,0.059820439020692596,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,5.0,500.0,0.0,OK,False,0.8411841212669414,0.012953367875647668,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,5.0,500.0,900.0,OK,True,0.12269565712216585,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,5.0,500.0,1800.0,OK,True,0.059820439020692596,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,5.0,500.0,3600.0,OK,True,0.059820439020692596,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,25.0,25.0,0.0,OK,False,0.8411841212669414,0.012953367875647668,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,25.0,25.0,900.0,OK,True,0.12269565712216585,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,25.0,25.0,1800.0,OK,True,0.059820439020692596,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,25.0,25.0,3600.0,OK,True,0.059820439020692596,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,25.0,100.0,0.0,OK,False,0.8411841212669414,0.012953367875647668,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,25.0,100.0,900.0,OK,True,0.12269565712216585,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,25.0,100.0,1800.0,OK,True,0.059820439020692596,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,25.0,100.0,3600.0,OK,True,0.059820439020692596,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,25.0,500.0,0.0,OK,False,0.8411841212669414,0.012953367875647668,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,25.0,500.0,900.0,OK,True,0.12269565712216585,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,25.0,500.0,1800.0,OK,True,0.059820439020692596,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,25.0,500.0,3600.0,OK,True,0.059820439020692596,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,100.0,25.0,0.0,OK,False,0.8411841212669414,0.012953367875647668,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,100.0,25.0,900.0,OK,True,0.12269565712216585,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,100.0,25.0,1800.0,OK,True,0.059820439020692596,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,100.0,25.0,3600.0,OK,True,0.059820439020692596,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,100.0,100.0,0.0,OK,False,0.8411841212669414,0.012953367875647668,0.030737136246153835,0.04941949616648411,0.5438636457772439,0.4561363542227561
0.75,100.0,100.0,900.0,OK,True,0.12269565712216585,0.0,0.030737136246153835,0.04941949616648411,0.5438636457772439,0.4561363542227561
0.75,100.0,100.0,1800.0,OK,True,0.059820439020692596,0.0,0.030737136246153835,0.04941949616648411,0.5438636457772439,0.4561363542227561
0.75,100.0,100.0,3600.0,OK,True,0.059820439020692596,0.0,0.030737136246153835,0.04941949616648411,0.5438636457772439,0.4561363542227561
0.75,100.0,500.0,0.0,OK,False,0.8411841212669414,0.012953367875647668,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,100.0,500.0,900.0,OK,True,0.12269565712216585,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,100.0,500.0,1800.0,OK,True,0.059820439020692596,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.75,100.0,500.0,3600.0,OK,True,0.059820439020692596,0.0,0.030737136246153835,0.0494506510892053,0.5438636457772439,0.4561363542227561
0.85,5.0,25.0,0.0,OK,False,0.8453898257830197,0.012953367875647668,0.030736471083760673,0.05141341122064013,0.5438636457772439,0.4561363542227561
0.85,5.0,25.0,900.0,OK,True,0.12269565712216585,0.0,0.030736471083760673,0.05141341122064013,0.5438636457772439,0.4561363542227561
0.85,5.0,25.0,1800.0,OK,True,0.059820439020692596,0.0,0.030736471083760673,0.05141341122064013,0.5438636457772439,0.4561363542227561
0.85,5.0,25.0,3600.0,OK,True,0.059820439020692596,0.0,0.030736471083760673,0.05141341122064013,0.5438636457772439,0.4561363542227561
0.85,5.0,100.0,0.0,OK,False,0.8453898257830197,0.012953367875647668,0.030736471083760673,0.05141341122064013,0.5438636457772439,0.4561363542227561
0.85,5.0,100.0,900.0,OK,True,0.12269565712216585,0.0,0.030736471083760673,0.05141341122064013,0.5438636457772439,0.4561363542227561
0.85,5.0,100.0,1800.0,OK,True,0.059820439020692596,0.0,0.030736471083760673,0.05141341122064013,0.5438636457772439,0.4561363542227561
0.85,5.0,100.0,3600.0,OK,True,0.059820439020692596,0.0,0.030736471083760673,0.05141341122064013,0.5438636457772439,0.4561363542227561
0.85,5.0,500.0,0.0,OK,False,0.8491683480328398,0.010362694300518135,0.030736250529914518,0.05337617135207495,0.5438636457772439,0.4561363542227561
0.85,5.0,500.0,900.0,OK,True,0.13841086743670938,0.0,0.030736250529914518,0.05337617135207495,0.5438636457772439,0.4561363542227561
0.85,5.0,500.0,1800.0,OK,True,0.059820439020692596,0.0,0.030736250529914518,0.05337617135207495,0.5438636457772439,0.4561363542227561
0.85,5.0,500.0,3600.0,OK,True,0.059820439020692596,0.0,0.030736250529914518,0.05337617135207495,0.5438636457772439,0.4561363542227561
0.85,25.0,25.0,0.0,OK,False,0.8491683480328398,0.012953367875647668,0.030736247029059815,0.05340732627479614,0.5438636457772439,0.4561363542227561
0.85,25.0,25.0,900.0,OK,True,0.13841086743670938,0.0,0.030736247029059815,0.05340732627479614,0.5438636457772439,0.4561363542227561
0.85,25.0,25.0,1800.0,OK,True,0.059820439020692596,0.0,0.030736247029059815,0.05340732627479614,0.5438636457772439,0.4561363542227561
0.85,25.0,25.0,3600.0,OK,True,0.059820439020692596,0.0,0.030736247029059815,0.05340732627479614,0.5438636457772439,0.4561363542227561
0.85,25.0,100.0,0.0,OK,False,0.8491683480328398,0.010362694300518135,0.030736250529914518,0.05337617135207495,0.5438636457772439,0.4561363542227561
0.85,25.0,100.0,900.0,OK,True,0.13841086743670938,0.0,0.030736250529914518,0.05337617135207495,0.5438636457772439,0.4561363542227561
0.85,25.0,100.0,1800.0,OK,True,0.059820439020692596,0.0,0.030736250529914518,0.05337617135207495,0.5438636457772439,0.4561363542227561
0.85,25.0,100.0,3600.0,OK,True,0.059820439020692596,0.0,0.030736250529914518,0.05337617135207495,0.5438636457772439,0.4561363542227561
0.85,25.0,500.0,0.0,OK,False,0.8491683480328398,0.010362694300518135,0.030736250529914518,0.05337617135207495,0.5438636457772439,0.4561363542227561
0.85,25.0,500.0,900.0,OK,True,0.13841086743670938,0.0,0.030736250529914518,0.05337617135207495,0.5438636457772439,0.4561363542227561
0.85,25.0,500.0,1800.0,OK,True,0.059820439020692596,0.0,0.030736250529914518,0.05337617135207495,0.5438636457772439,0.4561363542227561
0.85,25.0,500.0,3600.0,OK,True,0.059820439020692596,0.0,0.030736250529914518,0.05337617135207495,0.5438636457772439,0.4561363542227561
0.85,100.0,25.0,0.0,OK,False,0.8453898257830197,0.012953367875647668,0.030736471083760673,0.05141341122064013,0.5438636457772439,0.4561363542227561
0.85,100.0,25.0,900.0,OK,True,0.12269565712216585,0.0,0.030736471083760673,0.05141341122064013,0.5438636457772439,0.4561363542227561
0.85,100.0,25.0,1800.0,OK,True,0.059820439020692596,0.0,0.030736471083760673,0.05141341122064013,0.5438636457772439,0.4561363542227561
0.85,100.0,25.0,3600.0,OK,True,0.059820439020692596,0.0,0.030736471083760673,0.05141341122064013,0.5438636457772439,0.4561363542227561
0.85,100.0,100.0,0.0,OK,False,0.8491683480328398,0.010362694300518135,0.030736250529914518,0.05337617135207495,0.5438636457772439,0.4561363542227561
0.85,100.0,100.0,900.0,OK,True,0.13841086743670938,0.0,0.030736250529914518,0.05337617135207495,0.5438636457772439,0.4561363542227561
0.85,100.0,100.0,1800.0,OK,True,0.059820439020692596,0.0,0.030736250529914518,0.05337617135207495,0.5438636457772439,0.4561363542227561
0.85,100.0,100.0,3600.0,OK,True,0.059820439020692596,0.0,0.030736250529914518,0.05337617135207495,0.5438636457772439,0.4561363542227561
0.85,100.0,500.0,0.0,OK,False,0.8491683480328398,0.010362694300518135,0.030736250529914518,0.05337617135207495,0.5438636457772439,0.4561363542227561
0.85,100.0,500.0,900.0,OK,True,0.13841086743670938,0.0,0.030736250529914518,0.05337617135207495,0.5438636457772439,0.4561363542227561
0.85,100.0,500.0,1800.0,OK,True,0.059820439020692596,0.0,0.030736250529914518,0.05337617135207495,0.5438636457772439,0.4561363542227561
0.85,100.0,500.0,3600.0,OK,True,0.059820439020692596,0.0,0.030736250529914518,0.05337617135207495,0.5438636457772439,0.4561363542227561
1.0,5.0,25.0,0.0,OK,False,0.8622131164627174,0.010362694300518135,0.030736075487179475,0.05116417183887063,0.5438636457772439,0.4561363542227561
1.0,5.0,25.0,900.0,OK,True,0.1436509512851463,0.0,0.030736075487179475,0.05116417183887063,0.5438636457772439,0.4561363542227561
1.0,5.0,25.0,1800.0,OK,True,0.059820439020692596,0.0,0.030736075487179475,0.05116417183887063,0.5438636457772439,0.4561363542227561
1.0,5.0,25.0,3600.0,OK,True,0.059820439020692596,0.0,0.030736075487179475,0.05116417183887063,0.5438636457772439,0.4561363542227561
1.0,5.0,100.0,0.0,OK,False,0.8622131164627174,0.010362694300518135,0.030736075487179475,0.05116417183887063,0.5438636457772439,0.4561363542227561
1.0,5.0,100.0,900.0,OK,True,0.1436509512851463,0.0,0.030736075487179475,0.05116417183887063,0.5438636457772439,0.4561363542227561
1.0,5.0,100.0,1800.0,OK,True,0.059820439020692596,0.0,0.030736075487179475,0.05116417183887063,0.5438636457772439,0.4561363542227561
1.0,5.0,100.0,3600.0,OK,True,0.059820439020692596,0.0,0.030736075487179475,0.05116417183887063,0.5438636457772439,0.4561363542227561
1.0,5.0,500.0,0.0,OK,False,0.8678210025525311,0.010362694300518135,0.03073607898803418,0.05113301691614944,0.5438636457772439,0.4561363542227561
1.0,5.0,500.0,900.0,OK,True,0.1436509512851463,0.0,0.03073607898803418,0.05113301691614944,0.5438636457772439,0.4561363542227561
1.0,5.0,500.0,1800.0,OK,True,0.059820439020692596,0.0,0.03073607898803418,0.05113301691614944,0.5438636457772439,0.4561363542227561
1.0,5.0,500.0,3600.0,OK,True,0.059820439020692596,0.0,0.03073607898803418,0.05113301691614944,0.5438636457772439,0.4561363542227561
1.0,25.0,25.0,0.0,OK,False,0.873428888642345,0.010362694300518135,0.030736082488888875,0.05113301691614944,0.5438636457772439,0.4561363542227561
1.0,25.0,25.0,900.0,OK,True,0.1436509512851463,0.0,0.030736082488888875,0.05113301691614944,0.5438636457772439,0.4561363542227561
1.0,25.0,25.0,1800.0,OK,True,0.059820439020692596,0.0,0.030736082488888875,0.05113301691614944,0.5438636457772439,0.4561363542227561
1.0,25.0,25.0,3600.0,OK,True,0.059820439020692596,0.0,0.030736082488888875,0.05113301691614944,0.5438636457772439,0.4561363542227561
1.0,25.0,100.0,0.0,OK,False,0.8678210025525311,0.010362694300518135,0.03073607898803418,0.05113301691614944,0.5438636457772439,0.4561363542227561
1.0,25.0,100.0,900.0,OK,True,0.1436509512851463,0.0,0.03073607898803418,0.05113301691614944,0.5438636457772439,0.4561363542227561
1.0,25.0,100.0,1800.0,OK,True,0.059820439020692596,0.0,0.03073607898803418,0.05113301691614944,0.5438636457772439,0.4561363542227561
1.0,25.0,100.0,3600.0,OK,True,0.059820439020692596,0.0,0.03073607898803418,0.05113301691614944,0.5438636457772439,0.4561363542227561
1.0,25.0,500.0,0.0,OK,False,0.8678210025525311,0.010362694300518135,0.03073607898803418,0.05116417183887063,0.5438636457772439,0.4561363542227561
1.0,25.0,500.0,900.0,OK,True,0.1436509512851463,0.0,0.03073607898803418,0.05116417183887063,0.5438636457772439,0.4561363542227561
1.0,25.0,500.0,1800.0,OK,True,0.059820439020692596,0.0,0.03073607898803418,0.05116417183887063,0.5438636457772439,0.4561363542227561
1.0,25.0,500.0,3600.0,OK,True,0.059820439020692596,0.0,0.03073607898803418,0.05116417183887063,0.5438636457772439,0.4561363542227561
1.0,100.0,25.0,0.0,OK,False,0.873428888642345,0.010362694300518135,0.030736082488888875,0.05113301691614944,0.5438636457772439,0.4561363542227561
1.0,100.0,25.0,900.0,OK,True,0.1436509512851463,0.0,0.030736082488888875,0.05113301691614944,0.5438636457772439,0.4561363542227561
1.0,100.0,25.0,1800.0,OK,True,0.059820439020692596,0.0,0.030736082488888875,0.05113301691614944,0.5438636457772439,0.4561363542227561
1.0,100.0,25.0,3600.0,OK,True,0.059820439020692596,0.0,0.030736082488888875,0.05113301691614944,0.5438636457772439,0.4561363542227561
1.0,100.0,100.0,0.0,OK,False,0.873428888642345,0.010362694300518135,0.030736082488888875,0.05113301691614944,0.5438636457772439,0.4561363542227561
1.0,100.0,100.0,900.0,OK,True,0.1436509512851463,0.0,0.030736082488888875,0.05113301691614944,0.5438636457772439,0.4561363542227561
1.0,100.0,100.0,1800.0,OK,True,0.059820439020692596,0.0,0.030736082488888875,0.05113301691614944,0.5438636457772439,0.4561363542227561
1.0,100.0,100.0,3600.0,OK,True,0.059820439020692596,0.0,0.030736082488888875,0.05113301691614944,0.5438636457772439,0.4561363542227561
1.0,100.0,500.0,0.0,OK,False,0.8678210025525311,0.010362694300518135,0.03073607898803418,0.05116417183887063,0.5438636457772439,0.4561363542227561
1.0,100.0,500.0,900.0,OK,True,0.1436509512851463,0.0,0.03073607898803418,0.05116417183887063,0.5438636457772439,0.4561363542227561
1.0,100.0,500.0,1800.0,OK,True,0.059820439020692596,0.0,0.03073607898803418,0.05116417183887063,0.5438636457772439,0.4561363542227561
1.0,100.0,500.0,3600.0,OK,True,0.059820439020692596,0.0,0.03073607898803418,0.05116417183887063,0.5438636457772439,0.4561363542227561
