policy,retained_prefill_fraction,deadline_scale,drain_window_s,status,safe,failure_mode,retained_prefill_target_s,retained_prefill_moved_s,resident_state_tb,average_equivalent_state_target_tb,actual_evacuated_state_tb,retained_prefill_moved_fraction,actual_evacuated_nvl72_hbm_fraction,retained_prefill_removal_rate_s_per_s,request_migration_fraction,deadline_overrun_mean,deadline_overrun_p95,deadline_overrun_max,deadline_load_max,mean_delay_s,p50_delay_s,p95_delay_s,p99_delay_s,p95_delay_over_deadline,deadline_miss_rate,network_capacity_pressure,prefill_capacity_pressure,replay_retained_prefill_fraction,state_transfer_retained_prefill_fraction,fractional_network_capacity_pressure,fractional_prefill_capacity_pressure,drain_completion_s,objective
deadline-penalty-rounded,0.8,0.25,3600.0,SAFE,True,,661.8987951807229,661.9296385542168,0.61736128,0.49388902400000007,0.4939120384,0.8000372786579683,0.036859107343283584,0.183869344042838,0.4534288650371209,0.13338700945323645,1.0271378847618724,1.164251761885588,2.014251761885588,0.6301839444588019,0.1510688820512769,3.589450395942549,5.532307692307768,0.1502988530395115,0.0,0.03073645708034187,0.031536570524522335,0.48685988537346836,0.5131401146265316,0.030736460998887067,0.031985757143433914,3592.4413986013988,121.28645262789554
CVXPY-rounded,0.8,0.25,0.0,UNSAFE,False,deadline misses,661.8987951807229,661.9296385542169,0.61736128,0.49388902400000007,0.4939120384,0.8000372786579685,0.036859107343283584,inf,0.7168274835549167,nan,nan,nan,nan,7.028275197930085,5.103179142414316,24.985578041579096,43.817421601851024,13.515011077818771,0.7122969837587007,0.03073556786324785,0.024339783375927952,0.4868598853734684,0.5131401146265316,0.03073556790706739,0.02433997715862504,55.32402215384613,99.81398453644383
CVXPY-rounded,0.8,0.25,900.0,SAFE,True,,661.8987951807229,661.9296385542169,0.61736128,0.49388902400000007,0.4939120384,0.8000372786579685,0.036859107343283584,0.7354773761713521,0.7168274835549167,nan,nan,nan,nan,0.9081225767221675,0.05608516243660233,3.778153088671104,21.719768695341493,0.12252465460672776,0.002320185614849188,0.03073556786324785,0.024339783375927952,0.4868598853734684,0.5131401146265316,0.03073556790706739,0.02433997715862504,934.4414063894338,99.81398453644383
CVXPY-rounded,0.8,0.25,1800.0,SAFE,True,,661.8987951807229,661.9296385542169,0.61736128,0.49388902400000007,0.4939120384,0.8000372786579685,0.036859107343283584,0.36773868808567606,0.7168274835549167,nan,nan,nan,nan,0.5195895034536097,0.056085162436488645,2.1907446063976295,11.905383544530066,0.11216332316382704,0.0,0.03073556786324785,0.024339783375927952,0.4868598853734684,0.5131401146265316,0.03073556790706739,0.02433997715862504,1813.5597358557923,99.81398453644383
CVXPY-rounded,0.8,0.25,3600.0,SAFE,True,,661.8987951807229,661.9296385542169,0.61736128,0.49388902400000007,0.4939120384,0.8000372786579685,0.036859107343283584,0.18386934404283803,0.7168274835549167,nan,nan,nan,nan,0.37801453512172684,0.05608516243660233,2.190744606397857,5.532307692307768,0.11216332316382704,0.0,0.03073556786324785,0.024339783375927952,0.4868598853734684,0.5131401146265316,0.03073556790706739,0.02433997715862504,3597.1796394788507,99.81398453644383
mirror-descent-rounded,0.8,0.25,0.0,UNSAFE,False,deadline misses,661.8987951807229,665.5074698795181,0.61736128,0.49388902400000007,0.4965817088,0.8043616029822928,0.03705833647761194,inf,0.9209168632075472,nan,nan,nan,nan,7.335421079803758,5.741177654700858,22.040493256359692,43.81276180158481,19.69490154879357,0.7464212678936605,0.03073556786324785,0.024339783375927952,0.48961857533484754,0.5103814246651525,0.030735567863247857,0.024339783375927952,55.32402215384613,99.81398429972515
mirror-descent-rounded,0.8,0.25,900.0,SAFE,True,,661.8987951807229,665.5074698795181,0.61736128,0.49388902400000007,0.4965817088,0.8043616029822928,0.03705833647761194,0.7394527443105757,0.9209168632075472,nan,nan,nan,nan,0.9443227653696359,0.056085162436488645,5.90169549304536,20.742593298725648,0.19672318310151202,0.00408997955010225,0.03073556786324785,0.024339783375927952,0.48961857533484754,0.5103814246651525,0.030735567863247857,0.024339783375927952,936.9181689476164,99.81398429972515
mirror-descent-rounded,0.8,0.25,1800.0,SAFE,True,,661.8987951807229,665.5074698795181,0.61736128,0.49388902400000007,0.4965817088,0.8043616029822928,0.03705833647761194,0.36972637215528786,0.9209168632075472,nan,nan,nan,nan,0.5101977001715773,0.056085162436488645,2.1907446063976295,13.159771212836667,0.11216332316382704,0.0,0.03073556786324785,0.024339783375927952,0.48961857533484754,0.5103814246651525,0.030735567863247857,0.024339783375927952,1818.5132609721575,99.81398429972515
mirror-descent-rounded,0.8,0.25,3600.0,SAFE,True,,661.8987951807229,665.5074698795181,0.61736128,0.49388902400000007,0.4965817088,0.8043616029822928,0.03705833647761194,0.18486318607764393,0.9209168632075472,nan,nan,nan,nan,0.33983026791251136,0.05608516243660233,2.190744606397857,5.532307692307768,0.11216332316382704,0.0,0.03073556786324785,0.024339783375927952,0.48961857533484754,0.5103814246651525,0.030735567863247857,0.024339783375927952,3598.1703445021235,99.81398429972515
crossover-greedy,0.8,0.25,0.0,UNSAFE,False,deadline misses,661.8987951807229,665.5074698795181,0.61736128,0.49388902400000007,0.4965817088,0.8043616029822928,0.03705833647761194,inf,0.9209168632075472,nan,nan,nan,nan,7.335421079803758,5.741177654700858,22.040493256359692,43.81276180158481,19.69490154879357,0.7464212678936605,0.03073556786324785,0.024339783375927952,0.48961857533484754,0.5103814246651525,0.030735567863247857,0.024339783375927952,55.32402215384613,99.81398429972515
crossover-greedy,0.8,0.25,900.0,SAFE,True,,661.8987951807229,665.5074698795181,0.61736128,0.49388902400000007,0.4965817088,0.8043616029822928,0.03705833647761194,0.7394527443105757,0.9209168632075472,nan,nan,nan,nan,0.9443227653696359,0.056085162436488645,5.90169549304536,20.742593298725648,0.19672318310151202,0.00408997955010225,0.03073556786324785,0.024339783375927952,0.48961857533484754,0.5103814246651525,0.030735567863247857,0.024339783375927952,936.9181689476164,99.81398429972515
crossover-greedy,0.8,0.25,1800.0,SAFE,True,,661.8987951807229,665.5074698795181,0.61736128,0.49388902400000007,0.4965817088,0.8043616029822928,0.03705833647761194,0.36972637215528786,0.9209168632075472,nan,nan,nan,nan,0.5101977001715773,0.056085162436488645,2.1907446063976295,13.159771212836667,0.11216332316382704,0.0,0.03073556786324785,0.024339783375927952,0.48961857533484754,0.5103814246651525,0.030735567863247857,0.024339783375927952,1818.5132609721575,99.81398429972515
crossover-greedy,0.8,0.25,3600.0,SAFE,True,,661.8987951807229,665.5074698795181,0.61736128,0.49388902400000007,0.4965817088,0.8043616029822928,0.03705833647761194,0.18486318607764393,0.9209168632075472,nan,nan,nan,nan,0.33983026791251136,0.05608516243660233,2.190744606397857,5.532307692307768,0.11216332316382704,0.0,0.03073556786324785,0.024339783375927952,0.48961857533484754,0.5103814246651525,0.030735567863247857,0.024339783375927952,3598.1703445021235,99.81398429972515
least-loaded-destination,0.8,0.25,0.0,UNSAFE,False,deadline misses,661.8987951807229,682.7951807228916,0.61736128,0.49388902400000007,0.50948128,0.8252562907735322,0.03802099104477612,inf,0.9886792452830189,nan,nan,nan,nan,44.750794691720415,27.82185244444433,184.09218559999994,253.87629191658118,21.886104287179407,0.982824427480916,0.1536752136752137,0.0,0.0,1.0,0.1536752136752137,0.0,276.61538461538464,461.0679888413911
least-loaded-destination,0.8,0.25,900.0,UNSAFE,False,deadline misses,661.8987951807229,682.7951807228916,0.61736128,0.49388902400000007,0.50948128,0.8252562907735322,0.03802099104477612,0.758661311914324,0.9886792452830189,nan,nan,nan,nan,11.429329257145797,0.1510688820512769,93.80876608985344,165.10584341358305,4.867349977648104,0.12786259541984732,0.1536752136752137,0.0,0.0,1.0,0.1536752136752137,0.0,1143.9817968291243,461.0679888413911
least-loaded-destination,0.8,0.25,1800.0,UNSAFE,False,deadline misses,661.8987951807229,682.7951807228916,0.61736128,0.49388902400000007,0.50948128,0.8252562907735322,0.03802099104477612,0.379330655957162,0.9886792452830189,nan,nan,nan,nan,6.755213529624358,0.1510688820512769,30.642000958521717,150.04286631434638,1.7658851890443938,0.10114503816793893,0.1536752136752137,0.0,0.0,1.0,0.1536752136752137,0.0,2011.3482090428647,461.0679888413911
least-loaded-destination,0.8,0.25,3600.0,UNSAFE,False,deadline misses,661.8987951807229,682.7951807228916,0.61736128,0.49388902400000007,0.50948128,0.8252562907735322,0.03802099104477612,0.189665327978581,0.9886792452830189,nan,nan,nan,nan,4.060478090044138,0.1510688820512769,4.028503521367384,119.91691211587312,0.26856690142449224,0.03435114503816794,0.1536752136752137,0.0,0.0,1.0,0.1536752136752137,0.0,3746.0810334703456,461.0679888413911
online-queue-greedy,0.8,0.25,0.0,UNSAFE,False,deadline misses,661.8987951807229,682.7951807228916,0.61736128,0.49388902400000007,0.50948128,0.8252562907735322,0.03802099104477612,inf,0.9886792452830189,nan,nan,nan,nan,11.363314301766534,4.477557870096704,57.42584110845017,85.08071894242812,4.260092858874414,0.9198473282442748,0.057241951057929716,0.0400369964707314,0.5231846414455112,0.47681535855448876,0.05724195105792972,0.04003699647073141,103.03551190427349,304.4711881458531
online-queue-greedy,0.8,0.25,900.0,UNSAFE,False,deadline misses,661.8987951807229,682.7951807228916,0.61736128,0.49388902400000007,0.50948128,0.8252562907735322,0.03802099104477612,0.758661311914324,0.9886792452830189,nan,nan,nan,nan,2.0476820831157174,0.14162707692307208,14.818369304453773,27.00959920307945,0.863125297258761,0.03816793893129771,0.057241951057929716,0.0400369964707314,0.5231846414455112,0.47681535855448876,0.05724195105792972,0.04003699647073141,935.1825197364129,304.4711881458531
online-queue-greedy,0.8,0.25,1800.0,UNSAFE,False,deadline misses,661.8987951807229,682.7951807228916,0.61736128,0.49388902400000007,0.50948128,0.8252562907735322,0.03802099104477612,0.379330655957162,0.9886792452830189,nan,nan,nan,nan,1.2956486875016358,0.14162707692307208,6.906440256489045,20.96184720201474,0.34756475465314146,0.011450381679389313,0.057241951057929716,0.0400369964707314,0.5231846414455112,0.47681535855448876,0.05724195105792972,0.04003699647073141,1824.8771762249626,304.4711881458531
online-queue-greedy,0.8,0.25,3600.0,SAFE,True,,661.8987951807229,682.7951807228916,0.61736128,0.49388902400000007,0.50948128,0.8252562907735322,0.03802099104477612,0.189665327978581,0.9886792452830189,nan,nan,nan,nan,1.0012690131254511,0.1416270769231005,4.028503521367384,16.37817504319461,0.283254153846201,0.003816793893129771,0.057241951057929716,0.0400369964707314,0.5231846414455112,0.47681535855448876,0.05724195105792972,0.04003699647073141,3614.0296000521957,304.4711881458531
replay-only,0.8,0.25,0.0,UNSAFE,False,deadline misses,661.8987951807229,665.5074698795181,0.61736128,0.49388902400000007,0.4965817088,0.8043616029822928,0.03705833647761194,inf,0.9209168632075472,nan,nan,nan,nan,23.181869990890828,6.897704091496611,104.44688262380753,142.82585305097072,19.694904349477333,0.885480572597137,6.07787274453941e-06,0.12169891687963978,1.0,0.0,6.077872744539411e-06,0.12169891687963978,219.05914440044563,224.0217230402837
replay-only,0.8,0.25,900.0,UNSAFE,False,deadline misses,661.8987951807229,665.5074698795181,0.61736128,0.49388902400000007,0.4965817088,0.8043616029822928,0.03705833647761194,0.7394527443105757,0.9209168632075472,nan,nan,nan,nan,2.938559169533346,0.056085162436488645,6.251785199332868,104.57599372748074,0.2317321537302636,0.018404907975460124,6.07787274453941e-06,0.12169891687963978,1.0,0.0,6.077872744539411e-06,0.12169891687963978,1100.6542364249854,224.0217230402837
replay-only,0.8,0.25,1800.0,UNSAFE,False,deadline misses,661.8987951807229,665.5074698795181,0.61736128,0.49388902400000007,0.4965817088,0.8043616029822928,0.03705833647761194,0.36972637215528786,0.9209168632075472,nan,nan,nan,nan,2.5044341043352847,0.056085162436488645,2.1907446063976295,96.99317164159046,0.11964386543741057,0.014314928425357873,6.07787274453941e-06,0.12169891687963978,1.0,0.0,6.077872744539411e-06,0.12169891687963978,1982.2493284495245,224.0217230402837
replay-only,0.8,0.25,3600.0,UNSAFE,False,deadline misses,661.8987951807229,665.5074698795181,0.61736128,0.49388902400000007,0.4965817088,0.8043616029822928,0.03705833647761194,0.18486318607764393,0.9209168632075472,nan,nan,nan,nan,2.165693466750149,0.05608516243660233,2.190744606397857,81.82752746981157,0.11964386543738025,0.012269938650306749,6.07787274453941e-06,0.12169891687963978,1.0,0.0,6.077872744539411e-06,0.12169891687963978,3745.4395124986045,224.0217230402837
state-only,0.8,0.25,0.0,UNSAFE,False,deadline misses,661.8987951807229,665.5074698795181,0.61736128,0.49388902400000007,0.4965817088,0.8043616029822928,0.03705833647761194,inf,0.9209168632075472,nan,nan,nan,nan,35.77583109852647,22.91211377777769,83.99429842051258,287.6052523760684,22.10641307350419,0.9652351738241309,0.19311114210826205,0.0,0.0,1.0,0.1910654176638177,0.0,347.6000557948717,262.8356529155397
state-only,0.8,0.25,900.0,UNSAFE,False,deadline misses,661.8987951807229,665.5074698795181,0.61736128,0.49388902400000007,0.4965817088,0.8043616029822928,0.03705833647761194,0.7394527443105757,0.9209168632075472,nan,nan,nan,nan,6.191892919544324,0.1510688820512769,23.00787742444523,179.5899229145827,0.7936899551416532,0.04703476482617587,0.19311114210826205,0.0,0.0,1.0,0.1910654176638177,0.0,1110.3577324683556,262.8356529155397
state-only,0.8,0.25,1800.0,UNSAFE,False,deadline misses,661.8987951807229,665.5074698795181,0.61736128,0.49388902400000007,0.4965817088,0.8043616029822928,0.03705833647761194,0.36972637215528786,0.9209168632075472,nan,nan,nan,nan,4.494425946756557,0.1510688820512769,14.048407739500208,137.03777567532,0.35197216373065127,0.03680981595092025,0.19311114210826205,0.0,0.0,1.0,0.1910654176638177,0.0,1938.5785913640623,262.8356529155397
state-only,0.8,0.25,3600.0,UNSAFE,False,deadline misses,661.8987951807229,665.5074698795181,0.61736128,0.49388902400000007,0.4965817088,0.8043616029822928,0.03705833647761194,0.18486318607764393,0.9209168632075472,nan,nan,nan,nan,2.740313649174225,0.1510688820512769,5.532307692307768,81.93461821613703,0.26856690142449224,0.032719836400818,0.19311114210826205,0.0,0.0,1.0,0.1910654176638177,0.0,3625.021446174817,262.8356529155397
deadline-penalty-rounded,0.9,0.25,0.0,UNSAFE,False,deadline misses,744.6361445783132,744.6515662650602,0.61736128,0.555625152,0.5556366592,0.9000186393289842,0.04146542232835821,inf,0.5546889595371871,0.32178768575643846,1.6837245169174022,1.7103963689436759,2.560396368943676,11.10078389674035,5.287410871794875,47.76554253455573,65.29182614715529,2.444584018403012,0.580327868852459,0.030737472328205114,0.039605695509309966,0.5104792279335628,0.48952077206643724,0.030737440467577523,0.04047957918975862,71.95119087880923,203.3706880516661
deadline-penalty-rounded,0.9,0.25,900.0,SAFE,True,,744.6361445783132,744.6515662650602,0.61736128,0.555625152,0.5556366592,0.9000186393289842,0.04146542232835821,0.8273906291834002,0.5546889595371871,0.32178768575643846,1.6837245169174022,1.7103963689436759,2.560396368943676,1.4666560293765305,0.1510688820512769,7.929217644559556,20.91797629255961,0.4094888807184604,0.0,0.030737472328205114,0.039605695509309966,0.5104792279335628,0.48952077206643724,0.030737440467577523,0.04047957918975862,925.814880201765,203.3706880516661
deadline-penalty-rounded,0.9,0.25,1800.0,SAFE,True,,744.6361445783132,744.6515662650602,0.61736128,0.555625152,0.5556366592,0.9000186393289842,0.04146542232835821,0.4136953145917001,0.5546889595371871,0.32178768575643846,1.6837245169174022,1.7103963689436759,2.560396368943676,0.8205401103120813,0.1510688820512769,3.9406928962826036,5.532307692307768,0.23928773087479083,0.0,0.030737472328205114,0.039605695509309966,0.5104792279335628,0.48952077206643724,0.030737440467577523,0.04047957918975862,1799.6306683480454,203.3706880516661
deadline-penalty-rounded,0.9,0.25,3600.0,SAFE,True,,744.6361445783132,744.6515662650602,0.61736128,0.555625152,0.5556366592,0.9000186393289842,0.04146542232835821,0.20684765729585006,0.5546889595371871,0.32178768575643846,1.6837245169174022,1.7103963689436759,2.560396368943676,0.8200774351062191,0.1510688820512769,3.940692896282422,5.532307692307768,0.23928773087479083,0.0,0.030737472328205114,0.039605695509309966,0.5104792279335628,0.48952077206643724,0.030737440467577523,0.04047957918975862,3593.729029003783,203.3706880516661
CVXPY-rounded,0.9,0.25,0.0,UNSAFE,False,deadline misses,744.6361445783132,744.6515662650602,0.61736128,0.555625152,0.5556366592,0.9000186393289842,0.04146542232835821,inf,0.8318213481251217,nan,nan,nan,nan,10.135115176632853,3.9255265644081194,49.90065325594269,99.52167643565507,6.804827153029434,0.7126948775055679,0.03073556786324785,0.05829086041134231,0.5438636457772443,0.4561363542227558,0.03073556811891066,0.05754375268906741,115.60060743236924,141.22873848562304
CVXPY-rounded,0.9,0.25,900.0,UNSAFE,False,deadline misses,744.6361445783132,744.6515662650602,0.61736128,0.555625152,0.5556366592,0.9000186393289842,0.04146542232835821,0.8273906291834002,0.8318213481251217,nan,nan,nan,nan,2.3002406710870145,0.05608516243660233,19.560294208242652,39.274255172500894,0.7252235341283322,0.044543429844097995,0.03073556786324785,0.05829086041134231,0.5438636457772443,0.4561363542227558,0.03073556811891066,0.05754375268906741,935.2785334932324,141.22873848562304
CVXPY-rounded,0.9,0.25,1800.0,SAFE,True,,744.6361445783132,744.6515662650602,0.61736128,0.555625152,0.5556366592,0.9000186393289842,0.04146542232835821,0.4136953145917001,0.8318213481251217,nan,nan,nan,nan,0.6830356155195811,0.056085162436488645,3.589226341241556,12.418071200959693,0.23928175608277039,0.0,0.03073556786324785,0.05829086041134231,0.5438636457772443,0.4561363542227558,0.03073556811891066,0.05754375268906741,1815.2339900633895,141.22873848562304
CVXPY-rounded,0.9,0.25,3600.0,SAFE,True,,744.6361445783132,744.6515662650602,0.61736128,0.555625152,0.5556366592,0.9000186393289842,0.04146542232835821,0.20684765729585006,0.8318213481251217,nan,nan,nan,nan,0.5303564278019195,0.05608516243660233,3.589226341241556,5.532307692307768,0.23928175608277039,0.0,0.03073556786324785,0.05829086041134231,0.5438636457772443,0.4561363542227558,0.03073556811891066,0.05754375268906741,3597.51449032037,141.22873848562304
mirror-descent-rounded,0.9,0.25,0.0,UNSAFE,False,deadline misses,744.6361445783132,748.4144578313253,0.61736128,0.555625152,0.558444416,0.9045666356011184,0.04167495641791045,inf,0.9604584316037735,nan,nan,nan,nan,10.611138957381272,6.000442667211874,43.81630078167372,104.51079078388841,19.57713594090748,0.7568627450980392,0.03073556786324785,0.06604843616891806,0.546157016278591,0.4538429837214091,0.030735567863247857,0.06414019715224532,122.77904051006594,141.22878508432987
mirror-descent-rounded,0.9,0.25,900.0,UNSAFE,False,deadline misses,744.6361445783132,748.4144578313253,0.61736128,0.555625152,0.558444416,0.9045666356011184,0.04167495641791045,0.8315716198125837,0.9604584316037735,nan,nan,nan,nan,2.5207792985983786,0.056085162436488645,20.33522698749623,47.209224794949286,0.6710425103297016,0.045098039215686274,0.03073556786324785,0.06604843616891806,0.546157016278591,0.4538429837214091,0.030735567863247857,0.06414019715224532,937.6760180995472,141.22878508432987
mirror-descent-rounded,0.9,0.25,1800.0,SAFE,True,,744.6361445783132,748.4144578313253,0.61736128,0.555625152,0.558444416,0.9045666356011184,0.04167495641791045,0.4157858099062918,0.9604584316037735,nan,nan,nan,nan,0.701220471910786,0.056085162436488645,4.3972851003436375,13.36363076923118,0.2620402141691601,0.0,0.03073556786324785,0.06604843616891806,0.546157016278591,0.4538429837214091,0.030735567863247857,0.06414019715224532,1820.028959276019,141.22878508432987
mirror-descent-rounded,0.9,0.25,3600.0,SAFE,True,,744.6361445783132,748.4144578313253,0.61736128,0.555625152,0.558444416,0.9045666356011184,0.04167495641791045,0.2078929049531459,0.9604584316037735,nan,nan,nan,nan,0.47362892975546694,0.05608516243660233,3.589226341241556,5.532307692307768,0.23928175608277039,0.0,0.03073556786324785,0.06604843616891806,0.546157016278591,0.4538429837214091,0.030735567863247857,0.06414019715224532,3598.473484162896,141.22878508432987
crossover-greedy,0.9,0.25,0.0,UNSAFE,False,deadline misses,744.6361445783132,748.4144578313253,0.61736128,0.555625152,0.558444416,0.9045666356011184,0.04167495641791045,inf,0.9604584316037735,nan,nan,nan,nan,10.611138957381272,6.000442667211874,43.81630078167372,104.51079078388841,19.57713594090748,0.7568627450980392,0.03073556786324785,0.06604843616891806,0.546157016278591,0.4538429837214091,0.030735567863247857,0.06414019715224532,122.77904051006594,141.22878508432987
crossover-greedy,0.9,0.25,900.0,UNSAFE,False,deadline misses,744.6361445783132,748.4144578313253,0.61736128,0.555625152,0.558444416,0.9045666356011184,0.04167495641791045,0.8315716198125837,0.9604584316037735,nan,nan,nan,nan,2.5207792985983786,0.056085162436488645,20.33522698749623,47.209224794949286,0.6710425103297016,0.045098039215686274,0.03073556786324785,0.06604843616891806,0.546157016278591,0.4538429837214091,0.030735567863247857,0.06414019715224532,937.6760180995472,141.22878508432987
crossover-greedy,0.9,0.25,1800.0,SAFE,True,,744.6361445783132,748.4144578313253,0.61736128,0.555625152,0.558444416,0.9045666356011184,0.04167495641791045,0.4157858099062918,0.9604584316037735,nan,nan,nan,nan,0.701220471910786,0.056085162436488645,4.3972851003436375,13.36363076923118,0.2620402141691601,0.0,0.03073556786324785,0.06604843616891806,0.546157016278591,0.4538429837214091,0.030735567863247857,0.06414019715224532,1820.028959276019,141.22878508432987
crossover-greedy,0.9,0.25,3600.0,SAFE,True,,744.6361445783132,748.4144578313253,0.61736128,0.555625152,0.558444416,0.9045666356011184,0.04167495641791045,0.2078929049531459,0.9604584316037735,nan,nan,nan,nan,0.47362892975546694,0.05608516243660233,3.589226341241556,5.532307692307768,0.23928175608277039,0.0,0.03073556786324785,0.06604843616891806,0.546157016278591,0.4538429837214091,0.030735567863247857,0.06414019715224532,3598.473484162896,141.22878508432987
least-loaded-destination,0.9,0.25,0.0,UNSAFE,False,deadline misses,744.6361445783132,755.0843373493976,0.61736128,0.555625152,0.56342128,0.9126281453867662,0.04204636417910448,inf,0.9943396226415094,nan,nan,nan,nan,45.47233592760173,28.19952464957253,183.77411478974358,253.75543681094027,21.867220676922997,0.9829222011385199,0.1536752136752137,0.0,0.0,1.0,0.1536752136752137,0.0,276.61538461538464,471.8661631969756
least-loaded-destination,0.9,0.25,900.0,UNSAFE,False,deadline misses,744.6361445783132,755.0843373493976,0.61736128,0.555625152,0.56342128,0.9126281453867662,0.04204636417910448,0.8389825970548862,0.9943396226415094,nan,nan,nan,nan,12.12396997768924,0.1510688820512769,100.80267911002018,164.6895935386559,4.863599699159088,0.13282732447817835,0.1536752136752137,0.0,0.0,1.0,0.1536752136752137,0.0,1139.0442271201277,471.8661631969756
least-loaded-destination,0.9,0.25,1800.0,UNSAFE,False,deadline misses,744.6361445783132,755.0843373493976,0.61736128,0.555625152,0.56342128,0.9126281453867662,0.04204636417910448,0.4194912985274431,0.9943396226415094,nan,nan,nan,nan,7.2598758427594134,0.1510688820512769,33.2659203520827,149.76359733372215,1.8090988574244506,0.10815939278937381,0.1536752136752137,0.0,0.0,1.0,0.1536752136752137,0.0,2001.4730696248714,471.8661631969756
least-loaded-destination,0.9,0.25,3600.0,UNSAFE,False,deadline misses,744.6361445783132,755.0843373493976,0.61736128,0.555625152,0.56342128,0.9126281453867662,0.04204636417910448,0.20974564926372155,0.9943396226415094,nan,nan,nan,nan,4.079608556611439,0.1510688820512769,5.081166441025635,119.91160492385491,0.26856690142449224,0.03415559772296015,0.1536752136752137,0.0,0.0,1.0,0.1536752136752137,0.0,3726.330754634359,471.8661631969756
online-queue-greedy,0.9,0.25,0.0,UNSAFE,False,deadline misses,744.6361445783132,755.0843373493976,0.61736128,0.555625152,0.56342128,0.9126281453867662,0.04204636417910448,inf,0.9943396226415094,nan,nan,nan,nan,11.917556947592123,4.494442278356502,61.21986377545268,94.19503380086152,4.258186688122821,0.920303605313093,0.06163014629743587,0.0400369964707314,0.4730967577227473,0.5269032422772528,0.0616301462974359,0.04003699647073141,110.93426333538457,322.46749354032124
online-queue-greedy,0.9,0.25,900.0,UNSAFE,False,deadline misses,744.6361445783132,755.0843373493976,0.61736128,0.555625152,0.56342128,0.9126281453867662,0.04204636417910448,0.8389825970548862,0.9943396226415094,nan,nan,nan,nan,2.1479646844637803,0.14162707692307208,16.183976681243635,27.703047873560195,0.8663830748506887,0.03795066413662239,0.06163014629743587,0.0400369964707314,0.4730967577227473,0.5269032422772528,0.0616301462974359,0.04003699647073141,931.1415131610956,322.46749354032124
online-queue-greedy,0.9,0.25,1800.0,UNSAFE,False,deadline misses,744.6361445783132,755.0843373493976,0.61736128,0.555625152,0.56342128,0.9126281453867662,0.04204636417910448,0.4194912985274431,0.9943396226415094,nan,nan,nan,nan,1.379249702056562,0.14162707692307208,7.689032894753859,21.1015866232018,0.3535458014011146,0.011385199240986717,0.06163014629743587,0.0400369964707314,0.4730967577227473,0.5269032422772528,0.0616301462974359,0.04003699647073141,1822.947166836958,322.46749354032124
online-queue-greedy,0.9,0.25,3600.0,SAFE,True,,744.6361445783132,755.0843373493976,0.61736128,0.555625152,0.56342128,0.9126281453867662,0.04204636417910448,0.20974564926372155,0.9943396226415094,nan,nan,nan,nan,1.0675535633608098,0.1416270769231005,5.081166441025635,17.45531683614676,0.283254153846201,0.003795066413662239,0.06163014629743587,0.0400369964707314,0.4730967577227473,0.5269032422772528,0.0616301462974359,0.04003699647073141,3614.068709515237,322.46749354032124
replay-only,0.9,0.25,0.0,UNSAFE,False,deadline misses,744.6361445783132,748.4144578313253,0.61736128,0.555625152,0.558444416,0.9045666356011184,0.04167495641791045,inf,0.9604584316037735,nan,nan,nan,nan,25.529377942449035,7.178099446243712,108.2789976892758,142.3658311451656,19.57713874159124,0.8901960784313725,7.246769230769235e-06,0.12169891687963978,1.0,0.0,7.032341880341877e-06,0.12169891687963978,219.05914440044563,265.4395074760884
replay-only,0.9,0.25,900.0,UNSAFE,False,deadline misses,744.6361445783132,748.4144578313253,0.61736128,0.555625152,0.558444416,0.9045666356011184,0.04167495641791045,0.8315716198125837,0.9604584316037735,nan,nan,nan,nan,4.4329093119018514,0.056085162436488645,26.48493264579729,100.65859675531922,1.3517118082780921,0.058823529411764705,7.246769230769235e-06,0.12169891687963978,1.0,0.0,7.032341880341877e-06,0.12169891687963978,1101.412085576916,265.4395074760884
replay-only,0.9,0.25,1800.0,UNSAFE,False,deadline misses,744.6361445783132,748.4144578313253,0.61736128,0.555625152,0.558444416,0.9045666356011184,0.04167495641791045,0.4157858099062918,0.9604584316037735,nan,nan,nan,nan,2.6133504852142653,0.056085162436488645,4.397509155044631,93.75859675531865,0.29159188473369974,0.013725490196078431,7.246769230769235e-06,0.12169891687963978,1.0,0.0,7.032341880341877e-06,0.12169891687963978,1983.7650267533859,265.4395074760884
replay-only,0.9,0.25,3600.0,UNSAFE,False,deadline misses,744.6361445783132,748.4144578313253,0.61736128,0.555625152,0.558444416,0.9045666356011184,0.04167495641791045,0.2078929049531459,0.9604584316037735,nan,nan,nan,nan,2.2510663691967947,0.05608516243660233,3.589450395942549,79.95859675531909,0.2392966930628366,0.011764705882352941,7.246769230769235e-06,0.12169891687963978,1.0,0.0,7.032341880341877e-06,0.12169891687963978,3748.4709091063273,265.4395074760884
state-only,0.9,0.25,0.0,UNSAFE,False,deadline misses,744.6361445783132,748.4144578313253,0.61736128,0.555625152,0.558444416,0.9045666356011184,0.04167495641791045,inf,0.9604584316037735,nan,nan,nan,nan,43.63343370940163,25.55581921367511,164.36294367179465,369.6220827350423,21.97422780170932,0.9666666666666667,0.24011034985754978,0.0,0.0,1.0,0.23796845887939216,0.0,432.1986297435896,317.77194124179607
