phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,51756,14.141874074935913,3659.7695415580583,125000000.0,2.9278156332464467e-05,1
drain,kv,target_to_client,780147420,14.08681583404541,55381388.469246395,125000000.0,0.44305110775397116,1
post,api,client_to_target,102997,18.10501003265381,5688.8673253556235,125000000.0,4.5510938602844986e-05,1
post,kv,target_to_client,1008,20.03002905845642,50.32444022213914,125000000.0,4.025955217771131e-07,1
