bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,1.4690159956467717,139.7095,20
0,0.0,5.0,1,sink,0,84.23499999999999,20
1,5.0,10.0,0,source,1.4690159956467717,175.73999999999998,20
1,5.0,10.0,1,sink,0,84.119,20
2,10.0,15.0,0,source,1.4690159956467717,137.28599999999997,20
2,10.0,15.0,1,sink,0,88.51599999999999,20
3,15.0,20.0,0,source,1.4690159956467717,137.357,20
3,15.0,20.0,1,sink,0,83.93400000000001,20
4,20.0,25.0,0,source,0.8122898740235647,87.6795,20
4,20.0,25.0,1,sink,0.656726121623207,110.4215,20
5,25.0,30.0,0,source,0.06228987402356467,87.4185,20
5,25.0,30.0,1,sink,1.406726121623207,195.3245,20
6,30.0,35.0,0,source,0.06228987402356467,88.36949999999999,20
6,30.0,35.0,1,sink,1.406726121623207,184.5155,20
7,35.0,40.0,0,source,0.06228987402356467,88.28099999999998,20
7,35.0,40.0,1,sink,1.406726121623207,164.76250000000002,20
8,40.0,45.0,0,source,0.06228987402356467,88.208,20
8,40.0,45.0,1,sink,1.406726121623207,170.1445,20
9,45.0,50.0,0,source,0.06228987402356467,88.12799999999999,20
9,45.0,50.0,1,sink,1.406726121623207,101.811,20
10,50.0,54.200194120407104,0,source,0.06228987402356467,88.34411764705882,17
10,50.0,54.200194120407104,1,sink,1.406726121623207,85.21235294117648,17
