dispatch_rank,id,action,commit_result,selection_to_stage_start_s,initial_staging_s,final_delta_s,staging_s,first_token_s,sink_warm_s,completion_s,source_boundary_wait_s,switch_downtime_s
0,codex:a9de70aa-f71f-9b95-5469-d6b3ec0b3fd5,S,committed,0.05439281463623047,6.827518701553345,5.605862617492676,12.43338131904602,6.876859188079834,14.15317678451538,14.15330719947815,1.6651606559753418,5.606143951416016
1,codex:e6744833-786a-9c87-c539-3a40cda50680,S,committed,0.029795408248901367,3.87471079826355,5.945932626724243,9.820643424987793,3.9010586738586426,10.735040664672852,10.73516845703125,0.8843693733215332,5.946214914321899
