phase,gpu,samples,power_mean_w
baseline,0,120,212.73850000000002
baseline,1,120,83.36833333333333
drain,0,336,146.49622023809522
drain,1,336,118.26693452380952
post,0,120,88.36216666666665
post,1,120,151.9175
