phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,741703,84.19055700302124,8809.812245016783,125000000.0,7.047849796013427e-05,1
drain,kv,target_to_client,2932968564,84.3051769733429,34789898.66692763,125000000.0,0.27831918933542105,1
post,api,client_to_target,580491,29.136898040771484,19922.882634510872,125000000.0,0.00015938306107608698,1
post,kv,target_to_client,647426388,29.50424599647522,21943498.846821778,125000000.0,0.17554799077457423,1
