dispatch_rank,id,action,first_token_s,sink_warm_s,completion_s,source_boundary_wait_s,switch_downtime_s
0,codex:a9de70aa-f71f-9b95-5469-d6b3ec0b3fd5,R,36.799837589263916,36.799837589263916,36.79987692832947,1.6450881958007812e-05,3.0994415283203125e-06
1,codex:b3070edb-ef84-2a59-177e-4b7291e2aefe,S,34.89414834976196,34.89414834976196,34.89422869682312,3.457069396972656e-05,7.867813110351562e-06
2,codex:ae694cc1-4887-7ade-f085-b22a801120db,R,1.9797308444976807,1.9797308444976807,1.9797956943511963,3.0517578125e-05,4.291534423828125e-06
3,codex:fdd895ad-51f8-486e-c57b-0cc8111eee93,S,34.632928133010864,34.632928133010864,34.633026123046875,2.288818359375e-05,1.239776611328125e-05
4,codex:e6744833-786a-9c87-c539-3a40cda50680,S,35.549216508865356,35.549216508865356,35.54930019378662,3.0517578125e-05,5.245208740234375e-06
5,codex:362639e1-f680-4bda-bd1e-8f149f7717ab,R,6.208764553070068,6.421492099761963,9.993013858795166,3.5714046955108643,2.8133392333984375e-05
6,codex:773fe603-6c37-a82b-eb79-8a2c5c0d1c8e,R,6.9749436378479,6.9749436378479,7.818118333816528,0.8430006504058838,1.1205673217773438e-05
7,codex:7de80c9c-04b3-49a8-66a8-dedbd1acb80e,R,4.580863952636719,4.580863952636719,4.581051588058472,0.0001125335693359375,1.0728836059570312e-05
8,codex:41e93e85-eff7-106f-9736-224049baedb2,R,3.826869010925293,4.140514612197876,4.140700578689575,4.649162292480469e-05,5.245208740234375e-06
9,claude:beb7fbf4-6556-b9f2-f2be-d69abc179398,S,34.92755150794983,34.92755150794983,35.08941197395325,0.16177034378051758,1.5735626220703125e-05
10,codex:e717fd54-aecf-8710-559b-8d23833866c4,S,37.07704496383667,37.143401861190796,37.14347982406616,2.2649765014648438e-05,4.76837158203125e-06
11,codex:e4fa4daa-9887-f50a-b110-c9378383c7b1,S,34.48158073425293,34.48158073425293,34.92489957809448,0.4431004524230957,3.504753112792969e-05
12,claude:3ab49446-c806-6a06-d8f3-51d00da9a76a,R,3.7206737995147705,4.02288293838501,4.022964000701904,2.1219253540039062e-05,4.76837158203125e-06
13,codex:c55b5430-f5e1-56b7-a298-2db8c6581658,S,38.619162797927856,38.88714289665222,38.887202739715576,2.1219253540039062e-05,3.0994415283203125e-06
14,codex:b759a30c-c03e-8e0e-1900-3ac8dd4c0130,S,36.688284158706665,36.688284158706665,36.688353300094604,2.3126602172851562e-05,5.245208740234375e-06
15,codex:1db326cd-3c43-ad82-b907-27bc1f12c287,S,34.47963213920593,34.47963213920593,35.02865290641785,0.5479888916015625,2.0503997802734375e-05
