step,complete_weight,active_weight,progress,complete_leaf_count,active_leaf_count
0,0,0,0.0,0,0
1,0,1.0,0.0,0,1
9,1.0,1.0,1.0,1,1
10,2.0,2.0,1.0,2,2
11,2.0,3.0,0.6666666666666666,2,3
12,3.0,3.0,1.0,3,3
