connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
da54129b68e140b3,kv,5551760940234717,5551760941371676,0,0
78d0f8820797ac67,api,5551760940500044,5551760941432945,0,0
70e1aaf55fc9536e,api,5551778111620207,5551803816936800,43361,8389
0c17a5b15fc09ecd,api,5551778116366139,5551803898574680,32007,9333
5af47e4b1078451c,api,5551778109809956,5551805226926013,22344,23762
a0e9b6ce0660cfea,api,5551778115573897,5551805688882242,29397,29130
ee1f6a3f173e6d07,api,5551804802873231,5551806108790921,32155,13507
310940e82111c9ca,api,5551804630694058,5551806694911106,43509,22331
cc3608e16f68a65d,api,5551805721273447,5551807113949543,22492,16676
b7d9a69c90e7e8e8,api,5551806279997973,5551807450702475,29545,13995
f58344680870cbcc,api,5551808686059448,5551809984791522,43528,16482
9d7452abaac301b1,api,5551809987321130,5551811321088695,22511,17426
1e944f75cae43df7,api,5551811323442904,5551813440837914,29564,27193
73147da3412af7c3,api,5551813442726947,5551814855570876,32174,18169
