phase,gpu,samples,power_mean_w
baseline,0,240,189.06345833333336
baseline,1,240,82.70749999999998
drain,0,276,137.84373188405797
drain,1,276,124.6932971014493
post,0,240,104.91520833333334
post,1,240,140.82179166666666
