phase,gpu,samples,power_mean_w
baseline,0,239,284.6307112970712
baseline,1,239,85.97284518828452
drain,0,199,255.8072361809045
drain,1,199,136.22783919597993
post,0,239,159.0433891213389
post,1,239,290.1035564853556
