phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,315512,48.31278395652771,6530.611034211993,125000000.0,5.224488827369594e-05,1
drain,kv,target_to_client,2038450248,48.752299070358276,41812392.171662554,125000000.0,0.33449913737330045,1
post,api,client_to_target,1184330,59.377256870269775,19945.852375558203,125000000.0,0.00015956681900446563,1
post,kv,target_to_client,3600,59.37510299682617,60.631473770958074,125000000.0,4.850517901676646e-07,1
