connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
175443631795672b,kv,5565537885779131,5565537887062876,0,0
c3c690ef21ba7525,api,5565537886155036,5565537887152825,0,0
48d4555cf73d708e,api,5565556027464582,5565579535319885,32007,9333
81d596cb9ee134a5,api,5565556026589132,5565579869948206,31691,13509
24d226ca27ac03ec,api,5565556027947537,5565580485062020,29397,21065
05c289570faadc1f,api,5565556029700626,5565580917260533,22344,24990
dc9946006139aef6,api,5565586137956188,5565587473311495,32155,13507
92a1a2796177750f,api,5565590565853679,5565591266681838,31839,7396
faea020f72a7bc9e,api,5565591090903317,5565592453312033,22492,16676
36ce09761b0c6c9f,api,5565592452838688,5565593592468917,29545,13753
cec9b2589b134054,api,5565605923856779,5565607404889511,32174,18169
a1da96f6d87fda40,api,5565607407174314,5565608038564203,31858,7642
9a09d0251994ef31,api,5565608039760899,5565610247661804,29564,27193
fb528e96269ccae4,api,5565610248977199,5565611738783689,22511,18409
