connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
80c643078f7fa9c9,kv,5577007557251624,5577007558175074,0,0
f5ac4eea1929bdd1,api,5577007557453072,5577007558239403,0,0
b1164eaf587d31f4,api,5577022425262228,5577033670758645,40230,9333
0e97d17b0523213f,api,5577022426875579,5577033977148707,25919,12077
e523b247acce9f7f,api,5577022427978087,5577034180734286,38355,13509
5d3420fb82e62604,api,5577033708695447,5577034526544923,40378,9333
f4e85ed29b8f8cd3,api,5577022426138048,5577034738764223,29448,21065
e7a5a8407e1a3056,api,5577034218900586,5577034848896381,38503,7151
6a048eca74a057d9,api,5577034011165194,5577035099743545,26067,12809
281a59bba3acdf56,api,5577034780376913,5577035869938652,29596,13753
9bf4b40823411f2e,api,5577035911989137,5577036953653389,40346,13016
4388707fc95b0286,api,5577036954713087,5577037552812011,29564,7642
929cf22bbbf44ebc,api,5577037554078957,5577039854713083,26035,29973
24ef0c51e3e8fdbe,api,5577039857271933,5577042283154634,38471,31107
