phase,gpu,samples,power_mean_w
baseline,0,479,346.4021920668058
baseline,1,479,82.4040292275574
drain,0,279,324.8775268817205
drain,1,279,168.90996415770607
post,0,480,148.84304166666666
post,1,480,187.89137499999998
