phase,gpu,samples,power_mean_w
baseline,0,120,226.69166666666666
baseline,1,120,84.36750000000002
drain,0,291,155.87254295532648
drain,1,291,130.18202749140895
post,0,120,102.23425
post,1,120,148.87833333333336
