dispatch_rank,id,action,first_token_s,sink_warm_s,completion_s,source_boundary_wait_s,switch_downtime_s
0,codex:362639e1-f680-4bda-bd1e-8f149f7717ab,R,4.917848348617554,4.917848348617554,7.510421991348267,2.592538595199585,1.1205673217773438e-05
1,claude:3ab49446-c806-6a06-d8f3-51d00da9a76a,R,7.078681707382202,7.191722869873047,7.374232769012451,0.18246126174926758,1.5735626220703125e-05
2,codex:e717fd54-aecf-8710-559b-8d23833866c4,R,8.0766019821167,8.0766019821167,8.07665228843689,2.1457672119140625e-05,3.5762786865234375e-06
3,codex:a9de70aa-f71f-9b95-5469-d6b3ec0b3fd5,R,3.7391812801361084,3.7391812801361084,3.8789877891540527,0.1397697925567627,9.775161743164062e-06
4,codex:e4fa4daa-9887-f50a-b110-c9378383c7b1,R,2.2612249851226807,2.2612249851226807,2.261277198791504,1.7642974853515625e-05,3.5762786865234375e-06
5,codex:1db326cd-3c43-ad82-b907-27bc1f12c287,R,5.593500137329102,5.593500137329102,5.593562364578247,2.09808349609375e-05,4.5299530029296875e-06
6,codex:e6744833-786a-9c87-c539-3a40cda50680,R,4.532530307769775,4.532530307769775,4.532574892044067,1.5497207641601562e-05,4.76837158203125e-06
7,claude:beb7fbf4-6556-b9f2-f2be-d69abc179398,R,3.063159227371216,3.063159227371216,3.0632126331329346,2.7179718017578125e-05,3.0994415283203125e-06
