phase,gpu,samples,power_mean_w
baseline,0,120,220.65925000000001
baseline,1,120,84.62775000000002
drain,0,228,164.72780701754388
drain,1,228,123.49008771929823
post,0,120,139.22525
post,1,120,136.29325
