monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5555720500000000,1784170451266093424,250000000,api,client_to_target,114729,1
5555720500000000,1784170451266126443,250000000,api,target_to_client,596,0
5555722500000000,1784170453269177922,250000000,api,target_to_client,491,0
5555723750000000,1784170454521050473,250000000,api,target_to_client,241,0
5555724750000000,1784170455523126862,250000000,api,target_to_client,732,0
5555726250000000,1784170457025484948,250000000,api,target_to_client,976,0
5555727000000000,1784170457776711766,250000000,api,target_to_client,728,0
5555728500000000,1784170459279242790,250000000,api,target_to_client,5143,0
5555728750000000,1784170459529797694,250000000,api,target_to_client,12649,0
5555729000000000,1784170459781040281,250000000,api,target_to_client,10252,0
5555729250000000,1784170460031501777,250000000,api,target_to_client,2676,0
5555733750000000,1784170464539739783,250000000,api,client_to_target,25887,1
5555733750000000,1784170464539770673,250000000,api,target_to_client,2839,0
5555733750000000,1784170464539780152,250000000,kv,client_to_target,186,0
5555733750000000,1784170464539787222,250000000,kv,target_to_client,36,1
5555734000000000,1784170464790625194,250000000,api,target_to_client,3181,0
5555734250000000,1784170465040836472,250000000,api,target_to_client,3174,0
5555734500000000,1784170465291197688,250000000,api,client_to_target,27588,1
5555734500000000,1784170465291222418,250000000,api,target_to_client,3274,0
5555734500000000,1784170465291231898,250000000,kv,client_to_target,186,0
5555734500000000,1784170465291238878,250000000,kv,target_to_client,36,1
5555734750000000,1784170465542374186,250000000,api,target_to_client,2938,0
5555735000000000,1784170465792747322,250000000,api,target_to_client,3420,0
5555735250000000,1784170466043022009,250000000,api,target_to_client,3195,0
5555735500000000,1784170466293649443,250000000,api,target_to_client,3170,0
5555735750000000,1784170466545613723,250000000,api,target_to_client,3179,0
5555736000000000,1784170466796825991,250000000,api,target_to_client,3189,0
5555736250000000,1784170467048845440,250000000,api,target_to_client,3382,0
5555736500000000,1784170467299182847,250000000,api,client_to_target,29416,1
5555736500000000,1784170467299213006,250000000,api,target_to_client,3044,0
5555736500000000,1784170467299224016,250000000,kv,client_to_target,186,0
5555736500000000,1784170467299231286,250000000,kv,target_to_client,36,1
5555736750000000,1784170467549897739,250000000,api,target_to_client,3198,0
5555737000000000,1784170467800329115,250000000,api,target_to_client,3160,0
5555737250000000,1784170468051249506,250000000,api,target_to_client,3141,0
5555737500000000,1784170468302170426,250000000,api,client_to_target,31710,1
5555737500000000,1784170468302195416,250000000,api,target_to_client,3273,0
5555737500000000,1784170468302204786,250000000,kv,client_to_target,186,0
5555737500000000,1784170468302211476,250000000,kv,target_to_client,36,1
5555737750000000,1784170468553065917,250000000,api,target_to_client,3198,0
5555738000000000,1784170468803617122,250000000,api,target_to_client,3412,0
5555738250000000,1784170469054694201,250000000,api,target_to_client,2880,0
5555738500000000,1784170469305145656,250000000,api,target_to_client,1919,0
