connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
2d64c8171809ba3d,kv,5566866669883367,5566866671236982,0,0
3e4c2590dfefc54b,api,5566866670314442,5566866671307501,0,0
00891905dbb57271,api,5566885199415652,5566904714535720,22344,27425
0ebb7640673a51fd,api,5566907059162698,5566931646652614,29397,21065
c44e9196ebae0269,api,5566934426122039,5566960178292066,32007,9333
b084272f049cdd23,api,5566962879362022,5566985048854779,27569,8389
e9fe1eedbe1a9197,api,5566987407451729,5566989032082565,22363,20824
0452d211acf3ffb2,api,5566989034359340,5566990042979010,29416,12772
0493a7d84915211a,api,5566990045127386,5566991054116733,32026,12774
8337035fa0078ac3,api,5566991055884952,5566993015898595,27588,25035
