workload,input_sessions,median_served_T,policy,seed,deadline_s,deadline_scale,reference_deadline_s,target_frac,target_w,full_source_drop_w,planned_source_drop_w,planned_shortfall_w,planned_hit,selected_node_expected_w,egress_realized_node_expected_w,rebuild_realized_node_expected_w,acceptance_ok,deadline_hit,measured_source_drop_w,measured_sink_rise_w,total_first_token_s,total_completion_s,completion_to_reference,max_completion_s,sessions,run_root
admission-r0,16,5918.5,greedy,0,120.0,1.0,120.0,0.65,182.0318077276768,280.0489349656566,21.605191879351594,160.4266158483252,False,21.605191879351594,21.605191879351594,21.605191879351594,False,True,17.6480416666667,111.29295833333336,4.164116144180298,10.823801755905151,0.09019834796587627,10.823801755905151,8,queue-haul/outputs/stage1c_directional_paired_v1/admission-r0/greedy_D120_T0p65
admission-r1,16,5918.5,greedy,0,120.0,1.0,120.0,0.65,182.0318077276768,280.0489349656566,21.605191879351594,160.4266158483252,False,21.605191879351594,21.605191879351594,21.605191879351594,False,True,29.734791666666638,108.65037500000001,3.7540159225463867,3.758113145828247,0.03131760954856873,3.758113145828247,8,queue-haul/outputs/stage1c_directional_paired_v1/admission-r1/greedy_D120_T0p65
admission-r2,16,5918.5,greedy,0,120.0,1.0,120.0,0.65,182.0318077276768,280.0489349656566,21.605191879351594,160.4266158483252,False,21.605191879351594,21.605191879351594,21.605191879351594,False,True,23.0983333333333,105.39450000000001,2.9803380966186523,5.65739893913269,0.047144991159439084,5.65739893913269,8,queue-haul/outputs/stage1c_directional_paired_v1/admission-r2/greedy_D120_T0p65
mechanism-r0,16,5918.5,greedy,0,120.0,1.0,120.0,0.65,182.0318077276768,280.0489349656566,194.2160185749597,0.0,True,194.2160185749597,194.2160185749597,194.2160185749597,False,True,160.52165951882847,224.46303242677823,6.560332298278809,6.640879154205322,0.05534065961837768,6.640879154205322,8,queue-haul/outputs/stage1c_directional_paired_v1/mechanism-r0/greedy_D120_T0p65
mechanism-r1,16,5918.5,greedy,0,120.0,1.0,120.0,0.65,182.0318077276768,280.0489349656566,194.2160185749597,0.0,True,194.2160185749597,194.2160185749597,194.2160185749597,False,True,161.32801377266387,218.52921147140864,6.835309028625488,10.697895288467407,0.08914912740389506,10.697895288467407,8,queue-haul/outputs/stage1c_directional_paired_v1/mechanism-r1/greedy_D120_T0p65
mechanism-r2,16,5918.5,greedy,0,120.0,1.0,120.0,0.65,182.0318077276768,280.0489349656566,194.2160185749597,0.0,True,194.2160185749597,194.2160185749597,194.2160185749597,False,True,165.92981729428172,224.2556610878661,6.494337320327759,6.571103811264038,0.05475919842720032,6.571103811264038,8,queue-haul/outputs/stage1c_directional_paired_v1/mechanism-r2/greedy_D120_T0p65
