bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,5.65625323043163,231.2905,20
0,0.0,5.0,1,sink,0,85.53199999999998,20
1,5.0,10.0,0,source,5.65625323043163,244.599,20
1,5.0,10.0,1,sink,0,85.34299999999999,20
2,10.0,15.0,0,source,5.65625323043163,226.45549999999997,20
2,10.0,15.0,1,sink,0,85.4095,20
3,15.0,20.0,0,source,5.65625323043163,227.16949999999997,20
3,15.0,20.0,1,sink,0,85.5715,20
4,20.0,25.0,0,source,5.65625323043163,204.17649999999998,20
4,20.0,25.0,1,sink,0,85.499,20
5,25.0,30.0,0,source,5.65625323043163,171.536,20
5,25.0,30.0,1,sink,0,85.32149999999999,20
6,30.0,35.0,0,source,5.65625323043163,197.31050000000002,20
6,30.0,35.0,1,sink,0,157.9955,20
7,35.0,40.0,0,source,4.975841195395073,170.07578947368418,19
7,35.0,40.0,1,sink,0.6804120350365566,202.1578947368421,19
8,40.0,45.0,0,source,3.83277768338523,197.486,20
8,40.0,45.0,1,sink,1.8234755470464,208.2745,20
9,45.0,50.0,0,source,3.83277768338523,171.512,20
9,45.0,50.0,1,sink,1.8234755470464,258.69599999999997,20
10,50.0,55.0,0,source,3.83277768338523,175.57,20
10,50.0,55.0,1,sink,1.8234755470464,246.18200000000002,20
11,55.0,60.0,0,source,3.1820172853322806,157.5685,20
11,55.0,60.0,1,sink,2.474235945099349,271.4375,20
12,60.0,65.0,0,source,3.1820172853322806,166.098,20
12,60.0,65.0,1,sink,2.474235945099349,264.97700000000003,20
13,65.0,70.0,0,source,2.4320172853322806,119.62749999999998,20
13,65.0,70.0,1,sink,3.224235945099349,273.6635,20
14,70.0,75.0,0,source,2.4320172853322806,129.99450000000002,20
14,70.0,75.0,1,sink,3.224235945099349,291.84700000000004,20
15,75.0,80.0,0,source,1.6820172853322806,120.79150000000001,20
15,75.0,80.0,1,sink,3.974235945099349,295.243,20
16,80.0,85.0,0,source,1.6820172853322806,129.4025,20
16,80.0,85.0,1,sink,3.974235945099349,264.9975,20
17,85.0,90.0,0,source,1.6820172853322806,127.51526315789474,19
17,85.0,90.0,1,sink,3.974235945099349,276.4294736842105,19
18,90.0,95.0,0,source,1.6820172853322806,153.2055,20
18,90.0,95.0,1,sink,3.974235945099349,261.75300000000004,20
19,95.0,100.0,0,source,1.6820172853322806,131.92749999999998,20
19,95.0,100.0,1,sink,3.974235945099349,237.671,20
20,100.0,104.73175573348999,0,source,1.6820172853322806,135.98263157894738,19
20,100.0,104.73175573348999,1,sink,3.974235945099349,253.57263157894738,19
