ts,route,direction,bytes,billed
1783722655.827438,api,client_to_target,142,1
1783722655.827525,api,client_to_target,142,1
1783722655.827619,api,client_to_target,142,1
1783722655.827650,api,client_to_target,142,1
1783722655.828399,api,client_to_target,44039,1
1783722655.828852,api,client_to_target,38028,1
1783722655.828964,api,client_to_target,48851,1
1783722655.829372,api,client_to_target,48152,1
1783722655.829498,api,client_to_target,30369,1
1783722655.829592,api,client_to_target,48366,1
1783722655.830766,api,client_to_target,48225,1
1783722655.922665,kv,client_to_target,186,0
1783722655.922919,kv,target_to_client,36,1
1783722655.923004,api,target_to_client,149,0
1783722655.923308,kv,client_to_target,186,0
1783722655.923522,kv,target_to_client,36,1
1783722655.923852,kv,client_to_target,186,0
1783722655.923943,kv,target_to_client,36,1
1783722655.931433,kv,client_to_target,186,0
1783722655.931531,kv,target_to_client,36,1
1783722655.931716,kv,client_to_target,186,0
1783722655.931806,kv,target_to_client,36,1
1783722655.931975,kv,client_to_target,186,0
1783722655.932441,kv,target_to_client,36,1
1783722655.932609,kv,client_to_target,186,0
1783722655.932699,kv,target_to_client,36,1
1783722655.932828,kv,client_to_target,186,0
1783722655.932918,kv,target_to_client,36,1
1783722655.933044,kv,client_to_target,186,0
1783722655.933133,kv,target_to_client,36,1
1783722655.933253,kv,client_to_target,186,0
1783722655.933310,kv,target_to_client,36,1
1783722655.933428,kv,client_to_target,186,0
1783722655.933479,kv,target_to_client,36,1
1783722655.933592,kv,client_to_target,186,0
1783722655.934076,kv,target_to_client,36,1
1783722655.934190,kv,client_to_target,186,0
1783722655.934239,kv,target_to_client,36,1
1783722655.934352,kv,client_to_target,186,0
1783722655.934400,kv,target_to_client,36,1
1783722655.934513,kv,client_to_target,186,0
1783722655.934560,kv,target_to_client,36,1
1783722655.934671,kv,client_to_target,186,0
1783722655.934719,kv,target_to_client,36,1
1783722655.934828,kv,client_to_target,186,0
1783722655.934875,kv,target_to_client,36,1
1783722655.934987,kv,client_to_target,186,0
1783722655.935037,kv,target_to_client,36,1
1783722655.935149,kv,client_to_target,186,0
1783722655.935704,kv,target_to_client,36,1
1783722655.935811,kv,client_to_target,186,0
1783722655.935858,kv,target_to_client,36,1
1783722655.935964,kv,client_to_target,186,0
1783722655.936019,kv,target_to_client,36,1
1783722655.936131,kv,client_to_target,186,0
1783722655.936179,kv,target_to_client,36,1
1783722655.936285,kv,client_to_target,186,0
1783722655.936329,kv,target_to_client,36,1
1783722655.936435,kv,client_to_target,186,0
1783722655.936477,kv,target_to_client,36,1
1783722655.936584,kv,client_to_target,186,0
1783722655.936627,kv,target_to_client,36,1
1783722655.936734,kv,client_to_target,186,0
1783722655.937232,api,target_to_client,149,0
1783722655.937264,api,target_to_client,149,0
1783722655.937289,api,target_to_client,149,0
1783722655.937821,api,target_to_client,149,0
1783722655.938509,api,target_to_client,149,0
1783722655.939143,api,target_to_client,149,0
1783722655.940403,kv,target_to_client,36,1
1783722655.948349,kv,client_to_target,186,0
1783722655.949633,kv,target_to_client,36,1
1783722655.949788,kv,client_to_target,186,0
1783722655.949840,kv,target_to_client,36,1
1783722655.950023,kv,client_to_target,186,0
1783722655.950101,kv,target_to_client,36,1
1783722655.950280,kv,client_to_target,186,0
1783722655.950354,kv,target_to_client,36,1
1783722655.950526,kv,client_to_target,186,0
1783722655.950602,kv,target_to_client,36,1
1783722655.950770,kv,client_to_target,186,0
1783722655.954029,kv,target_to_client,36,1
1783722655.954212,kv,client_to_target,186,0
1783722655.954284,kv,target_to_client,36,1
1783722655.954450,kv,client_to_target,186,0
1783722655.954520,kv,target_to_client,36,1
1783722655.954686,kv,client_to_target,186,0
1783722655.954756,kv,target_to_client,36,1
1783722655.954900,kv,client_to_target,186,0
1783722655.954947,kv,target_to_client,36,1
1783722655.955112,kv,client_to_target,186,0
1783722655.958326,kv,target_to_client,36,1
1783722655.958498,kv,client_to_target,186,0
1783722655.958574,kv,target_to_client,36,1
1783722655.958739,kv,client_to_target,186,0
1783722655.958809,kv,target_to_client,36,1
1783722655.958950,kv,client_to_target,186,0
1783722655.959009,kv,target_to_client,36,1
1783722655.959146,kv,client_to_target,186,0
1783722655.959193,kv,target_to_client,36,1
1783722655.959329,kv,client_to_target,186,0
1783722655.959383,kv,target_to_client,36,1
1783722655.959518,kv,client_to_target,186,0
1783722655.962695,kv,target_to_client,36,1
1783722655.962862,kv,client_to_target,186,0
1783722655.962933,kv,target_to_client,36,1
1783722655.963119,kv,client_to_target,186,0
1783722655.963785,kv,target_to_client,36,1
1783722655.963934,kv,client_to_target,186,0
1783722655.963990,kv,target_to_client,36,1
1783722655.964122,kv,client_to_target,186,0
1783722655.964208,kv,target_to_client,36,1
1783722655.964347,kv,client_to_target,186,0
1783722655.964397,kv,target_to_client,36,1
1783722655.964531,kv,client_to_target,186,0
1783722655.964586,kv,target_to_client,36,1
1783722655.964718,kv,client_to_target,186,0
1783722655.964773,kv,target_to_client,36,1
1783722655.964906,kv,client_to_target,186,0
1783722655.964988,kv,target_to_client,36,1
1783722655.965100,kv,client_to_target,186,0
1783722655.965146,kv,target_to_client,36,1
1783722655.965255,kv,client_to_target,186,0
1783722655.965309,kv,target_to_client,36,1
1783722655.965419,kv,client_to_target,186,0
1783722655.965474,kv,target_to_client,36,1
1783722655.965581,kv,client_to_target,186,0
1783722655.965634,kv,target_to_client,36,1
1783722655.965738,kv,client_to_target,186,0
1783722655.965789,kv,target_to_client,36,1
1783722655.965891,kv,client_to_target,186,0
1783722655.965946,kv,target_to_client,36,1
1783722655.966060,kv,client_to_target,186,0
1783722655.966112,kv,target_to_client,36,1
1783722655.966216,kv,client_to_target,186,0
1783722655.966268,kv,target_to_client,36,1
1783722655.966371,kv,client_to_target,186,0
1783722655.966425,kv,target_to_client,36,1
1783722655.966527,kv,client_to_target,186,0
1783722655.966580,kv,target_to_client,36,1
1783722655.966681,kv,client_to_target,186,0
1783722655.966735,kv,target_to_client,36,1
1783722655.966837,kv,client_to_target,186,0
1783722655.966888,kv,target_to_client,36,1
1783722655.966995,kv,client_to_target,186,0
1783722655.967045,kv,target_to_client,36,1
1783722655.967146,kv,client_to_target,186,0
1783722655.967195,kv,target_to_client,36,1
1783722655.967296,kv,client_to_target,186,0
1783722655.967346,kv,target_to_client,36,1
1783722655.967447,kv,client_to_target,186,0
1783722655.967498,kv,target_to_client,36,1
1783722655.967603,kv,client_to_target,186,0
1783722655.967656,kv,target_to_client,36,1
1783722655.967756,kv,client_to_target,186,0
1783722655.967811,kv,target_to_client,36,1
1783722655.967911,kv,client_to_target,186,0
1783722655.967966,kv,target_to_client,36,1
1783722655.968075,kv,client_to_target,186,0
1783722655.968127,kv,target_to_client,36,1
1783722655.968230,kv,client_to_target,186,0
1783722655.968282,kv,target_to_client,36,1
1783722655.968382,kv,client_to_target,186,0
1783722655.968437,kv,target_to_client,36,1
1783722655.968538,kv,client_to_target,186,0
