bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,2.6498832346337475,333.543,20
0,0.0,5.0,1,sink,0,85.707,20
1,5.0,10.0,0,source,2.6498832346337475,274.01349999999996,20
1,5.0,10.0,1,sink,0,85.7415,20
2,10.0,15.0,0,source,2.6498832346337475,360.947,20
2,10.0,15.0,1,sink,0,350.04499999999996,20
3,15.0,20.0,0,source,2.6498832346337475,271.98349999999994,20
3,15.0,20.0,1,sink,0,119.36950000000002,20
4,20.0,25.0,0,source,1.8998832346337475,336.83599999999996,20
4,20.0,25.0,1,sink,0.75,87.17550000000001,20
5,25.0,30.0,0,source,1.8998832346337475,305.096,20
5,25.0,30.0,1,sink,0.75,214.917,20
6,30.0,35.0,0,source,1.8998832346337475,364.9875,20
6,30.0,35.0,1,sink,0.75,316.94699999999995,20
7,35.0,40.0,0,source,1.8998832346337475,348.8626315789474,19
7,35.0,40.0,1,sink,0.75,261.09,19
8,40.0,45.0,0,source,1.8998832346337475,331.31100000000004,20
8,40.0,45.0,1,sink,0.75,245.90000000000003,20
9,45.0,50.0,0,source,1.8998832346337475,268.573,20
9,45.0,50.0,1,sink,0.75,233.08700000000005,20
10,50.0,55.0,0,source,1.1498832346337475,349.81600000000014,20
10,50.0,55.0,1,sink,1.5,318.3895,20
11,55.0,60.0,0,source,1.1498832346337475,363.0915,20
11,55.0,60.0,1,sink,1.5,377.17900000000003,20
12,60.0,65.0,0,source,1.1498832346337475,276.7525,20
12,60.0,65.0,1,sink,1.5,284.80800000000005,20
13,65.0,70.0,0,source,0.7453613628048386,334.1255,20
13,65.0,70.0,1,sink,1.904521871828909,354.008,20
14,70.0,75.0,0,source,0.7453613628048386,347.96450000000004,20
14,70.0,75.0,1,sink,1.904521871828909,278.457,20
15,75.0,80.0,0,source,0.7453613628048386,347.41499999999996,20
15,75.0,80.0,1,sink,1.904521871828909,91.454,20
16,80.0,85.0,0,source,0.7453613628048386,306.06,20
16,80.0,85.0,1,sink,1.904521871828909,89.65399999999998,20
17,85.0,90.0,0,source,0.7453613628048386,278.7875,20
17,85.0,90.0,1,sink,1.904521871828909,88.939,20
18,90.0,95.0,0,source,0.7453613628048386,147.02449999999996,20
18,90.0,95.0,1,sink,1.904521871828909,100.509,20
19,95.0,100.0,0,source,0.7453613628048386,94.377,20
19,95.0,100.0,1,sink,1.904521871828909,333.27750000000003,20
20,100.0,105.0,0,source,0.5521672142455265,314.16999999999996,20
20,100.0,105.0,1,sink,2.097716020388221,303.5485,20
21,105.0,110.0,0,source,0.5521672142455265,278.7819999999999,20
21,105.0,110.0,1,sink,2.097716020388221,376.641,20
22,110.0,115.0,0,source,0.5521672142455265,362.736,20
22,110.0,115.0,1,sink,2.097716020388221,346.83500000000004,20
23,115.0,120.0,0,source,0.5521672142455265,346.00999999999993,20
23,115.0,120.0,1,sink,2.097716020388221,287.771,20
24,120.0,125.0,0,source,0.5521672142455265,373.457,20
24,120.0,125.0,1,sink,2.097716020388221,298.09000000000003,20
25,125.0,130.0,0,source,0.5521672142455265,358.55949999999996,20
25,125.0,130.0,1,sink,2.097716020388221,344.09799999999996,20
26,130.0,135.0,0,source,0.5521672142455265,285.8494999999999,20
26,130.0,135.0,1,sink,2.097716020388221,107.101,20
27,135.0,140.0,0,source,0.2660869717748495,120.905,20
27,135.0,140.0,1,sink,2.383796262858898,90.3945,20
28,140.0,145.0,0,source,0.2660869717748495,202.21349999999998,20
28,140.0,145.0,1,sink,2.383796262858898,89.28150000000001,20
29,145.0,148.4961428642273,0,source,0.2660869717748495,115.07714285714287,14
29,145.0,148.4961428642273,1,sink,2.383796262858898,242.61357142857145,14
