phase,gpu,samples,power_mean_w
baseline,0,479,340.6249686847599
baseline,1,479,82.47283924843425
drain,0,217,292.0790783410138
drain,1,217,184.39423963133638
post,0,480,214.95135416666665
post,1,480,197.48774999999998
