activity,bandwidth_mbps,catch_up_new_tokens,concurrency,continuation_difference_s,continuation_ttft_s,deadline_met,deadline_s,destination_added_energy_j,destination_added_power_w,destination_baseline_power_w,destination_mean_power_w,elapsed_s,initial_requests_s,initial_time_to_first_responses_s,kind,kv_network_window_s,match_id,measured_kv_payload_bytes,measured_kv_throughput_mbps,measured_kv_wire_bytes,measured_processed_tokens,measured_prompt_tokens,measured_replay_throughput_tokens_s,median_service_pause_s,method,migration_s,repeat,scenario_id,session_set,source_added_energy_j,source_added_power_w,source_baseline_power_w,source_mean_power_w,status,total_added_energy_j
none,1000.0,0,1,,1.063841392,True,300,,,,,9.905675471,0.0,0.0,control,0.0,2b563800448c8dea,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,1,c-2b563800448c8dea,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,,,,,complete,
none,1000.0,0,1,,1.000716866,True,300,,,,,9.843762434,0.0,0.0,control,0.0,234a053f10496d75,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,2,c-234a053f10496d75,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,,,,,complete,
none,1000.0,0,1,-0.14104628900000005,0.922795103,True,300,14.711219628750204,1.1408448788443621,83.21,84.35084487884436,22.713928731,12.894630434,12.178623893,migration,12.176002733,2b563800448c8dea,1497858048,984.1463020965963,1497871008,0,30474,0.0,0.000390926,kv_transfer,12.89502184,1,m-a8cf28e395f5e88d,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,40.18552784947999,3.116359812964845,87.54,90.65635981296485,complete,54.896747478230196
none,10000.0,0,1,0.05082264000000025,2.048054533,True,300,86.35188705202005,32.38718586743812,83.21,115.59718586743811,8.279579323,2.665822744,0.561940242,migration,0.678197038,3003506b1931dade,542982144,6405.063609257462,542986896,0,11047,0.0,0.000413296,kv_transfer,2.66623619,0,m-d721bf7512abeb92,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,20.606122663009966,7.72854360776266,87.54,95.26854360776267,complete,106.95800971503002
none,10000.0,0,1,-0.1633031370000001,0.901230597,True,300,1926.7005566609205,230.06402817384748,83.21,313.27402817384746,18.261830845,8.374230589,7.660342456,migration,0.016507902,1858969b477f5a36,0,0.017446190315401677,36,30474,30474,3978.1511303233046,0.000396886,replay,8.374627585,0,m-148e6e9b8766abad,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,22.670478821180005,2.707043219663362,87.54,90.24704321966337,complete,1949.3710354821005
none,10000.0,0,1,-0.49344867599999986,1.503783217,True,300,516.0268677976,146.55353843562148,83.21,229.76353843562148,8.64465258,3.520897891,1.352570678,migration,0.189065,3003506b1931dade,0,0.0015232856425039007,36,11047,11047,8167.410531429545,0.000182598,replay,3.521080919,0,m-bfbe1246a75e6ef4,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,7.316570452879975,2.077933061236749,87.54,89.61793306123676,complete,523.34343825048
none,1000.0,0,1,-0.15795344300000003,0.905887949,True,300,2023.65037945671,241.33173874530922,83.21,324.5417387453092,18.201063047,8.384958277,7.661458644,migration,0.111037191,2b563800448c8dea,0,0.002593725556331842,36,30474,30474,3977.5715586307356,0.000388526,replay,8.385347033,1,m-fd637de1bf415b8a,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,19.098526167059898,2.2776071272779603,87.54,89.81760712727797,complete,2042.7489056237698
none,1000.0,0,1,-1.1470889290000001,0.872396609,True,300,90.78844243648008,13.819200566735347,83.21,97.02920056673534,11.10561597,6.569560196,4.433035187,migration,6.569731874,fa2799ac94a53532,542982144,661.2001712263485,542988480,0,11047,0.0,0.000171278,kv_transfer,6.569731874,1,m-a9d9176c629ac240,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,12.392530105390087,1.8863068300297101,87.54,89.42630683002972,complete,103.18097254187018
none,1000.0,0,1,-0.03419545200000007,2.02043151,True,300,75.8160213181,11.875709904890925,83.21,95.08570990489092,11.921029479,6.383949848,4.440716757,migration,6.384125406,b816f26a5a80e29c,542982144,680.4233256316456,542988480,0,11047,0.0,0.000175128,kv_transfer,6.384125406,2,m-7a0a0d02ab900950,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,8.23152478924999,1.2893739182369046,87.54,88.82937391823691,complete,84.04754610734999
none,10000.0,0,1,-0.14145405900000008,0.922387333,True,300,29.559180682420017,9.864022388458253,83.21,93.07402238845825,12.75890116,2.996262171,2.283544174,migration,2.25,2b563800448c8dea,1497858048,5325.763584,1497871008,0,30474,0.0,0.000403396,kv_transfer,2.996666017,1,m-5d6081134d92fd1a,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,22.789158831299954,7.604837743685053,87.54,95.14483774368506,complete,52.34833951371997
none,10000.0,0,1,-0.01091565300000008,2.008569885,True,300,495.6276363643401,149.98569230030023,83.21,233.1956923003002,9.141112423,3.304324993,1.350516862,migration,0.144534352,fa2799ac94a53532,0,0.0019926058823718255,36,11047,11047,8179.831226720366,0.000174049,replay,3.304499441,1,m-b126de5f780335ce,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,8.961875401850008,2.7120220662340273,87.54,90.25202206623403,complete,504.5895117661901
none,1000.0,0,1,-0.08951402200000014,0.911202844,True,300,1971.65190300958,235.2047578204831,83.21,318.4147578204831,18.140238852,8.382284916,7.66041451,migration,0.0,234a053f10496d75,0,0.0,0,30474,30474,3978.113711760488,0.000418859,replay,8.382704165,2,m-bae67f202d673444,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,20.35107110467987,2.427745355687364,87.54,89.96774535568737,complete,1992.00297411426
none,1000.0,0,1,,1.064533734,True,300,,,,,9.92087094,0.0,0.0,control,0.0,1858969b477f5a36,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,0,c-1858969b477f5a36,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,,,,,complete,
none,1000.0,0,1,-0.12417601200000006,0.940357722,True,300,7.258387282849987,0.5628146614159135,83.21,83.77281466141591,22.732114508,12.896187653,12.170535147,migration,12.878358046,1858969b477f5a36,1497858048,930.4759421347121,1497875292,0,30474,0.0,0.000397436,kv_transfer,12.896585289,0,m-d08729f0c7069bd6,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,35.60579595913019,2.76087004127362,87.54,90.30087004127363,complete,42.86418324198018
none,1000.0,0,1,0.010181719999999839,2.029667258,True,300,405.99661497001006,117.01239603748421,83.21,200.2223960374842,9.123879207,3.46950038,1.35204489,migration,0.038787208,fa2799ac94a53532,0,0.007425128408314412,36,11047,11047,8170.586702931143,0.000188158,replay,3.469688928,1,m-e2fec54e089eebe7,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,3.8352024197399834,1.105344743959705,87.54,88.64534474395971,complete,409.83181738975003
none,1000.0,0,1,0.04769689500000007,2.044928788,True,300,93.48648957942021,14.266748916255779,83.21,97.47674891625577,12.028316933,6.55258295,4.43794013,migration,6.552753548,3003506b1931dade,542982144,662.9133551537013,542988480,0,11047,0.0,0.000170078,kv_transfer,6.552753548,0,m-9289994ecdbc6f52,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,8.425301271500022,1.2857650161544,87.54,88.8257650161544,complete,101.91179085092023
none,1000.0,0,1,-1.201420756,0.853206206,True,300,405.70884676836016,116.719894223195,83.21,199.929894223195,8.157100255,3.475757423,1.355190131,migration,0.137428138,b816f26a5a80e29c,0,0.0020956407049624727,36,11047,11047,8151.623707478135,0.000160938,replay,3.475918561,2,m-91e98fbbb97afd4c,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,9.985070868049926,2.8726423513148376,87.54,90.41264235131484,complete,415.6939176364101
none,10000.0,0,1,-0.1595478760000001,0.904293516,True,300,1925.4412462999105,229.6889039724539,83.21,312.89890397245387,18.223264636,8.382428757,7.655446465,migration,0.180861054,2b563800448c8dea,0,0.0015923826253937457,36,30474,30474,3980.69533100706,0.000393056,replay,8.382822213,1,m-682b3476b5d23080,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,17.110027469070086,2.0410819929517316,87.54,89.58108199295174,complete,1942.5512737689805
none,10000.0,0,1,-0.013387623999999931,2.041239338,True,300,69.99797825873003,28.986888957762545,83.21,112.19688895776254,8.140076444,2.41464581,0.542173557,migration,2.414815138,b816f26a5a80e29c,542982144,1798.8573003553865,542988480,0,11047,0.0,0.000168928,kv_transfer,2.414815138,2,m-fd67a24cedd25cd2,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,14.128344199610009,5.850693900863732,87.54,93.39069390086374,complete,84.12632245834004
none,10000.0,0,1,-0.07284725200000008,0.927869614,True,300,31.14009341408006,11.121714658677476,83.21,94.33171465867747,12.644946486,2.799533098,2.075528731,migration,2.799936374,234a053f10496d75,1497858048,4279.73970811381,1497874860,0,30474,0.0,0.000402866,kv_transfer,2.799936374,2,m-cd842d0ee91933e8,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,19.240092264259992,6.871617670644966,87.54,94.41161767064497,complete,50.380185678340055
