phase,gpu,samples,power_mean_w
baseline,0,240,188.373625
baseline,1,240,82.23583333333333
drain,0,175,144.68582857142857
drain,1,175,124.33314285714285
post,0,240,130.60775
post,1,240,134.7220833333333
