bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,2.6498832346337475,306.762,20
0,0.0,5.0,1,sink,0,82.2375,20
1,5.0,10.0,0,source,2.6498832346337475,305.3785,20
1,5.0,10.0,1,sink,0,82.01599999999999,20
2,10.0,15.0,0,source,2.6498832346337475,365.08,20
2,10.0,15.0,1,sink,0,82.023,20
3,15.0,20.0,0,source,2.6498832346337475,330.11499999999995,20
3,15.0,20.0,1,sink,0,82.076,20
4,20.0,25.0,0,source,2.6498832346337475,281.9555,20
4,20.0,25.0,1,sink,0,82.15950000000001,20
5,25.0,30.0,0,source,2.6498832346337475,344.1035,20
5,25.0,30.0,1,sink,0,82.11449999999999,20
6,30.0,35.0,0,source,2.6498832346337475,353.4120000000001,20
6,30.0,35.0,1,sink,0,82.17999999999999,20
7,35.0,40.0,0,source,2.6498832346337475,371.669,20
7,35.0,40.0,1,sink,0,82.18499999999999,20
8,40.0,45.0,0,source,2.6498832346337475,351.8455,20
8,40.0,45.0,1,sink,0,82.2085,20
9,45.0,50.0,0,source,2.6498832346337475,378.73549999999994,20
9,45.0,50.0,1,sink,0,82.25899999999999,20
10,50.0,55.0,0,source,2.6498832346337475,341.47049999999996,20
10,50.0,55.0,1,sink,0,82.36049999999997,20
11,55.0,60.0,0,source,2.6498832346337475,312.11300000000006,20
11,55.0,60.0,1,sink,0,82.51050000000001,20
12,60.0,65.0,0,source,2.6498832346337475,352.7685,20
12,60.0,65.0,1,sink,0,82.518,20
13,65.0,70.0,0,source,2.6498832346337475,367.921,20
13,65.0,70.0,1,sink,0,81.94850000000001,20
14,70.0,75.0,0,source,2.6498832346337475,368.49000000000007,20
14,70.0,75.0,1,sink,0,82.1095,20
15,75.0,80.0,0,source,2.6498832346337475,370.15199999999993,20
15,75.0,80.0,1,sink,0,82.11699999999999,20
16,80.0,85.0,0,source,2.6498832346337475,354.368,20
16,80.0,85.0,1,sink,0,82.0635,20
17,85.0,90.0,0,source,2.6498832346337475,354.8615,20
17,85.0,90.0,1,sink,0,82.12100000000001,20
18,90.0,95.0,0,source,2.6498832346337475,358.885,20
18,90.0,95.0,1,sink,0,82.279,20
19,95.0,100.0,0,source,2.6498832346337475,297.833,20
19,95.0,100.0,1,sink,0,82.19900000000001,20
20,100.0,105.0,0,source,2.6498832346337475,341.2305,20
20,100.0,105.0,1,sink,0,82.17949999999999,20
21,105.0,110.0,0,source,2.6498832346337475,367.679,20
21,105.0,110.0,1,sink,0,82.18050000000001,20
22,110.0,115.0,0,source,2.6498832346337475,349.756,20
22,110.0,115.0,1,sink,0,82.28450000000001,20
23,115.0,120.0,0,source,2.6498832346337475,318.848,20
23,115.0,120.0,1,sink,0,82.40350000000001,20
24,120.0,125.0,0,source,2.6498832346337475,365.637,20
24,120.0,125.0,1,sink,0,82.40549999999999,20
25,125.0,130.0,0,source,2.6498832346337475,365.1705,20
25,125.0,130.0,1,sink,0,82.40299999999999,20
26,130.0,135.0,0,source,2.6498832346337475,350.19649999999996,20
26,130.0,135.0,1,sink,0,82.15899999999999,20
27,135.0,140.0,0,source,2.6498832346337475,194.601,20
27,135.0,140.0,1,sink,0,82.02,20
28,140.0,145.0,0,source,0.13620029656891353,344.46850000000006,20
28,140.0,145.0,1,sink,2.513682938064834,266.747,20
29,145.0,150.0,0,source,0.13620029656891353,123.672,20
29,145.0,150.0,1,sink,2.513682938064834,341.99249999999995,20
30,150.0,155.0,0,source,0.13620029656891353,91.7825,20
30,150.0,155.0,1,sink,2.513682938064834,365.3615000000001,20
31,155.0,160.0,0,source,0.13620029656891353,90.23150000000001,20
31,155.0,160.0,1,sink,2.513682938064834,357.389,20
32,160.0,165.0,0,source,0.13620029656891353,89.71700000000001,20
32,160.0,165.0,1,sink,2.513682938064834,350.35600000000005,20
33,165.0,170.0,0,source,0.13620029656891353,89.169,20
33,165.0,170.0,1,sink,2.513682938064834,318.0444999999999,20
34,170.0,175.0,0,source,0.13620029656891353,88.64500000000001,20
34,170.0,175.0,1,sink,2.513682938064834,103.55799999999999,20
35,175.0,180.0,0,source,0.13620029656891353,88.4715,20
35,175.0,180.0,1,sink,2.513682938064834,282.09,20
36,180.0,185.0,0,source,0.13620029656891353,88.40684210526315,19
36,180.0,185.0,1,sink,2.513682938064834,110.67526315789473,19
37,185.0,190.0,0,source,0.13620029656891353,88.22,20
37,185.0,190.0,1,sink,2.513682938064834,146.4625,20
38,190.0,195.0,0,source,0.13620029656891353,92.445,20
38,190.0,195.0,1,sink,2.513682938064834,259.84400000000005,20
39,195.0,200.0,0,source,0.13620029656891353,111.73949999999998,20
39,195.0,200.0,1,sink,2.513682938064834,147.85200000000003,20
40,200.0,205.0,0,source,0.13620029656891353,87.95699999999998,20
40,200.0,205.0,1,sink,2.513682938064834,340.68499999999995,20
41,205.0,210.0,0,source,0.13620029656891353,88.2835,20
41,205.0,210.0,1,sink,2.513682938064834,176.0305,20
42,210.0,215.0,0,source,0.13620029656891353,87.922,20
42,210.0,215.0,1,sink,2.513682938064834,199.9285,20
43,215.0,220.0,0,source,0.13620029656891353,87.8885,20
43,215.0,220.0,1,sink,2.513682938064834,235.47150000000002,20
44,220.0,225.0,0,source,0.13620029656891353,87.47649999999999,20
44,220.0,225.0,1,sink,2.513682938064834,331.09049999999996,20
45,225.0,230.0,0,source,0.13620029656891353,87.31049999999999,20
45,225.0,230.0,1,sink,2.513682938064834,301.04150000000004,20
46,230.0,235.0,0,source,0.13620029656891353,87.387,20
46,230.0,235.0,1,sink,2.513682938064834,325.684,20
47,235.0,240.0,0,source,0.13620029656891353,87.429,20
47,235.0,240.0,1,sink,2.513682938064834,306.7835,20
48,240.0,245.0,0,source,0.13620029656891353,87.70150000000001,20
48,240.0,245.0,1,sink,2.513682938064834,283.61800000000005,20
49,245.0,250.0,0,source,0.13620029656891353,87.607,20
49,245.0,250.0,1,sink,2.513682938064834,355.1459999999999,20
50,250.0,255.0,0,source,0.13620029656891353,87.65950000000001,20
50,250.0,255.0,1,sink,2.513682938064834,317.37,20
51,255.0,260.0,0,source,0.13620029656891353,87.804,20
51,255.0,260.0,1,sink,2.513682938064834,330.1255,20
52,260.0,265.0,0,source,0.13620029656891353,87.92650000000002,20
52,260.0,265.0,1,sink,2.513682938064834,297.851,20
53,265.0,270.0,0,source,0.13620029656891353,87.89100000000002,20
53,265.0,270.0,1,sink,2.513682938064834,331.91600000000005,20
54,270.0,275.0,0,source,0.13620029656891353,88.08000000000001,20
54,270.0,275.0,1,sink,2.513682938064834,304.5344999999999,20
55,275.0,280.0,0,source,0.13620029656891353,88.17249999999999,20
55,275.0,280.0,1,sink,2.513682938064834,206.39500000000004,20
56,280.0,285.0,0,source,0.13620029656891353,92.5755,20
56,280.0,285.0,1,sink,2.513682938064834,243.267,20
57,285.0,290.0,0,source,0.13620029656891353,88.12650000000001,20
57,285.0,290.0,1,sink,2.513682938064834,268.54300000000006,20
58,290.0,295.0,0,source,0.13620029656891353,87.73950000000002,20
58,290.0,295.0,1,sink,2.513682938064834,161.997,20
59,295.0,300.0,0,source,0.13620029656891353,87.6935,20
59,295.0,300.0,1,sink,2.513682938064834,144.794,20
60,300.0,305.0,0,source,0.13620029656891353,87.81700000000001,20
60,300.0,305.0,1,sink,2.513682938064834,156.14550000000003,20
61,305.0,310.0,0,source,0.13620029656891353,87.4995,20
61,305.0,310.0,1,sink,2.513682938064834,161.6365,20
62,310.0,315.0,0,source,0.13620029656891353,87.63850000000001,20
62,310.0,315.0,1,sink,2.513682938064834,119.025,20
63,315.0,320.0,0,source,0.13620029656891353,87.31649999999999,20
63,315.0,320.0,1,sink,2.513682938064834,202.63500000000002,20
64,320.0,325.0,0,source,0.13620029656891353,90.56899999999999,20
64,320.0,325.0,1,sink,2.513682938064834,332.818,20
65,325.0,329.44708609580994,0,source,0.13620029656891353,88.00055555555555,18
65,325.0,329.44708609580994,1,sink,2.513682938064834,263.9777777777778,18
