phase,gpu,samples,power_mean_w
baseline,0,480,343.55968750000005
baseline,1,480,82.19722916666666
drain,0,357,158.2965546218487
drain,1,357,217.48859943977592
post,0,480,88.0513125
post,1,480,256.8236041666667
