monotonic_ns,wall_ns,interval_ns,connection_id,route,direction,bytes,billed
5896298750000000,1784511029526578433,250000000,0104a4cf5d0a0ba8,kv,client_to_target,186,0
5896298750000000,1784511029526603633,250000000,0104a4cf5d0a0ba8,kv,target_to_client,36,1
5896298750000000,1784511029526613733,250000000,01364e4b7ba55067,kv,client_to_target,186,0
5896298750000000,1784511029526621483,250000000,01364e4b7ba55067,kv,target_to_client,36,1
5896298750000000,1784511029526628472,250000000,0196c3985bf016f6,kv,client_to_target,186,0
5896298750000000,1784511029526635592,250000000,0196c3985bf016f6,kv,target_to_client,36,1
5896298750000000,1784511029526641592,250000000,02955055ca1dcc0a,kv,client_to_target,186,0
5896298750000000,1784511029526647452,250000000,02955055ca1dcc0a,kv,target_to_client,36,1
5896298750000000,1784511029526653272,250000000,033db586862d5d93,kv,client_to_target,186,0
5896298750000000,1784511029526659102,250000000,033db586862d5d93,kv,target_to_client,36,1
5896298750000000,1784511029526664942,250000000,03990d4d9e89e965,kv,client_to_target,186,0
5896298750000000,1784511029526671152,250000000,03990d4d9e89e965,kv,target_to_client,36,1
5896298750000000,1784511029526677202,250000000,04b30191d4a6c447,kv,client_to_target,186,0
5896298750000000,1784511029526683382,250000000,04b30191d4a6c447,kv,target_to_client,36,1
5896298750000000,1784511029526689522,250000000,04fdb44ea0fd2293,kv,client_to_target,186,0
5896298750000000,1784511029526695422,250000000,04fdb44ea0fd2293,kv,target_to_client,36,1
5896298750000000,1784511029526701222,250000000,052afea049fd97c8,kv,client_to_target,186,0
5896298750000000,1784511029526707082,250000000,052afea049fd97c8,kv,target_to_client,36,1
5896298750000000,1784511029526712892,250000000,06f42edd30095f69,kv,client_to_target,186,0
5896298750000000,1784511029526718812,250000000,06f42edd30095f69,kv,target_to_client,36,1
5896298750000000,1784511029526724612,250000000,083a1e29f3ab609b,kv,client_to_target,186,0
5896298750000000,1784511029526730501,250000000,083a1e29f3ab609b,kv,target_to_client,36,1
5896298750000000,1784511029526736551,250000000,0a511b34421d5147,kv,client_to_target,186,0
5896298750000000,1784511029526742501,250000000,0a511b34421d5147,kv,target_to_client,36,1
5896298750000000,1784511029526748351,250000000,0b056b429e9a73c9,kv,client_to_target,186,0
5896298750000000,1784511029526754221,250000000,0b056b429e9a73c9,kv,target_to_client,36,1
5896298750000000,1784511029526760191,250000000,0b1ceae6f5553338,kv,client_to_target,186,0
5896298750000000,1784511029526768841,250000000,0b1ceae6f5553338,kv,target_to_client,36,1
5896298750000000,1784511029526774831,250000000,0fee8541627f826d,kv,client_to_target,186,0
5896298750000000,1784511029526781131,250000000,0fee8541627f826d,kv,target_to_client,36,1
5896298750000000,1784511029526787121,250000000,1114b4602bd63742,kv,client_to_target,186,0
5896298750000000,1784511029526793061,250000000,1114b4602bd63742,kv,target_to_client,36,1
5896298750000000,1784511029526798781,250000000,120e0ff89812fc45,kv,client_to_target,186,0
5896298750000000,1784511029526804631,250000000,120e0ff89812fc45,kv,target_to_client,36,1
5896298750000000,1784511029526810541,250000000,12da44e062618289,kv,client_to_target,186,0
5896298750000000,1784511029526816401,250000000,12da44e062618289,kv,target_to_client,36,1
5896298750000000,1784511029526822311,250000000,137af9cdf749d0ca,kv,client_to_target,186,0
5896298750000000,1784511029526828250,250000000,137af9cdf749d0ca,kv,target_to_client,36,1
5896298750000000,1784511029526834080,250000000,13a8aeba75e92f40,kv,client_to_target,186,0
5896298750000000,1784511029526839900,250000000,13a8aeba75e92f40,kv,target_to_client,36,1
5896298750000000,1784511029526845660,250000000,1629d874043ed9a0,kv,client_to_target,186,0
5896298750000000,1784511029526851910,250000000,1629d874043ed9a0,kv,target_to_client,36,1
5896298750000000,1784511029526857870,250000000,16c2c5eb64fb78f0,kv,client_to_target,186,0
5896298750000000,1784511029526863800,250000000,16c2c5eb64fb78f0,kv,target_to_client,36,1
5896298750000000,1784511029526869570,250000000,19383a4c143132f8,kv,client_to_target,186,0
5896298750000000,1784511029526881400,250000000,19383a4c143132f8,kv,target_to_client,36,1
5896298750000000,1784511029526887880,250000000,19420b908c09a704,kv,client_to_target,186,0
5896298750000000,1784511029526893830,250000000,19420b908c09a704,kv,target_to_client,36,1
5896298750000000,1784511029526899860,250000000,19aad0ddaa9be1bb,kv,client_to_target,186,0
5896298750000000,1784511029526905880,250000000,19aad0ddaa9be1bb,kv,target_to_client,36,1
5896298750000000,1784511029526911720,250000000,1b6e20734cbf12fc,kv,client_to_target,186,0
5896298750000000,1784511029526917590,250000000,1b6e20734cbf12fc,kv,target_to_client,36,1
5896298750000000,1784511029526923339,250000000,1b8e4d8d3d194370,kv,client_to_target,186,0
5896298750000000,1784511029526929189,250000000,1b8e4d8d3d194370,kv,target_to_client,36,1
5896298750000000,1784511029526935089,250000000,1c78a2e7673fa612,kv,client_to_target,186,0
5896298750000000,1784511029526940989,250000000,1c78a2e7673fa612,kv,target_to_client,36,1
5896298750000000,1784511029526946739,250000000,1c8796c66cf2db89,kv,client_to_target,186,0
5896298750000000,1784511029526952719,250000000,1c8796c66cf2db89,kv,target_to_client,36,1
5896298750000000,1784511029526958739,250000000,1f0d9f85c7216ce5,kv,client_to_target,186,0
5896298750000000,1784511029526964529,250000000,1f0d9f85c7216ce5,kv,target_to_client,36,1
5896298750000000,1784511029526970359,250000000,2210b6eec854d978,kv,client_to_target,186,0
5896298750000000,1784511029526976139,250000000,2210b6eec854d978,kv,target_to_client,36,1
5896298750000000,1784511029526995189,250000000,23518e91d33dadf8,kv,client_to_target,186,0
5896298750000000,1784511029527001459,250000000,23518e91d33dadf8,kv,target_to_client,36,1
5896298750000000,1784511029527007299,250000000,25de990b95cdc6a1,kv,client_to_target,186,0
5896298750000000,1784511029527013159,250000000,25de990b95cdc6a1,kv,target_to_client,36,1
5896298750000000,1784511029527018929,250000000,26a61d340c5b8770,kv,client_to_target,186,0
5896298750000000,1784511029527024698,250000000,26a61d340c5b8770,kv,target_to_client,36,1
5896298750000000,1784511029527030498,250000000,275779c588439cf0,kv,client_to_target,186,0
5896298750000000,1784511029527036328,250000000,275779c588439cf0,kv,target_to_client,36,1
5896298750000000,1784511029527042118,250000000,277165acca2f8bc4,kv,client_to_target,186,0
5896298750000000,1784511029527047978,250000000,277165acca2f8bc4,kv,target_to_client,36,1
5896298750000000,1784511029527053798,250000000,27c2c8ff50deb5ee,kv,client_to_target,186,0
