monotonic_ns,wall_ns,gpu_timestamp,power_w,utilization_pct,memory_mib,sm_clock_mhz,memory_clock_mhz,temperature_c,pstate,active_clock_event_reasons
6311552140573,1788548699224679920,2026/09/04 19:04:59.214,113.68,0,73834,1410,1512,60,P0,0x0000000000000000
6311681895737,1788548699352158321,2026/09/04 19:04:59.344,339.70,0,73834,1410,1512,63,P0,0x0000000000000004
6311808709397,1788548699478343970,2026/09/04 19:04:59.470,290.74,64,73834,1410,1512,64,P0,0x0000000000000004
6311935379868,1788548699605476931,2026/09/04 19:04:59.597,288.61,64,73834,1410,1512,64,P0,0x0000000000000004
6312062872461,1788548699733346166,2026/09/04 19:04:59.725,294.23,100,73834,1275,1512,64,P0,0x0000000000000004
6312189981316,1788548699859680955,2026/09/04 19:04:59.852,304.13,100,73834,1275,1512,64,P0,0x0000000000000004
6312316399536,1788548699986188919,2026/09/04 19:04:59.978,288.89,100,73834,1275,1512,64,P0,0x0000000000000004
6312443069505,1788548700113028726,2026/09/04 19:05:00.105,274.09,100,73834,1275,1512,64,P0,0x0000000000000004
6312570302802,1788548700240631290,2026/09/04 19:05:00.232,308.03,100,73834,1275,1512,64,P0,0x0000000000000004
6312696583932,1788548700365613187,2026/09/04 19:05:00.359,308.21,100,73834,1275,1512,64,P0,0x0000000000000004
6312822682831,1788548700492819240,2026/09/04 19:05:00.485,298.03,100,73834,1275,1512,64,P0,0x0000000000000004
6312952577130,1788548700625412454,2026/09/04 19:05:00.611,310.37,100,73834,1290,1512,64,P0,0x0000000000000004
6313081763636,1788548700751191111,2026/09/04 19:05:00.743,302.20,100,73834,1290,1512,64,P0,0x0000000000000004
6313207660819,1788548700877218762,2026/09/04 19:05:00.870,294.63,100,73834,1290,1512,64,P0,0x0000000000000004
6313334608539,1788548701005063367,2026/09/04 19:05:00.996,324.70,100,73834,1290,1512,64,P0,0x0000000000000004
6313461796597,1788548701131628371,2026/09/04 19:05:01.123,325.48,100,73834,1275,1512,64,P0,0x0000000000000004
6313588068998,1788548701257577892,2026/09/04 19:05:01.250,294.15,100,73834,1275,1512,64,P0,0x0000000000000004
6313714322765,1788548701384135584,2026/09/04 19:05:01.376,305.32,100,73834,1275,1512,64,P0,0x0000000000000004
6313840720171,1788548701510388525,2026/09/04 19:05:01.503,297.14,100,73834,1275,1512,64,P0,0x0000000000000004
6313967092882,1788548701636891785,2026/09/04 19:05:01.629,307.76,100,73834,1275,1512,64,P0,0x0000000000000004
6314093558221,1788548701763334281,2026/09/04 19:05:01.756,311.81,100,73834,1275,1512,64,P0,0x0000000000000004
6314219969689,1788548701889679946,2026/09/04 19:05:01.882,277.79,100,73834,1275,1512,65,P0,0x0000000000000004
6314350511552,1788548702024425942,2026/09/04 19:05:02.008,301.74,100,73834,1275,1512,65,P0,0x0000000000000004
6314481351823,1788548702151348675,2026/09/04 19:05:02.144,309.63,100,73834,1290,1512,65,P0,0x0000000000000004
6314608725421,1788548702279210928,2026/09/04 19:05:02.270,286.93,100,73834,1290,1512,63,P0,0x0000000000000004
6314736931047,1788548702407770920,2026/09/04 19:05:02.399,294.94,100,73834,1290,1512,63,P0,0x0000000000000004
6314865054248,1788548702535398579,2026/09/04 19:05:02.527,305.51,100,73834,1350,1512,63,P0,0x0000000000000004
6314992406801,1788548702662531260,2026/09/04 19:05:02.654,303.45,100,73834,1350,1512,63,P0,0x0000000000000004
6315119070846,1788548702788689550,2026/09/04 19:05:02.781,155.96,100,73834,1350,1512,64,P0,0x0000000000000004
6315247637019,1788548702919699152,2026/09/04 19:05:02.908,307.05,91,73834,1350,1512,65,P0,0x0000000000000004
6315376529451,1788548703046451412,2026/09/04 19:05:03.038,305.60,100,73834,1260,1512,64,P0,0x0000000000000004
6315503848079,1788548703174332911,2026/09/04 19:05:03.166,299.30,100,73834,1260,1512,64,P0,0x0000000000000004
6315631013110,1788548703300767888,2026/09/04 19:05:03.293,286.35,100,73834,1260,1512,65,P0,0x0000000000000004
6315758842000,1788548703430017923,2026/09/04 19:05:03.422,308.14,100,73834,1275,1512,65,P0,0x0000000000000004
6315886351009,1788548703555814638,2026/09/04 19:05:03.548,318.23,100,73834,1275,1512,65,P0,0x0000000000000004
6316012565499,1788548703682382643,2026/09/04 19:05:03.674,304.72,100,73834,1275,1512,65,P0,0x0000000000000004
6316138792001,1788548703808288041,2026/09/04 19:05:03.801,288.79,100,73834,1275,1512,65,P0,0x0000000000000004
6316265854125,1788548703936477265,2026/09/04 19:05:03.928,290.94,100,73834,1275,1512,65,P0,0x0000000000000004
6316393511751,1788548704063609434,2026/09/04 19:05:04.056,290.94,100,73834,1275,1512,65,P0,0x0000000000000004
6316520937624,1788548704191330644,2026/09/04 19:05:04.183,322.88,100,73834,1275,1512,65,P0,0x0000000000000004
6316651096597,1788548704323955463,2026/09/04 19:05:04.310,284.69,100,73834,1275,1512,65,P0,0x0000000000000004
6316781124395,1788548704451369689,2026/09/04 19:05:04.443,302.51,100,73834,1260,1512,65,P0,0x0000000000000004
6316908485141,1788548704578681313,2026/09/04 19:05:04.570,276.53,100,73834,1260,1512,65,P0,0x0000000000000004
6317035675599,1788548704705722202,2026/09/04 19:05:04.697,323.93,100,73834,1260,1512,65,P0,0x0000000000000004
6317162652213,1788548704832656071,2026/09/04 19:05:04.824,295.90,100,73834,1260,1512,65,P0,0x0000000000000004
6317289515480,1788548704959441152,2026/09/04 19:05:04.951,280.10,100,73834,1260,1512,65,P0,0x0000000000000004
6317416388412,1788548705086407965,2026/09/04 19:05:05.078,286.74,100,73834,1260,1512,65,P0,0x0000000000000004
6317543370182,1788548705213414015,2026/09/04 19:05:05.205,285.42,100,73834,1260,1512,65,P0,0x0000000000000004
6317670099322,1788548705339855484,2026/09/04 19:05:05.332,308.84,100,73834,1290,1512,65,P0,0x0000000000000004
6317796845606,1788548705466919097,2026/09/04 19:05:05.459,286.94,100,73834,1290,1512,65,P0,0x0000000000000004
6317923446747,1788548705593051203,2026/09/04 19:05:05.586,304.71,100,73834,1290,1512,65,P0,0x0000000000000004
6318052983439,1788548705725997561,2026/09/04 19:05:05.712,313.81,100,73834,1290,1512,65,P0,0x0000000000000004
6318182631582,1788548705852326701,2026/09/04 19:05:05.844,279.76,100,73834,1290,1512,64,P0,0x0000000000000004
6318310652308,1788548705982052769,2026/09/04 19:05:05.972,299.02,100,73834,1290,1512,64,P0,0x0000000000000004
6318439058049,1788548706109170022,2026/09/04 19:05:06.101,299.02,100,73834,1290,1512,64,P0,0x0000000000000004
6318567502262,1788548706238900259,2026/09/04 19:05:06.231,296.79,97,73834,1350,1512,64,P0,0x0000000000000004
6318696015896,1788548706366196180,2026/09/04 19:05:06.358,333.58,97,73834,1350,1512,65,P0,0x0000000000000004
6318822413742,1788548706491727318,2026/09/04 19:05:06.484,282.55,96,73834,1350,1512,65,P0,0x0000000000000004
6318950659715,1788548706622652218,2026/09/04 19:05:06.611,296.68,96,73834,1350,1512,65,P0,0x0000000000000004
6319079154392,1788548706748733384,2026/09/04 19:05:06.741,306.18,100,73834,1245,1512,65,P0,0x0000000000000004
6319205674103,1788548706875688223,2026/09/04 19:05:06.868,312.29,100,73834,1245,1512,65,P0,0x0000000000000004
6319332510716,1788548707002402022,2026/09/04 19:05:06.995,314.72,100,73834,1245,1512,65,P0,0x0000000000000004
6319460831237,1788548707132330949,2026/09/04 19:05:07.124,283.05,100,73834,1275,1512,65,P0,0x0000000000000004
6319589387680,1788548707259511460,2026/09/04 19:05:07.251,279.05,100,73834,1275,1512,65,P0,0x0000000000000004
6319716030622,1788548707385627332,2026/09/04 19:05:07.378,305.72,100,73834,1275,1512,65,P0,0x0000000000000004
6319842383456,1788548707512201539,2026/09/04 19:05:07.504,309.41,100,73834,1275,1512,65,P0,0x0000000000000004
6319968962126,1788548707638791486,2026/09/04 19:05:07.631,275.93,100,73834,1290,1512,65,P0,0x0000000000000004
6320095456540,1788548707765200816,2026/09/04 19:05:07.757,322.05,100,73834,1290,1512,65,P0,0x0000000000000004
6320221612450,1788548707891088291,2026/09/04 19:05:07.884,287.54,100,73834,1290,1512,65,P0,0x0000000000000004
6320353860030,1788548708029705162,2026/09/04 19:05:08.010,296.19,100,73834,1290,1512,65,P0,0x0000000000000004
6320486379471,1788548708156121241,2026/09/04 19:05:08.148,274.58,100,73834,1245,1512,66,P0,0x0000000000000004
6320613080478,1788548708283115862,2026/09/04 19:05:08.275,315.14,100,73834,1245,1512,66,P0,0x0000000000000004
6320739994147,1788548708409948069,2026/09/04 19:05:08.402,324.48,100,73834,1245,1512,65,P0,0x0000000000000004
6320866483003,1788548708536069126,2026/09/04 19:05:08.529,313.44,100,73834,1260,1512,66,P0,0x0000000000000004
6320992951445,1788548708662910471,2026/09/04 19:05:08.655,294.82,100,73834,1260,1512,65,P0,0x0000000000000004
6321120434393,1788548708791021698,2026/09/04 19:05:08.782,280.15,100,73834,1260,1512,66,P0,0x0000000000000004
6321249427869,1788548708920919474,2026/09/04 19:05:08.910,281.08,100,73834,1260,1512,66,P0,0x0000000000000004
6321377648408,1788548709047447317,2026/09/04 19:05:09.040,309.92,100,73834,1275,1512,66,P0,0x0000000000000004
6321504260026,1788548709174132770,2026/09/04 19:05:09.166,298.06,100,73834,1275,1512,66,P0,0x0000000000000004
6321631353260,1788548709301645238,2026/09/04 19:05:09.293,288.12,100,73834,1275,1512,64,P0,0x0000000000000004
6321761139618,1788548709433705717,2026/09/04 19:05:09.425,301.05,100,73834,1350,1512,64,P0,0x0000000000000004
6321890957836,1788548709561276263,2026/09/04 19:05:09.553,308.68,100,73834,1350,1512,64,P0,0x0000000000000004
6322018674623,1788548709689151505,2026/09/04 19:05:09.681,301.51,100,73834,1350,1512,64,P0,0x0000000000000004
6322145749464,1788548709815426525,2026/09/04 19:05:09.808,297.95,100,73834,1350,1512,65,P0,0x0000000000000004
6322272137000,1788548709941918311,2026/09/04 19:05:09.934,279.04,100,73834,1275,1512,65,P0,0x0000000000000004
6322399342935,1788548710069845109,2026/09/04 19:05:10.061,283.13,94,73834,1275,1512,66,P0,0x0000000000000004
6322526559470,1788548710196360539,2026/09/04 19:05:10.189,294.52,94,73834,1275,1512,66,P0,0x0000000000000004
6322655376532,1788548710327431162,2026/09/04 19:05:10.315,296.28,100,73834,1260,1512,65,P0,0x0000000000000004
6322784126874,1788548710453910625,2026/09/04 19:05:10.446,294.63,100,73834,1260,1512,66,P0,0x0000000000000004
6322910253252,1788548710579675792,2026/09/04 19:05:10.573,285.19,100,73834,1260,1512,66,P0,0x0000000000000004
6323036672619,1788548710706727580,2026/09/04 19:05:10.699,284.98,100,73834,1260,1512,66,P0,0x0000000000000004
6323163744635,1788548710833841142,2026/09/04 19:05:10.826,321.27,100,73834,1275,1512,66,P0,0x0000000000000004
6323290511860,1788548710960252052,2026/09/04 19:05:10.952,311.60,100,73834,1275,1512,66,P0,0x0000000000000004
6323417044021,1788548711086914321,2026/09/04 19:05:11.079,270.87,100,73834,1275,1512,66,P0,0x0000000000000004
6323543655796,1788548711213459782,2026/09/04 19:05:11.206,308.93,100,73834,1275,1512,66,P0,0x0000000000000004
6323670564561,1788548711340739215,2026/09/04 19:05:11.333,278.58,100,73834,1290,1512,66,P0,0x0000000000000004
6323798269219,1788548711468655759,2026/09/04 19:05:11.460,322.38,100,73834,1290,1512,66,P0,0x0000000000000004
6323925489606,1788548711595395222,2026/09/04 19:05:11.587,276.03,100,73834,1290,1512,66,P0,0x0000000000000004
6324055481834,1788548711728638291,2026/09/04 19:05:11.714,301.80,100,73834,1275,1512,66,P0,0x0000000000000004
6324185746296,1788548711855934825,2026/09/04 19:05:11.848,309.59,100,73834,1275,1512,66,P0,0x0000000000000004
6324313174757,1788548711983478321,2026/09/04 19:05:11.975,311.71,100,73834,1275,1512,66,P0,0x0000000000000004
6324440296219,1788548712110174394,2026/09/04 19:05:12.102,310.74,100,73834,1275,1512,66,P0,0x0000000000000004
6324567051242,1788548712236989409,2026/09/04 19:05:12.229,297.56,100,73834,1260,1512,66,P0,0x0000000000000004
6324693658017,1788548712363387374,2026/09/04 19:05:12.356,273.77,100,73834,1260,1512,66,P0,0x0000000000000004
6324820285993,1788548712490251431,2026/09/04 19:05:12.482,296.86,100,73834,1260,1512,66,P0,0x0000000000000004
6324947013672,1788548712616857600,2026/09/04 19:05:12.609,309.85,100,73834,1260,1512,66,P0,0x0000000000000004
6325073813566,1788548712743459457,2026/09/04 19:05:12.736,293.89,100,73834,1290,1512,65,P0,0x0000000000000004
6325199436593,1788548712868544107,2026/09/04 19:05:12.861,304.82,100,73834,1290,1512,65,P0,0x0000000000000004
6325325758925,1788548712996030773,2026/09/04 19:05:12.987,300.47,100,73834,1290,1512,65,P0,0x0000000000000004
6325455363949,1788548713127753103,2026/09/04 19:05:13.114,304.72,100,73834,1350,1512,65,P0,0x0000000000000004
6325584716048,1788548713254746612,2026/09/04 19:05:13.247,324.73,100,73834,1350,1512,66,P0,0x0000000000000004
6325711997574,1788548713382329011,2026/09/04 19:05:13.374,293.15,100,73834,1350,1512,66,P0,0x0000000000000004
6325839084703,1788548713508909939,2026/09/04 19:05:13.501,268.82,93,73834,1350,1512,66,P0,0x0000000000000004
6325968847807,1788548713641815917,2026/09/04 19:05:13.634,296.85,100,73834,1275,1512,66,P0,0x0000000000000004
6326098202341,1788548713767657447,2026/09/04 19:05:13.760,294.35,100,73834,1275,1512,66,P0,0x0000000000000004
6326224878604,1788548713895182089,2026/09/04 19:05:13.887,294.35,100,73834,1275,1512,66,P0,0x0000000000000004
6326356472067,1788548714030749747,2026/09/04 19:05:14.014,298.80,100,73834,1260,1512,66,P0,0x0000000000000004
6326487341101,1788548714157002641,2026/09/04 19:05:14.150,280.41,100,73834,1260,1512,66,P0,0x0000000000000004
6326614803526,1788548714285676920,2026/09/04 19:05:14.276,306.67,100,73834,1260,1512,66,P0,0x0000000000000004
6326741873988,1788548714411147442,2026/09/04 19:05:14.404,330.12,100,73834,1260,1512,66,P0,0x0000000000000004
6326867368885,1788548714536659612,2026/09/04 19:05:14.529,289.58,100,73834,1275,1512,67,P0,0x0000000000000004
6326993358252,1788548714663136024,2026/09/04 19:05:14.656,291.91,100,73834,1275,1512,66,P0,0x0000000000000004
6327119448407,1788548714788832098,2026/09/04 19:05:14.782,318.37,100,73834,1275,1512,66,P0,0x0000000000000004
6327245584563,1788548714915440025,2026/09/04 19:05:14.907,278.37,100,73834,1275,1512,66,P0,0x0000000000000004
6327371536956,1788548715040710854,2026/09/04 19:05:15.034,299.98,100,73834,1260,1512,67,P0,0x0000000000000004
6327497065160,1788548715166523425,2026/09/04 19:05:15.159,286.94,100,73834,1260,1512,67,P0,0x0000000000000004
6327624412245,1788548715294816743,2026/09/04 19:05:15.286,325.44,100,73834,1260,1512,66,P0,0x0000000000000004
6327758925462,1788548715436098185,2026/09/04 19:05:15.413,299.30,100,73834,1245,1512,66,P0,0x0000000000000004
6327892754526,1788548715562478978,2026/09/04 19:05:15.555,309.59,100,73834,1260,1512,66,P0,0x0000000000000004
6328019572270,1788548715689750716,2026/09/04 19:05:15.681,309.48,100,73834,1260,1512,66,P0,0x0000000000000004
6328146550340,1788548715816427673,2026/09/04 19:05:15.808,308.90,100,73834,1260,1512,66,P0,0x0000000000000004
6328273336263,1788548715943295981,2026/09/04 19:05:15.936,297.53,100,73834,1305,1512,66,P0,0x0000000000000004
