monotonic_ns,wall_ns,gpu_timestamp,power_w,utilization_pct,memory_mib,sm_clock_mhz,memory_clock_mhz,temperature_c,pstate,active_clock_event_reasons
6438192437883,1788548825862544282,2026/09/04 19:07:05.855,117.49,0,73834,1410,1512,62,P0,0x0000000000000000
6438319545337,1788548825989601517,2026/09/04 19:07:05.981,172.80,0,73834,1410,1512,66,P0,0x0000000000000004
6438446798488,1788548826117056395,2026/09/04 19:07:06.109,306.34,76,73834,1410,1512,66,P0,0x0000000000000004
6438576604683,1788548826249288096,2026/09/04 19:07:06.236,308.29,76,73834,1410,1512,66,P0,0x0000000000000004
6438705942949,1788548826375664840,2026/09/04 19:07:06.367,312.79,100,73834,1260,1512,66,P0,0x0000000000000004
6438832132017,1788548826501676241,2026/09/04 19:07:06.494,295.58,100,73834,1260,1512,67,P0,0x0000000000000004
6438958536498,1788548826628469434,2026/09/04 19:07:06.621,304.13,100,73834,1260,1512,67,P0,0x0000000000000004
6439087469227,1788548826759556527,2026/09/04 19:07:06.751,310.49,100,73834,1155,1512,66,P0,0x0000000000000004
6439216262149,1788548826886048265,2026/09/04 19:07:06.878,249.16,100,73834,1155,1512,66,P0,0x0000000000000004
6439342703268,1788548827012443363,2026/09/04 19:07:07.005,300.95,100,73834,1155,1512,67,P0,0x0000000000000004
6439469591748,1788548827139816659,2026/09/04 19:07:07.132,314.00,100,73834,1155,1512,67,P0,0x0000000000000004
6439597161741,1788548827267585193,2026/09/04 19:07:07.259,291.41,100,73834,1260,1512,67,P0,0x0000000000000004
6439724204464,1788548827393903648,2026/09/04 19:07:07.386,293.62,100,73834,1260,1512,67,P0,0x0000000000000004
6439851029892,1788548827521224916,2026/09/04 19:07:07.513,324.31,90,73834,1260,1512,67,P0,0x0000000000000004
6439982680903,1788548827657206272,2026/09/04 19:07:07.640,309.98,90,73834,1275,1512,67,P0,0x0000000000000004
6440114686336,1788548827785220294,2026/09/04 19:07:07.776,311.22,100,73834,1275,1512,67,P0,0x0000000000000004
6440241754477,1788548827911365636,2026/09/04 19:07:07.904,298.71,100,73834,1275,1512,67,P0,0x0000000000000004
6440368738006,1788548828039186713,2026/09/04 19:07:08.031,304.33,100,73834,1275,1512,67,P0,0x0000000000000004
6440495804638,1788548828165498760,2026/09/04 19:07:08.158,301.41,100,73834,1275,1512,67,P0,0x0000000000000004
6440622096943,1788548828291771975,2026/09/04 19:07:08.284,299.48,100,73834,1275,1512,67,P0,0x0000000000000004
6440748908129,1788548828419145399,2026/09/04 19:07:08.411,296.19,100,73834,1275,1512,67,P0,0x0000000000000004
6440878703846,1788548828551352207,2026/09/04 19:07:08.538,283.52,100,73834,1245,1512,67,P0,0x0000000000000004
6441008275296,1788548828678269454,2026/09/04 19:07:08.670,293.70,100,73834,1245,1512,67,P0,0x0000000000000004
6441134896430,1788548828804633217,2026/09/04 19:07:08.797,314.05,100,73834,1245,1512,67,P0,0x0000000000000004
6441261403852,1788548828931228293,2026/09/04 19:07:08.923,310.95,92,73834,1245,1512,67,P0,0x0000000000000004
6441389432766,1788548829060757419,2026/09/04 19:07:09.052,309.54,100,73834,1260,1512,67,P0,0x0000000000000004
6441517550468,1788548829187426998,2026/09/04 19:07:09.179,295.61,100,73834,1260,1512,67,P0,0x0000000000000004
6441644494585,1788548829314631387,2026/09/04 19:07:09.306,304.36,100,73834,1260,1512,67,P0,0x0000000000000004
6441771426445,1788548829441297671,2026/09/04 19:07:09.433,294.93,100,73834,1260,1512,67,P0,0x0000000000000004
6441898728997,1788548829569226944,2026/09/04 19:07:09.560,307.73,100,73834,1245,1512,67,P0,0x0000000000000004
6442025996158,1788548829695854134,2026/09/04 19:07:09.688,287.92,100,73834,1245,1512,67,P0,0x0000000000000004
6442152946893,1788548829823104048,2026/09/04 19:07:09.815,308.62,100,73834,1245,1512,67,P0,0x0000000000000004
6442282466396,1788548829954911494,2026/09/04 19:07:09.942,310.55,100,73834,1245,1512,67,P0,0x0000000000000004
6442411724796,1788548830081629735,2026/09/04 19:07:10.074,295.02,100,73834,1245,1512,67,P0,0x0000000000000004
6442538934945,1788548830209316194,2026/09/04 19:07:10.201,299.38,100,73834,1245,1512,67,P0,0x0000000000000004
6442666193159,1788548830336132598,2026/09/04 19:07:10.328,297.90,100,73834,1245,1512,66,P0,0x0000000000000004
6442793288169,1788548830463519678,2026/09/04 19:07:10.455,294.90,92,73834,1260,1512,67,P0,0x0000000000000004
6442920157627,1788548830589868358,2026/09/04 19:07:10.582,299.83,92,73834,1260,1512,67,P0,0x0000000000000004
6443046974096,1788548830717136446,2026/09/04 19:07:10.709,311.23,100,73834,1260,1512,67,P0,0x0000000000000004
6443173383249,1788548830842714005,2026/09/04 19:07:10.835,290.17,100,73834,1260,1512,67,P0,0x0000000000000004
6443299021242,1788548830968369561,2026/09/04 19:07:10.961,293.74,100,73834,1245,1512,67,P0,0x0000000000000004
6443425406154,1788548831095526541,2026/09/04 19:07:11.088,309.37,100,73834,1245,1512,67,P0,0x0000000000000004
6443552145109,1788548831221830307,2026/09/04 19:07:11.214,299.19,100,73834,1245,1512,67,P0,0x0000000000000004
6443682053879,1788548831355362676,2026/09/04 19:07:11.341,281.68,100,73834,1245,1512,67,P0,0x0000000000000004
6443812301072,1788548831482310255,2026/09/04 19:07:11.474,304.73,100,73834,1245,1512,67,P0,0x0000000000000004
6443939257036,1788548831609292609,2026/09/04 19:07:11.601,284.12,100,73834,1245,1512,67,P0,0x0000000000000004
6444065958971,1788548831735689609,2026/09/04 19:07:11.728,302.05,100,73834,1245,1512,67,P0,0x0000000000000004
6444192977854,1788548831863352064,2026/09/04 19:07:11.855,321.32,100,73834,1275,1512,68,P0,0x0000000000000004
6444320117802,1788548831989954468,2026/09/04 19:07:11.982,306.61,100,73834,1275,1512,67,P0,0x0000000000000004
6444446871027,1788548832116869456,2026/09/04 19:07:12.108,311.94,92,73834,1275,1512,67,P0,0x0000000000000004
6444576183298,1788548832248554534,2026/09/04 19:07:12.236,306.56,92,73834,1275,1512,67,P0,0x0000000000000004
6444705464401,1788548832375396956,2026/09/04 19:07:12.367,306.02,100,73834,1230,1512,67,P0,0x0000000000000004
