monotonic_ns,wall_ns,gpu_timestamp,power_w,utilization_pct,memory_mib,sm_clock_mhz,memory_clock_mhz,temperature_c,pstate,active_clock_event_reasons
6203434747986,1788548591105747451,2026/09/04 19:03:11.099,120.84,0,73834,1410,1512,65,P0,0x0000000000000000
6203561837385,1788548591231005787,2026/09/04 19:03:11.224,120.70,0,73834,1410,1512,65,P0,0x0000000000000000
6203687360735,1788548591356800294,2026/09/04 19:03:11.350,120.74,0,73834,1410,1512,65,P0,0x0000000000000000
6203812868716,1788548591482002754,2026/09/04 19:03:11.475,120.64,0,73834,1410,1512,65,P0,0x0000000000000000
6203937987649,1788548591607024496,2026/09/04 19:03:11.600,120.51,0,73834,1410,1512,65,P0,0x0000000000000000
6204062727201,1788548591731500962,2026/09/04 19:03:11.725,120.47,0,73834,1410,1512,65,P0,0x0000000000000000
6204187416576,1788548591855924921,2026/09/04 19:03:11.850,120.55,0,73834,1410,1512,65,P0,0x0000000000000000
6204312046140,1788548591981224399,2026/09/04 19:03:11.975,120.31,0,73834,1410,1512,65,P0,0x0000000000000000
6204437359150,1788548592106590995,2026/09/04 19:03:12.100,120.35,0,73834,1410,1512,65,P0,0x0000000000000000
6204562359068,1788548592231219988,2026/09/04 19:03:12.224,120.12,0,73834,1410,1512,64,P0,0x0000000000000000
6204686798127,1788548592355488445,2026/09/04 19:03:12.349,120.25,0,73834,1410,1512,64,P0,0x0000000000000000
6204811309815,1788548592480187313,2026/09/04 19:03:12.474,119.98,0,73834,1410,1512,64,P0,0x0000000000000000
6204935634699,1788548592604199105,2026/09/04 19:03:12.598,120.05,0,73834,1410,1512,64,P0,0x0000000000000000
6205060207017,1788548592729276367,2026/09/04 19:03:12.723,119.95,0,73834,1410,1512,64,P0,0x0000000000000000
6205185760278,1788548592855387531,2026/09/04 19:03:12.849,119.95,0,73834,1410,1512,64,P0,0x0000000000000000
6205312151067,1788548592981511170,2026/09/04 19:03:12.975,119.85,0,73834,1410,1512,64,P0,0x0000000000000000
6205437674763,1788548593106914752,2026/09/04 19:03:13.100,119.76,0,73834,1410,1512,64,P0,0x0000000000000000
6205563186645,1788548593232540834,2026/09/04 19:03:13.226,119.76,0,73834,1410,1512,64,P0,0x0000000000000000
6205688414848,1788548593357383532,2026/09/04 19:03:13.350,119.85,0,73834,1410,1512,64,P0,0x0000000000000000
6205813654813,1788548593482986781,2026/09/04 19:03:13.476,119.76,0,73834,1410,1512,64,P0,0x0000000000000000
6205939028418,1788548593608140430,2026/09/04 19:03:13.602,119.55,0,73834,1410,1512,64,P0,0x0000000000000000
6206063660055,1788548593732250857,2026/09/04 19:03:13.726,119.45,0,73834,1410,1512,64,P0,0x0000000000000000
6206188773948,1788548593857786135,2026/09/04 19:03:13.851,119.55,0,73834,1410,1512,64,P0,0x0000000000000000
6206313704925,1788548593982708115,2026/09/04 19:03:13.976,119.45,0,73834,1410,1512,64,P0,0x0000000000000000
6206438781079,1788548594107921482,2026/09/04 19:03:14.101,119.36,0,73834,1410,1512,64,P0,0x0000000000000000
6206564148779,1788548594233444857,2026/09/04 19:03:14.226,119.26,0,73834,1410,1512,64,P0,0x0000000000000000
6206689404296,1788548594358426715,2026/09/04 19:03:14.351,119.36,0,73834,1410,1512,64,P0,0x0000000000000000
6206814618699,1788548594483878773,2026/09/04 19:03:14.477,119.26,0,73834,1410,1512,64,P0,0x0000000000000000
6206940008916,1788548594609192622,2026/09/04 19:03:14.602,119.16,0,73834,1410,1512,63,P0,0x0000000000000000
6207064883377,1788548594733662020,2026/09/04 19:03:14.727,119.16,0,73834,1410,1512,63,P0,0x0000000000000000
6207189590120,1788548594858582934,2026/09/04 19:03:14.852,118.97,0,73834,1410,1512,63,P0,0x0000000000000000
6207314429391,1788548594983351482,2026/09/04 19:03:14.977,119.07,0,73834,1410,1512,63,P0,0x0000000000000000
6207439145500,1788548595108022187,2026/09/04 19:03:15.102,118.97,0,73834,1410,1512,63,P0,0x0000000000000000
6207563985137,1788548595233018201,2026/09/04 19:03:15.226,118.97,0,73834,1410,1512,63,P0,0x0000000000000000
6207688673220,1788548595357399034,2026/09/04 19:03:15.351,118.87,0,73834,1410,1512,63,P0,0x0000000000000000
6207813627806,1788548595482934967,2026/09/04 19:03:15.475,118.87,0,73834,1410,1512,63,P0,0x0000000000000000
6207938863819,1788548595607861341,2026/09/04 19:03:15.601,118.77,0,73834,1410,1512,63,P0,0x0000000000000000
