monotonic_ns,wall_ns,gpu_timestamp,power_w,utilization_pct,memory_mib,sm_clock_mhz,memory_clock_mhz,temperature_c,pstate,active_clock_event_reasons
6583367900058,1788548971038085947,2026/09/04 19:09:31.030,117.10,0,73834,1410,1512,61,P0,0x0000000000000000
6583495923554,1788548971166823605,2026/09/04 19:09:31.157,117.00,0,73834,1410,1512,64,P0,0x0000000000000004
6583624116266,1788548971294494783,2026/09/04 19:09:31.285,294.82,55,73834,1305,1512,64,P0,0x0000000000000004
6583752389793,1788548971423344772,2026/09/04 19:09:31.414,299.19,55,73834,1305,1512,64,P0,0x0000000000000004
6583880369758,1788548971550483055,2026/09/04 19:09:31.542,300.93,100,73834,1305,1512,64,P0,0x0000000000000004
6584010495475,1788548971683583702,2026/09/04 19:09:31.669,327.55,100,73834,1275,1512,65,P0,0x0000000000000004
6584141066069,1788548971811431545,2026/09/04 19:09:31.802,290.66,100,73834,1275,1512,64,P0,0x0000000000000004
6584268675762,1788548971938996099,2026/09/04 19:09:31.930,301.83,94,73834,1275,1512,64,P0,0x0000000000000004
6584396839895,1788548972067488539,2026/09/04 19:09:32.058,299.62,94,73834,1275,1512,64,P0,0x0000000000000004
6584524482279,1788548972194544374,2026/09/04 19:09:32.186,283.28,100,73834,1275,1512,65,P0,0x0000000000000004
6584651627824,1788548972321782838,2026/09/04 19:09:32.313,295.95,96,73834,1275,1512,64,P0,0x0000000000000004
6584779344726,1788548972449971747,2026/09/04 19:09:32.441,296.44,96,73834,1275,1512,64,P0,0x0000000000000004
6584910022033,1788548972583160024,2026/09/04 19:09:32.569,298.89,100,73834,1305,1512,64,P0,0x0000000000000004
6585040047548,1788548972710002550,2026/09/04 19:09:32.702,298.44,100,73834,1305,1512,65,P0,0x0000000000000004
6585167396845,1788548972837877602,2026/09/04 19:09:32.829,302.39,100,73834,1305,1512,65,P0,0x0000000000000004
6585295394040,1788548972965980429,2026/09/04 19:09:32.957,296.36,96,73834,1305,1512,64,P0,0x0000000000000004
6585423414568,1788548973093937144,2026/09/04 19:09:33.085,306.66,100,73834,1305,1512,64,P0,0x0000000000000004
6585550520643,1788548973220181939,2026/09/04 19:09:33.212,297.92,100,73834,1305,1512,66,P0,0x0000000000000004
6585677721991,1788548973348322146,2026/09/04 19:09:33.339,303.77,98,73834,1305,1512,65,P0,0x0000000000000004
6585809700651,1788548973484167432,2026/09/04 19:09:33.467,302.11,98,73834,1305,1512,65,P0,0x0000000000000004
6585942084455,1788548973613067793,2026/09/04 19:09:33.604,294.82,98,73834,1305,1512,64,P0,0x0000000000000004
6586070187461,1788548973740377571,2026/09/04 19:09:33.732,296.21,100,73834,1305,1512,65,P0,0x0000000000000004
6586197928357,1788548973868541652,2026/09/04 19:09:33.860,325.66,100,73834,1305,1512,65,P0,0x0000000000000004
6586325715586,1788548973995960063,2026/09/04 19:09:33.987,297.85,96,73834,1305,1512,65,P0,0x0000000000000004
6586453439175,1788548974124006535,2026/09/04 19:09:34.115,302.10,100,73834,1305,1512,65,P0,0x0000000000000004
6586581246299,1788548974251554272,2026/09/04 19:09:34.243,301.03,100,73834,1305,1512,65,P0,0x0000000000000004
6586712423517,1788548974386366871,2026/09/04 19:09:34.370,298.32,100,73834,1290,1512,65,P0,0x0000000000000004
6586844447186,1788548974515599878,2026/09/04 19:09:34.505,293.27,97,73834,1290,1512,65,P0,0x0000000000000004
6586972928662,1788548974643332990,2026/09/04 19:09:34.634,302.44,97,73834,1290,1512,65,P0,0x0000000000000004
6587100196496,1788548974770138140,2026/09/04 19:09:34.762,301.27,100,73834,1290,1512,64,P0,0x0000000000000004
6587227935615,1788548974898802491,2026/09/04 19:09:34.889,316.58,100,73834,1260,1512,65,P0,0x0000000000000004
6587356279242,1788548975026829351,2026/09/04 19:09:35.018,292.16,100,73834,1260,1512,65,P0,0x0000000000000004
6587484603357,1788548975155452986,2026/09/04 19:09:35.146,296.24,96,73834,1260,1512,65,P0,0x0000000000000004
6587616764614,1788548975291152926,2026/09/04 19:09:35.282,301.71,100,73834,1305,1512,65,P0,0x0000000000000004
6587748180208,1788548975418271110,2026/09/04 19:09:35.409,313.56,100,73834,1305,1512,66,P0,0x0000000000000004
6587875840785,1788548975546472347,2026/09/04 19:09:35.537,277.33,96,73834,1305,1512,65,P0,0x0000000000000004
6588006503890,1788548975679614974,2026/09/04 19:09:35.665,304.44,96,73834,1305,1512,65,P0,0x0000000000000004
6588136900809,1788548975807279148,2026/09/04 19:09:35.798,300.07,100,73834,1305,1512,65,P0,0x0000000000000004
6588263746090,1788548975933292251,2026/09/04 19:09:35.926,215.91,100,73834,1305,1512,66,P0,0x0000000000000004
6588390849727,1788548976061477196,2026/09/04 19:09:36.053,296.55,100,73834,1305,1512,65,P0,0x0000000000000004
6588519053673,1788548976189716724,2026/09/04 19:09:36.181,303.05,96,73834,1320,1512,65,P0,0x0000000000000004
6588648135027,1788548976319619936,2026/09/04 19:09:36.310,295.62,100,73834,1320,1512,65,P0,0x0000000000000004
6588776476860,1788548976446412734,2026/09/04 19:09:36.438,299.78,100,73834,1320,1512,66,P0,0x0000000000000004
6588906260585,1788548976579191272,2026/09/04 19:09:36.565,302.19,96,73834,1320,1512,65,P0,0x0000000000000004
6589037154576,1788548976708189936,2026/09/04 19:09:36.698,298.31,100,73834,1320,1512,65,P0,0x0000000000000004
6589165547951,1788548976835981487,2026/09/04 19:09:36.827,300.06,100,73834,1320,1512,65,P0,0x0000000000000004
6589292909302,1788548976962911386,2026/09/04 19:09:36.955,302.75,100,73834,1320,1512,66,P0,0x0000000000000004
6589420747843,1788548977091658671,2026/09/04 19:09:37.083,295.02,96,73834,1320,1512,65,P0,0x0000000000000004
6589549011048,1788548977219437023,2026/09/04 19:09:37.211,296.93,96,73834,1320,1512,65,P0,0x0000000000000004
6589676188403,1788548977346018111,2026/09/04 19:09:37.338,296.95,100,73834,1320,1512,65,P0,0x0000000000000004
6589802669844,1788548977472391901,2026/09/04 19:09:37.464,304.34,100,73834,1320,1512,66,P0,0x0000000000000004
6589929995278,1788548977600672766,2026/09/04 19:09:37.592,284.00,100,73834,1305,1512,65,P0,0x0000000000000004
6590058514851,1788548977729349064,2026/09/04 19:09:37.720,295.20,96,73834,1305,1512,65,P0,0x0000000000000004
6590187135665,1788548977857975538,2026/09/04 19:09:37.849,302.61,96,73834,1305,1512,65,P0,0x0000000000000004
6590318084008,1788548977991265987,2026/09/04 19:09:37.983,307.42,100,73834,1275,1512,66,P0,0x0000000000000004
6590448727948,1788548978119260331,2026/09/04 19:09:38.110,284.82,96,73834,1275,1512,65,P0,0x0000000000000004
6590576847236,1788548978247510824,2026/09/04 19:09:38.238,306.96,96,73834,1275,1512,65,P0,0x0000000000000004
6590707031142,1788548978379630388,2026/09/04 19:09:38.366,290.44,100,73834,1275,1512,65,P0,0x0000000000000004
6590836927090,1788548978507289056,2026/09/04 19:09:38.499,330.76,100,73834,1275,1512,66,P0,0x0000000000000004
6590964879314,1788548978635535657,2026/09/04 19:09:38.626,283.23,100,73834,1275,1512,65,P0,0x0000000000000004
6591092903307,1788548978763354615,2026/09/04 19:09:38.754,295.49,96,73834,1275,1512,65,P0,0x0000000000000004
6591221443574,1788548978892595221,2026/09/04 19:09:38.884,303.07,100,73834,1305,1512,65,P0,0x0000000000000004
6591349741300,1788548979019967177,2026/09/04 19:09:39.012,263.12,100,73834,1305,1512,66,P0,0x0000000000000004
6591477126361,1788548979147367857,2026/09/04 19:09:39.139,303.10,96,73834,1305,1512,65,P0,0x0000000000000004
6591607761095,1788548979281229151,2026/09/04 19:09:39.266,301.73,96,73834,1305,1512,65,P0,0x0000000000000004
6591738916931,1788548979409711380,2026/09/04 19:09:39.400,297.54,100,73834,1290,1512,65,P0,0x0000000000000004
6591866770843,1788548979536878765,2026/09/04 19:09:39.528,303.86,100,73834,1290,1512,65,P0,0x0000000000000004
6591994610387,1788548979665419162,2026/09/04 19:09:39.656,298.39,100,73834,1290,1512,65,P0,0x0000000000000004
6592122812338,1788548979793276926,2026/09/04 19:09:39.784,301.76,96,73834,1305,1512,65,P0,0x0000000000000004
6592250556930,1788548979920918635,2026/09/04 19:09:39.912,294.95,100,73834,1305,1512,65,P0,0x0000000000000004
6592378035901,1788548980048206555,2026/09/04 19:09:40.040,294.95,100,73834,1305,1512,65,P0,0x0000000000000004
6592511523311,1788548980187959871,2026/09/04 19:09:40.167,303.66,100,73834,1305,1512,66,P0,0x0000000000000004
6592645944450,1788548980316925727,2026/09/04 19:09:40.308,281.48,97,73834,1305,1512,65,P0,0x0000000000000004
6592773851096,1788548980443811684,2026/09/04 19:09:40.435,302.79,97,73834,1305,1512,65,P0,0x0000000000000004
6592900548117,1788548980570361589,2026/09/04 19:09:40.563,306.77,100,73834,1305,1512,65,P0,0x0000000000000004
6593028255994,1788548980699208963,2026/09/04 19:09:40.690,334.57,95,73834,1260,1512,66,P0,0x0000000000000004
6593156385448,1788548980826651104,2026/09/04 19:09:40.818,286.13,95,73834,1260,1512,65,P0,0x0000000000000004
6593284572838,1788548980955595153,2026/09/04 19:09:40.946,304.25,100,73834,1260,1512,65,P0,0x0000000000000004
6593415004446,1788548981087450230,2026/09/04 19:09:41.075,297.63,100,73834,1290,1512,65,P0,0x0000000000000004
6593544347856,1788548981214345504,2026/09/04 19:09:41.206,301.45,100,73834,1290,1512,66,P0,0x0000000000000004
6593672262725,1788548981343247586,2026/09/04 19:09:41.334,295.49,96,73834,1290,1512,65,P0,0x0000000000000004
6593800651542,1788548981471172763,2026/09/04 19:09:41.463,292.05,96,73834,1290,1512,65,P0,0x0000000000000004
6593929345951,1788548981600470073,2026/09/04 19:09:41.591,301.52,100,73834,1305,1512,65,P0,0x0000000000000004
6594056799688,1788548981726240747,2026/09/04 19:09:41.719,300.23,100,73834,1305,1512,66,P0,0x0000000000000004
6594183962678,1788548981854746579,2026/09/04 19:09:41.846,308.10,100,73834,1305,1512,65,P0,0x0000000000000004
6594314493897,1788548981987326718,2026/09/04 19:09:41.974,302.78,96,73834,1275,1512,65,P0,0x0000000000000004
6594444590579,1788548982114921389,2026/09/04 19:09:42.106,291.54,100,73834,1275,1512,65,P0,0x0000000000000004
6594571670590,1788548982241494425,2026/09/04 19:09:42.234,293.36,100,73834,1275,1512,66,P0,0x0000000000000004
6594698762717,1788548982369094041,2026/09/04 19:09:42.361,282.53,96,73834,1275,1512,65,P0,0x0000000000000004
6594826412185,1788548982496805313,2026/09/04 19:09:42.488,299.49,100,73834,1305,1512,65,P0,0x0000000000000004
6594954910738,1788548982625821534,2026/09/04 19:09:42.617,306.78,100,73834,1305,1512,65,P0,0x0000000000000004
6595083039716,1788548982753348542,2026/09/04 19:09:42.745,305.80,100,73834,1305,1512,66,P0,0x0000000000000004
6595215010368,1788548982889732490,2026/09/04 19:09:42.872,303.93,96,73834,1290,1512,66,P0,0x0000000000000004
6595346700277,1788548983016796078,2026/09/04 19:09:43.008,296.97,96,73834,1290,1512,65,P0,0x0000000000000004
6595474644420,1788548983145550764,2026/09/04 19:09:43.136,302.11,100,73834,1290,1512,65,P0,0x0000000000000004
6595602575263,1788548983272677622,2026/09/04 19:09:43.265,293.65,100,73834,1290,1512,65,P0,0x0000000000000004
6595730195597,1788548983400802693,2026/09/04 19:09:43.392,330.65,100,73834,1260,1512,67,P0,0x0000000000000004
6595857982303,1788548983528276973,2026/09/04 19:09:43.520,273.49,96,73834,1260,1512,65,P0,0x0000000000000004
6595985758743,1788548983656307702,2026/09/04 19:09:43.648,299.94,96,73834,1260,1512,66,P0,0x0000000000000004
6596112966315,1788548983782728125,2026/09/04 19:09:43.776,303.57,100,73834,1320,1512,66,P0,0x0000000000000004
