monotonic_ns,wall_ns,gpu_timestamp,power_w,utilization_pct,memory_mib,sm_clock_mhz,memory_clock_mhz,temperature_c,pstate,active_clock_event_reasons
3788185735786,1788546175855361593,2026/09/04 18:22:55.848,118.58,0,73834,1410,1512,63,P0,0x0000000000000000
3788313798718,1788546175985301754,2026/09/04 18:22:55.976,275.04,0,73834,1395,1512,65,P0,0x0000000000000004
3788442006768,1788546176111838114,2026/09/04 18:22:56.104,300.18,72,73834,1395,1512,66,P0,0x0000000000000000
3788568803853,1788546176238829039,2026/09/04 18:22:56.230,303.57,72,73834,1395,1512,66,P0,0x0000000000000000
3788695814674,1788546176365909010,2026/09/04 18:22:56.358,259.18,94,73834,1395,1512,66,P0,0x0000000000000004
3788822379804,1788546176491924502,2026/09/04 18:22:56.484,306.82,100,73834,1410,1512,66,P0,0x0000000000000000
3788948978911,1788546176619150529,2026/09/04 18:22:56.610,260.22,100,73834,1410,1512,66,P0,0x0000000000000004
3789076044667,1788546176746025937,2026/09/04 18:22:56.738,293.76,97,73834,1410,1512,66,P0,0x0000000000000004
3789208010961,1788546176883088787,2026/09/04 18:22:56.864,325.40,100,73834,1275,1512,66,P0,0x0000000000000004
3789339957376,1788546177009902666,2026/09/04 18:22:57.001,285.38,100,73834,1275,1512,66,P0,0x0000000000000004
3789466939519,1788546177137068282,2026/09/04 18:22:57.128,304.37,97,73834,1275,1512,66,P0,0x0000000000000000
3789594553918,1788546177265098804,2026/09/04 18:22:57.256,377.06,97,73834,1275,1512,66,P0,0x0000000000000004
3789722363181,1788546177392572234,2026/09/04 18:22:57.384,300.58,97,73834,1410,1512,66,P0,0x0000000000000000
3789850401425,1788546177521151386,2026/09/04 18:22:57.512,300.73,100,73834,1410,1512,66,P0,0x0000000000000004
3789978076943,1788546177648070707,2026/09/04 18:22:57.640,272.44,100,73834,1410,1512,66,P0,0x0000000000000004
3790105782282,1788546177776568276,2026/09/04 18:22:57.767,297.16,97,73834,1395,1512,66,P0,0x0000000000000004
3790233768231,1788546177903832281,2026/09/04 18:22:57.896,254.93,97,73834,1395,1512,66,P0,0x0000000000000004
3790360619990,1788546178030480024,2026/09/04 18:22:58.022,293.29,97,73834,1395,1512,66,P0,0x0000000000000004
3790487390593,1788546178157375530,2026/09/04 18:22:58.149,300.97,100,73834,1395,1512,67,P0,0x0000000000000004
3790614753888,1788546178285209308,2026/09/04 18:22:58.277,296.20,97,73834,1395,1512,66,P0,0x0000000000000004
3790741997805,1788546178411858535,2026/09/04 18:22:58.404,307.15,97,73834,1395,1512,66,P0,0x0000000000000000
3790868839746,1788546178538864788,2026/09/04 18:22:58.530,295.12,100,73834,1395,1512,66,P0,0x0000000000000004
3790995696710,1788546178665602128,2026/09/04 18:22:58.657,287.15,100,73834,1395,1512,66,P0,0x0000000000000004
3791122881201,1788546178793241505,2026/09/04 18:22:58.784,351.87,97,73834,1335,1512,67,P0,0x0000000000000004
3791250127598,1788546178920090353,2026/09/04 18:22:58.911,288.70,97,73834,1335,1512,66,P0,0x0000000000000004
3791377097298,1788546179047176165,2026/09/04 18:22:59.039,310.00,97,73834,1335,1512,66,P0,0x0000000000000000
3791506243699,1788546179178384188,2026/09/04 18:22:59.166,266.87,100,73834,1365,1512,66,P0,0x0000000000000004
3791635224486,1788546179305131727,2026/09/04 18:22:59.297,297.09,97,73834,1365,1512,66,P0,0x0000000000000004
3791762207586,1788546179432344286,2026/09/04 18:22:59.423,297.86,97,73834,1365,1512,67,P0,0x0000000000000004
3791889489023,1788546179559695714,2026/09/04 18:22:59.551,262.14,97,73834,1365,1512,66,P0,0x0000000000000004
3792016884613,1788546179687149544,2026/09/04 18:22:59.679,297.86,100,73834,1410,1512,66,P0,0x0000000000000000
3792144509988,1788546179814944640,2026/09/04 18:22:59.806,297.86,100,73834,1410,1512,66,P0,0x0000000000000004
3792272196677,1788546179942516941,2026/09/04 18:22:59.934,249.12,97,73834,1410,1512,66,P0,0x0000000000000004
3792402573302,1788546180075720060,2026/09/04 18:23:00.061,292.99,97,73834,1410,1512,68,P0,0x0000000000000004
3792533488347,1788546180204036211,2026/09/04 18:23:00.195,275.78,100,73834,1395,1512,66,P0,0x0000000000000004
3792660658291,1788546180330340582,2026/09/04 18:23:00.322,290.35,97,73834,1395,1512,66,P0,0x0000000000000000
3792787272817,1788546180457259161,2026/09/04 18:23:00.449,308.94,97,73834,1395,1512,66,P0,0x0000000000000004
3792915071456,1788546180585952677,2026/09/04 18:23:00.578,289.59,97,73834,1410,1512,66,P0,0x0000000000000000
