monotonic_ns,wall_ns,gpu_timestamp,power_w,utilization_pct,memory_mib,sm_clock_mhz,memory_clock_mhz,temperature_c,pstate,active_clock_event_reasons
6497799744726,1788548885470172027,2026/09/04 19:08:05.462,116.90,0,73834,1410,1512,61,P0,0x0000000000000000
6497927416612,1788548885597736169,2026/09/04 19:08:05.589,366.36,0,73834,1410,1512,65,P0,0x0000000000000004
6498054564130,1788548885724471352,2026/09/04 19:08:05.717,297.12,87,73834,1410,1512,65,P0,0x0000000000000004
6498181572018,1788548885851720185,2026/09/04 19:08:05.843,291.64,87,73834,1410,1512,65,P0,0x0000000000000004
6498308578062,1788548885978518556,2026/09/04 19:08:05.970,299.39,100,73834,1260,1512,65,P0,0x0000000000000004
6498434740165,1788548886104028671,2026/09/04 19:08:06.097,305.69,100,73834,1260,1512,66,P0,0x0000000000000004
6498561400970,1788548886231852378,2026/09/04 19:08:06.224,301.43,100,73834,1260,1512,66,P0,0x0000000000000004
6498694996809,1788548886371207826,2026/09/04 19:08:06.350,299.10,100,73834,1230,1512,65,P0,0x0000000000000004
6498828354633,1788548886498580400,2026/09/04 19:08:06.490,297.16,100,73834,1230,1512,66,P0,0x0000000000000004
6498955556673,1788548886625610154,2026/09/04 19:08:06.617,300.74,100,73834,1230,1512,66,P0,0x0000000000000004
6499082976275,1788548886753417810,2026/09/04 19:08:06.745,304.92,100,73834,1230,1512,66,P0,0x0000000000000004
6499210178155,1788548886880010817,2026/09/04 19:08:06.872,308.62,100,73834,1260,1512,66,P0,0x0000000000000004
6499337006427,1788548887007068524,2026/09/04 19:08:06.999,305.79,100,73834,1260,1512,66,P0,0x0000000000000004
6499463999321,1788548887134014200,2026/09/04 19:08:07.126,298.62,100,73834,1260,1512,66,P0,0x0000000000000004
6499593145649,1788548887265353983,2026/09/04 19:08:07.253,304.36,100,73834,1260,1512,66,P0,0x0000000000000004
6499721978509,1788548887391685442,2026/09/04 19:08:07.384,294.42,100,73834,1260,1512,66,P0,0x0000000000000004
6499848698259,1788548887518780758,2026/09/04 19:08:07.510,309.21,100,73834,1260,1512,66,P0,0x0000000000000004
6499975496660,1788548887645305799,2026/09/04 19:08:07.638,291.12,100,73834,1260,1512,66,P0,0x0000000000000004
6500103158083,1788548887774080802,2026/09/04 19:08:07.764,284.51,100,73834,1260,1512,66,P0,0x0000000000000004
6500230791309,1788548887900586657,2026/09/04 19:08:07.893,308.04,100,73834,1260,1512,66,P0,0x0000000000000004
6500358364823,1788548888029170032,2026/09/04 19:08:08.020,291.42,100,73834,1260,1512,66,P0,0x0000000000000004
6500488274044,1788548888160450364,2026/09/04 19:08:08.148,298.12,100,73834,1260,1512,66,P0,0x0000000000000004
6500617593124,1788548888287814983,2026/09/04 19:08:08.280,294.69,100,73834,1260,1512,66,P0,0x0000000000000004
6500744924470,1788548888415111895,2026/09/04 19:08:08.406,292.36,100,73834,1260,1512,66,P0,0x0000000000000004
6500872850192,1788548888543655987,2026/09/04 19:08:08.534,304.51,100,73834,1260,1512,65,P0,0x0000000000000004
6501003085272,1788548888675583668,2026/09/04 19:08:08.666,304.50,100,73834,1245,1512,65,P0,0x0000000000000004
