phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,2287047,88.35926914215088,25883.49838340829,125000000.0,0.00020706798706726632,1
drain,kv,target_to_client,1584,88.93321585655212,17.8111179804289,125000000.0,1.424889438434312e-07,1
post,api,client_to_target,1934429,51.57904386520386,37504.16554939283,125000000.0,0.0003000333243951426,1
post,kv,target_to_client,1332,55.72737193107605,23.902078168111455,125000000.0,1.9121662534489165e-07,1
