target,cell_id,n_workflows,state_scale,prefill_capacity,link_gbps,exact_best_policy,aggregate_best_policy,aggregate_best_policy_agrees,exact_best_policy_bottleneck,aggregate_best_policy_bottleneck,aggregate_exact_best_policy_bottleneck,aggregate_exact_best_policy_bottleneck_agrees,resume_metric_kind,exact_p50_k4_resume_proxy_s,exact_p90_k4_resume_proxy_s,exact_p99_k4_resume_proxy_s,exact_makespan_s,strong_reuse_p50_s,mixed_min_pressure_p50_s,random_diversification_p50_s,mixed_beats_strong_reuse,mixed_beats_random_diversification,exact_claim_status,aggregate_trust_status,rationale
swe_bench_reuse_scale,n100_swe_bench_moderate_25g,100,swe_bench,moderate,25,random_diversification,mixed_min_pressure,False,network,prefill,network,True,k4_reconstitution_proxy_not_c5_task_resume,2.8664588038056413,6.371653201920003,7.76351580672,7.92886684928,7.451020000000007,2.9947139050690095,2.8664588038056413,True,False,planner_claim_ambiguous_random_competitive,aggregate_bottleneck_only_matches_exact,SWE_bench_sized state under moderate capacity; checks reuse_regime claims.
tiny_prefill_pressure,n100_tiny_tight_100g,100,tiny,tight,100,random_diversification,mixed_min_pressure,False,prefill,network,prefill,True,k4_reconstitution_proxy_not_c5_task_resume,2.025629136559097,8.2322,10.140399999999998,10.379066666666663,4.767932629626322,2.313468561777777,2.025629136559097,True,False,planner_claim_ambiguous_random_competitive,aggregate_bottleneck_only_matches_exact,Small state with tight prefill and fast link; candidate landing_pressure cell.
tiny_slow_link,n100_tiny_loose_1g,100,tiny,loose,1,mixed_min_pressure,mixed_min_pressure,True,prefill,network,network,False,k4_reconstitution_proxy_not_c5_task_resume,1.7316000000000014,2.592761333333336,3.2466172222222247,3.2834500000000024,23.982416444468694,1.7316000000000014,22.131721023999994,True,True,richer_planning_supported,aggregate_policy_only_matches_exact,Small state with slow link; checks network_label behavior when bytes are small.
medium_multi_resource,n100_medium_tight_5g,100,medium,tight,5,mixed_min_pressure,mixed_min_pressure,True,prefill,workspace,workspace,False,k4_reconstitution_proxy_not_c5_task_resume,19.579107666412014,30.867323618477563,31.17892564102564,31.1832,77.14517243115081,19.579107666412014,49.179618268873064,True,True,richer_planning_supported,aggregate_policy_only_matches_exact,"Medium state, tight prefill, and 5 Gbps link; K9_style multi_resource cell."
monorepo_workspace_pressure,n100_monorepo_loose_100g,100,monorepo,loose,100,mixed_min_pressure,mixed_min_pressure,True,workspace,workspace,workspace,True,k4_reconstitution_proxy_not_c5_task_resume,250.0926718289916,250.33053938015624,250.3485095918368,250.34866666666673,500.1186413698618,250.0926718289916,271.51788282219786,True,True,richer_planning_supported,aggregate_labels_match_exact,Large workspace with fast network; candidate workspace_locality cell.
large_artifact_slow_link,n10_large_artifact_loose_1g,10,large_artifact,loose,1,mixed_min_pressure,mixed_min_pressure,True,workspace,workspace,workspace,True,k4_reconstitution_proxy_not_c5_task_resume,100.02133666666667,100.25858416666665,100.28136666666666,100.28136666666666,1599.9403227777775,100.02133666666667,1119.8564081666666,True,True,richer_planning_supported,aggregate_labels_match_exact,Large artifact over slow link; checks extreme network/workspace boundary.
large_artifact_fast_link,n10_large_artifact_loose_100g,10,large_artifact,loose,100,mixed_min_pressure,mixed_min_pressure,True,workspace,workspace,workspace,True,k4_reconstitution_proxy_not_c5_task_resume,100.01893666666666,100.07774500000001,100.08013333333334,100.08013333333334,199.94946695767197,100.01893666666666,159.27775245016724,True,True,richer_planning_supported,aggregate_labels_match_exact,Large artifact over fast link; checks workspace_pressure label.
