phase,gpu,samples,power_mean_w
baseline,0,239,190.7665271966527
baseline,1,239,82.72765690376568
drain,0,288,139.29121527777775
drain,1,288,118.61753472222222
post,0,239,105.34138075313805
post,1,239,141.59849372384934
