bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,0.5346571009380091,348.3075,20
0,0.0,5.0,1,sink,0,82.62500000000001,20
1,5.0,10.0,0,source,0.5346571009380091,291.32000000000005,20
1,5.0,10.0,1,sink,0,82.58000000000001,20
2,10.0,15.0,0,source,0.5346571009380091,342.98,20
2,10.0,15.0,1,sink,0,82.664,20
3,15.0,20.0,0,source,0.5346571009380091,347.0745,20
3,15.0,20.0,1,sink,0,82.824,20
4,20.0,25.0,0,source,0.5346571009380091,337.309,20
4,20.0,25.0,1,sink,0,82.726,20
5,25.0,30.0,0,source,0.5346571009380091,303.044,20
5,25.0,30.0,1,sink,0,82.73949999999999,20
6,30.0,35.0,0,source,0.5346571009380091,190.01850000000005,20
6,30.0,35.0,1,sink,0,82.8115,20
7,35.0,40.0,0,source,0.5346571009380091,279.09150000000005,20
7,35.0,40.0,1,sink,0,82.45950000000002,20
8,40.0,45.0,0,source,0.5346571009380091,237.30749999999998,20
8,40.0,45.0,1,sink,0,82.4715,20
9,45.0,50.0,0,source,0.5346571009380091,305.931,20
9,45.0,50.0,1,sink,0,82.5945,20
10,50.0,55.0,0,source,0.5346571009380091,338.22799999999995,20
10,50.0,55.0,1,sink,0,82.43050000000001,20
11,55.0,60.0,0,source,0.5346571009380091,320.52649999999994,20
11,55.0,60.0,1,sink,0,82.5035,20
12,60.0,65.0,0,source,0.5346571009380091,243.93099999999998,20
12,60.0,65.0,1,sink,0,336.0274999999999,20
13,65.0,70.0,0,source,0.5346571009380091,201.1535,20
13,65.0,70.0,1,sink,0,351.78100000000006,20
14,70.0,75.0,0,source,0.5346571009380091,121.47850000000001,20
14,70.0,75.0,1,sink,0,347.7415,20
15,75.0,80.0,0,source,0.0768117718047614,204.8947368421053,19
15,75.0,80.0,1,sink,0.4578453291332477,362.5331578947368,19
16,80.0,85.0,0,source,0.0768117718047614,96.14499999999998,20
16,80.0,85.0,1,sink,0.4578453291332477,352.198,20
17,85.0,90.0,0,source,0.0768117718047614,119.14750000000001,20
17,85.0,90.0,1,sink,0.4578453291332477,356.428,20
18,90.0,95.0,0,source,0.0768117718047614,109.36799999999998,20
18,90.0,95.0,1,sink,0.4578453291332477,365.12649999999996,20
19,95.0,100.0,0,source,0.0768117718047614,199.324,20
19,95.0,100.0,1,sink,0.4578453291332477,258.4815,20
20,100.0,105.0,0,source,0.0768117718047614,166.84699999999998,20
20,100.0,105.0,1,sink,0.4578453291332477,195.7945,20
21,105.0,110.0,0,source,0.0768117718047614,195.07899999999998,20
21,105.0,110.0,1,sink,0.4578453291332477,146.83550000000002,20
22,110.0,115.0,0,source,0.0768117718047614,90.059,20
22,110.0,115.0,1,sink,0.4578453291332477,326.82800000000003,20
23,115.0,120.0,0,source,0.0768117718047614,105.452,20
23,115.0,120.0,1,sink,0.4578453291332477,359.74100000000004,20
24,120.0,125.0,0,source,0.0768117718047614,126.2535,20
24,120.0,125.0,1,sink,0.4578453291332477,158.41300000000004,20
25,125.0,130.0,0,source,0.0768117718047614,91.33600000000001,20
25,125.0,130.0,1,sink,0.4578453291332477,276.363,20
26,130.0,135.0,0,source,0.0768117718047614,110.30199999999999,20
26,130.0,135.0,1,sink,0.4578453291332477,360.759,20
