connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
903d0e2e1707965d,kv,5554535408947318,5554535410195738,0,0
a1849a34074e4f94,api,5554535409310505,5554535410261208,0,0
