connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
94a2ddad359af328,api,,5896914347343162,5896914353964574,0,0
0843609a02e65c7e,kv,c8eb8692722ae09590227507b1e7c20796f0c0f70c6c9d387ba2ddef6a03b600,5896948459595225,5896948460527865,186,36
20ef8dde13444e36,kv,7fce424de3654453d08f89883c8b9ce42bd4377cc32cafaccb12b90889cce076,5896948460825982,5896948461343827,186,36
9bf11a187e7c0710,kv,9b7d79f9c6e7b9655f3f9311ca93ea1fab64ae4d1367bb7c5c36890d5fb5c25f,5896948461671144,5896948462363807,186,36
8364593716ac0b59,kv,306354b8704559097c2a2fabaa0ccd73750185cd1fd686b016a1f527681808b6,5896948462677484,5896948463298268,186,36
7e18890eed24075e,kv,fe2ce174c128821bc90d7f8f93884fc32726284acd43e2d198c2602987c8e242,5896948463597475,5896948463977231,186,36
8861a4bd6d3b3a0b,kv,6cf4a2f3ba46179846560529c57a1e74f1d66afe23c8f6e2ac3bdf6c49a2d154,5896948464251149,5896948464644655,186,36
e16deb10fea0ceeb,kv,07df15b0d50bc37c434eeafd67fe57290fbb8010901dba35228e084b3595bbf9,5896948464883682,5896948465712504,186,36
d356bdeb83950e42,kv,83e8b920aba98c326511269155ba24d9872a7f22797b0adb83a232b493255be7,5896948465898752,5896948466244159,186,36
ae045bcad2175f37,kv,70c47cdc5756e65635b8a6ebb925382d000afeb117b74ff082cc1ae2c2ca5862,5896948466440177,5896948466771234,186,36
2b9cc56a768f5b17,kv,421c892ec4e2fbc923c300607b4e4b04988d8a48724af08cc06310f00859ddb7,5896948466955512,5896948467297419,186,36
957d2d03f454e1b1,kv,e34a86936d6de81bae2309aa97bf9cc20f8610eb03d62a20910a63d584e39a6b,5896948467525846,5896948467848233,186,36
f1e6ec12186fd1f9,kv,9adff130d1d5087ee328b6eac85c7c6acf6dd77d0987f4f7a2a2552bcc39ec9f,5896948468085731,5896948468412908,186,36
a2bdf4f92932b051,kv,090e44550efe020f58c07fae436b1f6d6d547e7ea5f8134ce5d490ea38e704bf,5896948468633005,5896948468954392,186,36
afbe0f61be74991d,kv,a30a7b2f9db23305ca5399867d62a497f64b3aa50255cd615e27db624445ba2c,5896948469201700,5896948469544536,186,36
9afbfd00c9230a04,kv,414b9ca19a803b42c7382dbcd49c2eb0bbebed6f698576171fbb6120d5daea62,5896948469765864,5896948470107071,186,36
01f7a614826b91a1,kv,6c65a5d0c2fbb611d4599fbd330cbfad071775d3b28d13f4c76ceb6462319fac,5896948470276539,5896948470698275,186,36
b23570d5caac121b,kv,0fe7b6c7f6ff64bda10891cfe96464887b3084907f9f8511cf3ad3ea5dcbf208,5896948470862213,5896948471247100,186,36
4bac33fe0f5cb567,kv,0a836bf7b75b1f66d328b21acab279fed31c21db4cac35b02e7c4eefdaf85eca,5896948471469447,5896948471795114,186,36
69f8547c06f6f41d,kv,19e66c20cbb0840f4b79834cc5dd1f1162c088147756f0668f4706175ab53100,5896948472028972,5896948472354879,186,36
5f04a97d8e673033,kv,04195b11823938ba62b27ae6d1b6bd37e5e18b91239a80c44b841f981a07891d,5896948472575437,5896948472890323,186,36
19042c12c3ad9960,kv,a512367eb6c2d8fbc41aa5fe5421732daa20badc9d5feed6caae0647d1ad4d33,5896948473121981,5896948473531547,186,36
c1c6cb4cbeae4b3a,kv,e6bb0fccb0f24ea99509a0cc02950696fb58fee292d61bee33079beedb949192,5896948473743085,5896948474113941,186,36
e7552fd9914e5444,kv,f2575e16049ed87659a341bced5d5c0cfffe3c0582c3fdb6a0d80303262d0d0a,5896948474340309,5896948474755545,186,36
f7b4c7b08ec62727,kv,855d6c9d866211dd69b37b72793d3de79161f4b504f6c09aa505418edd7c34ff,5896948474966353,5896948475328899,186,36
1e7dc9f6748fca0a,kv,6069b9ff16b552ed501d6e4bcc3d07058ba92d7bfa7f7f4980f95b06ca8c412f,5896948475499458,5896948475820235,186,36
b454569c44b86a0d,kv,38203907a4f0d13b221a593410c022f726068f9e72bcc2714843f24f85129f56,5896948475991523,5896948476334699,186,36
d68362ce0d4ff157,kv,704ca3c6de39463d1bc1c255f8014d4d4a110dc18fffc900f83d35d495e47658,5896948476504958,5896948476839734,186,36
96c49c256b8bc923,kv,d64654809682b4546a1ad59fab12239ecd1557046fbe8af6d159d5c3107cefc1,5896948477144751,5896948477571237,186,36
80ad6a084eac750c,kv,c3c9f7f5e32e2836819ad2040de5a9d26efe78b10b1cdca6d156040ceda7527e,5896948477786545,5896948478240691,186,36
052c04be78af3dba,kv,1c20f350d32b1c4cbba3631d5ab1e9b04789b7fd14f5542a70076824bfd92b1f,5896948478462168,5896948478871664,186,36
5a19dc29a09afda5,kv,d937f83eb7732536e3a1dd80590471b576b74231141f19081fc04a1f6a08530c,5896948479092262,5896948479493458,186,36
bb6074008478e567,kv,4fe9a0a21efe46b387d1b007d2a27c93d2a004014eaf36c005599a6fd3b89d07,5896948479685506,5896948480072813,186,36
05749853dcf040f2,kv,553cc049abdacf5327b271d60757f6e453968aaa160ef4effdd2518cdce1d2cc,5896948480250161,5896948480608797,186,36
0b414ce67c634833,kv,21465eae872b6eefa92e6a3eb279b151afe5bcd825d0e45249e893c89c183943,5896948480769126,5896948481159072,186,36
6f3c44923a82209c,kv,aab3042fc7979164d82638590aef1c8d37b81dab2c76bc59098bfde68c2fe510,5896948481357600,5896948481738586,186,36
2772ca7e950acf0f,kv,923df4271fa58b128e1f782e160c48ae5b9b66a8af3390dbb75c1ab9930c07ad,5896948481929334,5896948482319920,186,36
cf361a8ea7bead72,kv,5908fbc54b2978db3a93c8c9178e0099e2060b75b406dae9194fd550c5215c34,5896948482559118,5896948485786966,186,36
676851294f05cd0a,kv,9be661d75e91c66bdc23d3839ecb1133b45c30ddfa84315a9557a4476db934f9,5896948491661928,5896948492131644,186,36
8d939d500ba7cc32,kv,59800898c43581681f66d6aaf09d8a79ad5fd57e4044fb81d687efda29b11d5b,5896948492419991,5896948492870776,186,36
ba4d4ace5e601a82,kv,5a22cfcdf1dacaaa71f82ca3c60acf3a5b6f748e01b4cb05c845c6de1ec7f6fc,5896948493155374,5896948493596809,186,36
c973f36aa9b0cfe4,kv,4bdffe2586da2f0727e34ecfd3a685ea9328f338ea37b86dee5b8f6732ca7473,5896948493852147,5896948494671808,186,36
5d377eeadb8feca3,kv,b8abb4871925a0f1fa2237b241110dd0e365f5f02330ff50ea0d6ea73f41c6fb,5896948494956986,5896948495560060,186,36
78c880ee5f25ce07,kv,b413d099e15787378349192b0ed47423f40f30f3a012094c8b9a4723095e89d2,5896948495778348,5896948496371622,186,36
454212bdaf367e5d,kv,f8584a1298c7aed5e2f2682d05d118024d1e6e0062db74bc23ad7a70b757f7e8,5896948496609289,5896948497174154,186,36
870132064069aaec,kv,4b4cb6fc84f9f03bc959a82111fb8bdb6c7d8ff98f3c78d2bf9eee889585e0d8,5896948497435431,5896948497998696,186,36
4afe818eb9d75bdf,kv,b1b48a6de38f514c4083056a3eb2a945c07ba23cdecb37fe915538c25f109367,5896948498291353,5896948498856487,186,36
e8ced79cfb697f88,kv,78f6c82fecb24e4e4ae4fac98ea1765f96edfd4063670cda50a927bd4dc4fe02,5896948499129265,5896948499727249,186,36
65bc40e2edf380c4,kv,9269e02fd85009bd8622a9531fed40b7384176691b5bcaaaeafcdfc4f3f12fd5,5896948500019066,5896948500593530,186,36
fe33ff8c7ce071ef,kv,60f6d4ebef77790aa0193861299fe67139b2e6179bcf85a144226450417d13f8,5896948500842058,5896948501420082,186,36
