phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,2426492,91.13734292984009,26624.563784660444,125000000.0,0.00021299651027728355,1
drain,kv,target_to_client,1728,91.26331615447998,18.93422322146438,125000000.0,1.5147378577171503e-07,1
post,api,client_to_target,2010551,57.11847996711731,35199.65869465468,125000000.0,0.00028159726955723745,1
post,kv,target_to_client,1296,57.10893201828003,22.693472880654863,125000000.0,1.815477830452389e-07,1
